@relation bodyhub_sensors_rt

@attribute 'Sensor remetente' {Sensor0,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19}
@attribute ' Estado do Paciente' {bom}
@attribute ' Enviado as (s)' numeric
@attribute ' Processado as (s)' numeric
@attribute ' Diff (s)' numeric
@attribute 'Numero de sensores' {five,ten,twenty}
@attribute 'Real-time Mode' {'Real-time ON'}
@attribute 'Cycle Time Constraint' {SATISFIED,VIOLATED}
@attribute 'Emergency Detection Time Constraint' {SATISFIED}

@data
Sensor8,bom,318.37,318383,0.01287,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor8,bom,319.58,319593,0.01301,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor8,bom,320791,320805,0.01304,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor8,bom,322006,322019,0.01307,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor8,bom,323.22,323233,0.013,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor8,bom,324438,324451,0.0132,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor8,bom,325654,325668,0.01382,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,13.4131,13.4308,0.01765,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,14.4058,14.4304,0.0246,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,15.4498,15.4567,0.00685,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,16.4198,16.4305,0.01077,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,17.4774,17.4848,0.00745,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,18.5452,18.5522,0.007,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,19.68,19.6871,0.00713,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,20.8841,20891,0.00698,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,22.0971,22.1041,0.00701,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,23.3111,23.3181,0.00709,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,24.5217,24.5287,0.00699,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,25.7349,25.7418,0.00695,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,26946,26.9531,0.00704,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,28.1564,28.1633,0.00684,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,29.3668,29.3738,0.00695,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,30.5789,30.5858,0.00692,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,31.7931,31.8001,0.007,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,33.0062,33.0132,0.00696,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,34.2222,34.2292,0.00701,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,35.4374,35.4443,0.00694,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,36.6493,36.6562,0.0069,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,37.8611,37.8681,0.00705,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,39.0768,39084,0.00721,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,40.2893,40.2962,0.00693,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,41.5055,41.5125,0.00704,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,42.7174,42.7243,0.00691,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,43.9314,43.9384,0.00707,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,45.1433,45.1503,0.007,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,46.3547,46.3617,0.00698,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,47.5695,47.5764,0.00692,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,48.7812,48.7882,0.00699,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,49.9927,50.0005,0.00773,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,51.2075,51.2145,0.00703,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,52.4169,52.4238,0.00696,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,53.6246,53.6316,0.00699,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,54.8331,54.8402,0.00709,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,56.0457,56.0527,0.007,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,57.2572,57.2642,0.00695,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,58.4711,58.4781,0.00707,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,59.6852,59.6921,0.00694,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,60.8959,60903,0.00708,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,62.1053,62.1134,0.00804,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,63.3217,63.3286,0.00688,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,64.5328,64.5398,0.00702,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,65.7457,65.7526,0.00696,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,66.9616,66.9686,0.007,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,68.1761,68183,0.00693,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,69.3897,69.3967,0.00696,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,70.6001,70.6071,0.00697,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,71.81,71.8176,0.0076,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,73.0205,73.0277,0.00722,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,74.2355,74.2425,0.00702,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,75.4469,75454,0.00703,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,76.6595,76.6664,0.00689,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,77.8697,77.8766,0.00691,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,79.0811,79.0881,0.00701,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,80.2984,80.3053,0.00697,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,81.5108,81.5178,0.00695,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,82.7296,82.7365,0.00692,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,83.9471,83.9541,0.00703,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,85.1611,85.1679,0.00687,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,86.37,86.3769,0.00691,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,87.5816,87.5884,0.0068,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,88.7918,88.7988,0.00704,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,90.0067,90.0138,0.00703,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,91.2216,91.2286,0.00702,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,92.4299,92.4368,0.00698,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,93.6414,93.6484,0.00697,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,94.8551,94.8622,0.00709,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,96.0717,96.0788,0.00705,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,97.2854,97.2924,0.00699,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,98.4965,98.5035,0.00694,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,99.7113,99.7183,0.00702,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,100927,100934,0.00694,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,102145,102151,0.00694,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,103359,103366,0.00703,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,104577,104584,0.00705,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,105.79,105797,0.00696,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,107004,107011,0.00684,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,108217,108224,0.00696,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,109429,109436,0.00704,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,110.64,110647,0.00705,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,111.85,111857,0.00697,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,113059,113066,0.00701,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,114274,114281,0.00702,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,115485,115492,0.00699,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,116694,116701,0.0071,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,117911,117918,0.00697,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,119124,119131,0.00695,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,120336,120343,0.00687,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,121554,121561,0.00692,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,122763,122.77,0.00702,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,123977,123984,0.00711,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,125188,125195,0.00702,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,126398,126405,0.00694,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,127611,127618,0.00695,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,128824,128831,0.00699,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,130033,130.04,0.00685,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,131249,131256,0.00695,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,132462,132469,0.00678,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,133677,133684,0.00699,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,134891,134898,0.007,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,136105,136112,0.00699,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,137.32,137327,0.00698,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,138533,138.54,0.00706,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,139747,139754,0.00698,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,140958,140965,0.00691,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,142.17,142177,0.00691,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,143385,143392,0.00689,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,144597,144604,0.00693,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,145813,145.82,0.00708,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,147027,147034,0.00702,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,148241,148248,0.00695,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,149452,149459,0.00705,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,150667,150674,0.00711,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,151.88,151886,0.00692,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,153093,153.1,0.00684,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,154309,154316,0.00709,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,155.52,155527,0.00699,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,156732,156739,0.00701,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,157942,157949,0.00697,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,159153,159.16,0.00701,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,160.37,160377,0.00692,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,161584,161591,0.00704,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,162796,162803,0.00706,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,164005,164012,0.00692,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,165219,165226,0.00689,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,166435,166442,0.00698,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,167651,167658,0.00691,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,168871,168878,0.00708,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,170085,170092,0.00696,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,171298,171305,0.00698,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,172512,172519,0.00707,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,173724,173731,0.00698,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,174937,174944,0.00702,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,176152,176159,0.00706,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,177367,177374,0.00697,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,178583,178.59,0.00705,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,179.8,179807,0.00708,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,181014,181021,0.00687,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,182231,182238,0.00699,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,183446,183453,0.00694,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,184.66,184667,0.00702,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,185872,185879,0.00713,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,187086,187093,0.00688,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,188299,188306,0.00702,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,189511,189517,0.0069,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,190722,190729,0.00715,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,191933,191.94,0.00703,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,193152,193159,0.007,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,194367,194374,0.00699,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,195582,195589,0.00698,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,196796,196803,0.00708,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,198009,198016,0.00694,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,199221,199228,0.00697,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,200434,200441,0.00696,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,201.65,201657,0.00701,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,202862,202869,0.00718,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,204073,204.08,0.00691,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,205284,205291,0.00707,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,206499,206506,0.00703,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,207714,207721,0.00702,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,208929,208936,0.00698,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,210142,210149,0.00712,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,211355,211362,0.00687,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,212569,212576,0.007,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,213788,213795,0.007,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,215003,215.01,0.00702,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,216216,216223,0.00694,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,217428,217435,0.00705,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,218643,218.65,0.00698,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,219852,219859,0.00698,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,221064,221071,0.00695,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,222274,222.28,0.00687,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,223484,223491,0.00679,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,224696,224703,0.00706,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,225909,225916,0.00709,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,227123,227.13,0.00696,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,228335,228342,0.00696,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,229546,229553,0.00695,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,230763,230.77,0.00696,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,231975,231982,0.00696,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,233187,233194,0.00692,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,234396,234403,0.00684,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,235605,235612,0.00693,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,236816,236822,0.00682,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,238029,238036,0.00696,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,239242,239248,0.00685,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,240452,240459,0.00699,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,241663,241.67,0.00696,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,242877,242884,0.00698,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,244094,244101,0.00694,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,245313,245.32,0.00716,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,246526,246533,0.0069,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,247744,247751,0.00707,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,248956,248964,0.00705,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,250166,250173,0.00698,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,251381,251388,0.00693,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,252596,252603,0.00702,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,253809,253816,0.00694,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,255024,255031,0.00706,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,256239,256246,0.00696,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,257453,257.46,0.00684,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,258668,258675,0.00702,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,259881,259888,0.00703,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,261095,261102,0.00699,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,262313,262.32,0.00706,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,263524,263531,0.00702,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,264734,264741,0.00687,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,265949,265956,0.00699,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,267161,267168,0.00704,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,268372,268379,0.00687,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,269583,269.59,0.00694,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,270803,270.81,0.00697,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,272017,272024,0.00708,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,273229,273236,0.00704,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,274443,274.45,0.00705,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,275656,275662,0.00686,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,276867,276874,0.00698,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,278079,278086,0.00694,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,279294,279302,0.00796,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,280.51,280517,0.00694,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,281724,281731,0.00702,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,282938,282945,0.00711,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,284153,284.16,0.00687,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,285366,285373,0.00682,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,286577,286584,0.00684,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,287792,287799,0.00712,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,289006,289014,0.00704,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,290228,290235,0.007,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,291446,291453,0.00698,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,292659,292666,0.00695,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,293873,293.88,0.00693,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,295086,295093,0.00695,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,296297,296304,0.00709,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,297508,297515,0.00704,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,298723,298.73,0.00701,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,299933,299.94,0.00694,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,301148,301156,0.00787,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,302364,302371,0.00696,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,303578,303585,0.00674,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,304789,304796,0.00694,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,306003,306.01,0.00703,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,307214,307221,0.00703,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,308428,308435,0.00696,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,309642,309649,0.00703,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,310858,310865,0.00697,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,312068,312076,0.0074,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,313285,313292,0.00686,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,314499,314506,0.00703,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,315711,315718,0.00704,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,316921,316928,0.00685,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,318133,318.14,0.00691,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,319345,319352,0.00711,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,320555,320562,0.00693,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,321769,321776,0.00695,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,322981,322988,0.00694,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,324199,324206,0.00692,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor9,bom,325416,325422,0.00675,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor10,bom,6.14183,6.33028,0.18845,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,7.14167,7.33032,0.18865,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,8.14163,8.33041,0.18877,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,9.14183,9.33041,0.18858,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,10.1417,10.3304,0.18864,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,11.1417,11.3304,0.18872,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,12.1417,12.3304,0.18867,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,13.1423,13.3434,0.20114,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,14.1634,14.3304,0.16699,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,15.1417,15331,0.18929,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,16.1419,16.3311,0.1892,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,17.1862,17.3795,0.19325,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,18.2395,18.4446,0.20514,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,19.3572,19.5732,0.21603,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,20.5439,20.7718,0.22787,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,21.7546,21.9838,0.22918,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,22.9712,23.1985,0.22728,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,24.1815,24409,0.22751,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,25.3928,25.6215,0.22868,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,26.6063,26.8336,0.22734,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,27.8166,28.0435,0.22684,twenty,'Real-time ON',VIOLATED,SATISFIED
Sensor10,bom,29.0257,29.2534,0.22764,twenty,'Real-time ON',VIOLATED,SATISFIED
