'﻿Sensor remetente',' Estado do Paciente',' Enviado às (s)',' Processado às (s)',' Diff (s)',Sensors,'Cycle Time Constraint','Emergency Detection Time Constraint'
Sensor4,medio,402.68,402749,0.06881,ten,SATISFIED,SATISFIED
Sensor4,medio,407379,407447,0.06779,ten,SATISFIED,SATISFIED
Sensor4,ruim,407481,407546,0.0649,ten,SATISFIED,SATISFIED
Sensor4,medio,408076,408142,0.06549,ten,SATISFIED,SATISFIED
Sensor4,medio,408376,408.44,0.06435,ten,SATISFIED,SATISFIED
Sensor4,ruim,426975,427042,0.0671,ten,SATISFIED,SATISFIED
Sensor4,ruim,427873,427941,0.06881,ten,SATISFIED,SATISFIED
Sensor4,ruim,427974,428045,0.07091,ten,SATISFIED,SATISFIED
Sensor4,ruim,443375,443443,0.06848,ten,SATISFIED,SATISFIED
Sensor4,ruim,443479,443546,0.06691,ten,SATISFIED,SATISFIED
Sensor4,ruim,444069,444143,0.07468,ten,SATISFIED,SATISFIED
Sensor4,medio,444176,444246,0.06983,ten,SATISFIED,SATISFIED
Sensor4,ruim,445573,445643,0.07018,ten,SATISFIED,SATISFIED
Sensor4,medio,446073,446141,0.06716,ten,SATISFIED,SATISFIED
Sensor4,ruim,446477,446544,0.06701,ten,SATISFIED,SATISFIED
Sensor4,ruim,448475,448543,0.06768,ten,SATISFIED,SATISFIED
Sensor4,medio,448578,448646,0.06853,ten,SATISFIED,SATISFIED
Sensor4,medio,454873,454942,0.06831,ten,SATISFIED,SATISFIED
Sensor4,medio,455079,455144,0.06519,ten,SATISFIED,SATISFIED
Sensor4,medio,458574,458642,0.06757,ten,SATISFIED,SATISFIED
Sensor4,bom,458676,458744,0.06739,ten,SATISFIED,SATISFIED
Sensor4,ruim,464875,464942,0.06783,ten,SATISFIED,SATISFIED
Sensor4,ruim,465078,465144,0.06529,ten,SATISFIED,SATISFIED
Sensor4,ruim,465177,465242,0.06447,ten,SATISFIED,SATISFIED
Sensor4,ruim,479078,479144,0.06591,ten,SATISFIED,SATISFIED
Sensor4,medio,479774,479841,0.0675,ten,SATISFIED,SATISFIED
Sensor4,bom,479978,480043,0.0643,ten,SATISFIED,SATISFIED
Sensor4,ruim,486082,486143,0.06138,ten,SATISFIED,SATISFIED
Sensor4,medio,486571,486641,0.07021,ten,SATISFIED,SATISFIED
Sensor4,ruim,486673,486741,0.06825,ten,SATISFIED,SATISFIED
Sensor4,medio,487278,487344,0.0653,ten,SATISFIED,SATISFIED
Sensor4,bom,487473,487541,0.06858,ten,SATISFIED,SATISFIED
Sensor4,medio,491073,491.14,0.06642,ten,SATISFIED,SATISFIED
Sensor4,bom,491273,491.34,0.06725,ten,SATISFIED,SATISFIED
Sensor4,medio,493773,493842,0.06877,ten,SATISFIED,SATISFIED
Sensor4,ruim,493976,494042,0.0657,ten,SATISFIED,SATISFIED
Sensor4,medio,495773,495843,0.07059,ten,SATISFIED,SATISFIED
Sensor4,bom,496072,496.14,0.06849,ten,SATISFIED,SATISFIED
Sensor5,medio,15.3598,15.4214,0.06162,ten,SATISFIED,SATISFIED
Sensor5,bom,15.4607,15.5223,0.06166,ten,SATISFIED,SATISFIED
Sensor5,ruim,16.2585,16.3222,0.06372,ten,SATISFIED,SATISFIED
Sensor5,medio,17.0641,17.1239,0.05976,ten,SATISFIED,SATISFIED
Sensor5,ruim,17.4608,17.5232,0.06241,ten,SATISFIED,SATISFIED
Sensor5,ruim,18.2592,18.3227,0.06355,ten,SATISFIED,SATISFIED
Sensor5,ruim,18.6654,18.7239,0.05848,ten,SATISFIED,SATISFIED
Sensor5,medio,18.7638,18.8313,0.06753,ten,SATISFIED,SATISFIED
Sensor5,ruim,18971,19.0285,0.0575,ten,SATISFIED,SATISFIED
Sensor5,medio,19.2669,19.3325,0.06559,ten,SATISFIED,SATISFIED
Sensor5,bom,19372,19.4308,0.05878,ten,SATISFIED,SATISFIED
Sensor5,ruim,23472,23.5351,0.06311,ten,SATISFIED,SATISFIED
Sensor5,medio,23.6753,23736,0.06069,ten,SATISFIED,SATISFIED
Sensor5,bom,24.2715,24.3343,0.06272,ten,SATISFIED,SATISFIED
Sensor5,ruim,26.2673,26.3402,0.07288,ten,SATISFIED,SATISFIED
Sensor5,ruim,26.3789,26.4449,0.06598,ten,SATISFIED,SATISFIED
Sensor5,ruim,26.9803,27.0446,0.06434,ten,SATISFIED,SATISFIED
Sensor5,medio,29.1822,29.2454,0.0632,ten,SATISFIED,SATISFIED
Sensor5,bom,29.3826,29.4405,0.05783,ten,SATISFIED,SATISFIED
Sensor5,medio,29.9808,30.0455,0.06469,ten,SATISFIED,SATISFIED
Sensor5,medio,30.3782,30.4419,0.06365,ten,SATISFIED,SATISFIED
Sensor5,medio,32.5811,32.6398,0.05871,ten,SATISFIED,SATISFIED
Sensor5,ruim,32.8782,32944,0.06577,ten,SATISFIED,SATISFIED
Sensor5,ruim,35.5759,35.6397,0.06381,ten,SATISFIED,SATISFIED
Sensor5,ruim,36.0851,36.1411,0.05601,ten,SATISFIED,SATISFIED
Sensor5,medio,42.5812,42.6418,0.06058,ten,SATISFIED,SATISFIED
Sensor5,bom,42.7754,42.8365,0.06108,ten,SATISFIED,SATISFIED
Sensor5,ruim,43.5841,43.6437,0.05956,ten,SATISFIED,SATISFIED
Sensor5,medio,44.2758,44.3413,0.06551,ten,SATISFIED,SATISFIED
Sensor5,bom,44.4818,44.5407,0.05897,ten,SATISFIED,SATISFIED
Sensor5,medio,59.3849,59.4468,0.06188,ten,SATISFIED,SATISFIED
Sensor5,medio,59.4859,59545,0.05917,ten,SATISFIED,SATISFIED
Sensor5,ruim,60.1847,60.2469,0.06221,ten,SATISFIED,SATISFIED
Sensor5,medio,60.6837,60.7431,0.05939,ten,SATISFIED,SATISFIED
Sensor5,ruim,62.8784,62.9436,0.0652,ten,SATISFIED,SATISFIED
Sensor5,ruim,63.8818,63.9451,0.06328,ten,SATISFIED,SATISFIED
Sensor5,medio,64481,64.5461,0.06513,ten,SATISFIED,SATISFIED
Sensor5,medio,64.78,64.8412,0.06124,ten,SATISFIED,SATISFIED
Sensor5,medio,64.8809,64.9436,0.06275,ten,SATISFIED,SATISFIED
Sensor5,ruim,66.5783,66.6426,0.06425,ten,SATISFIED,SATISFIED
Sensor5,ruim,66.7816,66.8443,0.06276,ten,SATISFIED,SATISFIED
Sensor5,ruim,67.2769,67.3438,0.06687,ten,SATISFIED,SATISFIED
Sensor5,ruim,67486,67.5423,0.05629,ten,SATISFIED,SATISFIED
Sensor5,ruim,70.4836,70.5442,0.06062,ten,SATISFIED,SATISFIED
Sensor5,medio,70.88,70943,0.06298,ten,SATISFIED,SATISFIED
Sensor5,ruim,71.0795,71.1414,0.06185,ten,SATISFIED,SATISFIED
Sensor5,medio,71.5795,71.6412,0.0617,ten,SATISFIED,SATISFIED
Sensor5,ruim,72077,72.1418,0.06477,ten,SATISFIED,SATISFIED
Sensor5,ruim,73.3784,73.4408,0.06242,ten,SATISFIED,SATISFIED
Sensor5,ruim,73.5824,73.6412,0.05885,ten,SATISFIED,SATISFIED
Sensor5,ruim,74.0782,74141,0.06276,ten,SATISFIED,SATISFIED
Sensor5,ruim,74.7793,74.8462,0.06694,ten,SATISFIED,SATISFIED
Sensor5,ruim,75.0812,75.1426,0.06144,ten,SATISFIED,SATISFIED
Sensor5,ruim,75883,75947,0.06401,ten,SATISFIED,SATISFIED
Sensor5,medio,78.6831,78.7445,0.06142,ten,SATISFIED,SATISFIED
Sensor5,medio,78.9794,79.0445,0.06507,ten,SATISFIED,SATISFIED
Sensor5,medio,79.1863,79.2451,0.05879,ten,SATISFIED,SATISFIED
Sensor5,ruim,79.4878,79.5497,0.06183,ten,SATISFIED,SATISFIED
Sensor5,ruim,80.7814,80.8412,0.05977,ten,SATISFIED,SATISFIED
Sensor5,ruim,81.1852,81.2442,0.05902,ten,SATISFIED,SATISFIED
Sensor5,ruim,84.8772,84.9428,0.06555,ten,SATISFIED,SATISFIED
Sensor5,ruim,88.7802,88.8427,0.06254,ten,SATISFIED,SATISFIED
Sensor5,ruim,88883,88.9442,0.06117,ten,SATISFIED,SATISFIED
Sensor5,ruim,89.1812,89.2394,0.05812,ten,SATISFIED,SATISFIED
Sensor5,ruim,89.2806,89.3442,0.06361,ten,SATISFIED,SATISFIED
Sensor5,ruim,94483,94.5411,0.05813,ten,SATISFIED,SATISFIED
Sensor5,ruim,94.5818,94.6465,0.06469,ten,SATISFIED,SATISFIED
Sensor5,ruim,96.6781,96.7413,0.06321,ten,SATISFIED,SATISFIED
Sensor5,medio,98.5852,98.6426,0.05733,ten,SATISFIED,SATISFIED
Sensor5,bom,99.0777,99.1407,0.06299,ten,SATISFIED,SATISFIED
Sensor5,ruim,108583,108641,0.05756,ten,SATISFIED,SATISFIED
Sensor5,ruim,108681,108742,0.06093,ten,SATISFIED,SATISFIED
Sensor5,ruim,109079,109144,0.06421,ten,SATISFIED,SATISFIED
Sensor5,ruim,109185,109245,0.06,ten,SATISFIED,SATISFIED
Sensor5,ruim,109286,109344,0.05829,ten,SATISFIED,SATISFIED
Sensor5,ruim,109384,109445,0.06089,ten,SATISFIED,SATISFIED
Sensor5,ruim,109979,110.04,0.06056,ten,SATISFIED,SATISFIED
Sensor5,ruim,123584,123642,0.05868,ten,SATISFIED,SATISFIED
Sensor5,medio,126082,126141,0.05912,ten,SATISFIED,SATISFIED
Sensor5,bom,126.18,126242,0.06151,ten,SATISFIED,SATISFIED
Sensor5,ruim,131579,131641,0.0616,ten,SATISFIED,SATISFIED
Sensor5,medio,131.68,131747,0.06783,ten,SATISFIED,SATISFIED
Sensor5,ruim,133281,133341,0.0598,ten,SATISFIED,SATISFIED
Sensor5,medio,133381,133443,0.06155,ten,SATISFIED,SATISFIED
Sensor5,ruim,133484,133544,0.05979,ten,SATISFIED,SATISFIED
Sensor5,medio,133581,133642,0.06123,ten,SATISFIED,SATISFIED
Sensor5,ruim,133683,133745,0.06165,ten,SATISFIED,SATISFIED
Sensor5,ruim,138381,138442,0.06036,ten,SATISFIED,SATISFIED
Sensor5,ruim,138783,138842,0.0589,ten,SATISFIED,SATISFIED
Sensor5,ruim,140.98,141042,0.06265,ten,SATISFIED,SATISFIED
Sensor5,ruim,141782,141849,0.06713,ten,SATISFIED,SATISFIED
Sensor5,ruim,142078,142144,0.06588,ten,SATISFIED,SATISFIED
Sensor5,medio,146.78,146844,0.06438,ten,SATISFIED,SATISFIED
Sensor5,ruim,147382,147444,0.06169,ten,SATISFIED,SATISFIED
Sensor5,medio,149.58,149641,0.06122,ten,SATISFIED,SATISFIED
Sensor5,bom,149683,149744,0.06122,ten,SATISFIED,SATISFIED
Sensor5,ruim,155674,155741,0.06675,ten,SATISFIED,SATISFIED
Sensor5,medio,157876,157942,0.06534,ten,SATISFIED,SATISFIED
Sensor5,ruim,158.38,158442,0.06146,ten,SATISFIED,SATISFIED
Sensor5,medio,158.58,158.64,0.05995,ten,SATISFIED,SATISFIED
Sensor5,bom,158882,158.94,0.0588,ten,SATISFIED,SATISFIED
Sensor5,ruim,168177,168241,0.06398,ten,SATISFIED,SATISFIED
Sensor5,ruim,168384,168441,0.05735,ten,SATISFIED,SATISFIED
Sensor5,medio,170085,170144,0.05898,ten,SATISFIED,SATISFIED
Sensor5,bom,170186,170248,0.06158,ten,SATISFIED,SATISFIED
Sensor5,ruim,176779,176841,0.06243,ten,SATISFIED,SATISFIED
Sensor5,ruim,176983,177042,0.05936,ten,SATISFIED,SATISFIED
Sensor5,ruim,177382,177446,0.0642,ten,SATISFIED,SATISFIED
Sensor5,medio,177983,178044,0.06192,ten,SATISFIED,SATISFIED
Sensor5,ruim,178086,178146,0.0603,ten,SATISFIED,SATISFIED
Sensor5,medio,178777,178841,0.06344,ten,SATISFIED,SATISFIED
Sensor5,bom,178984,179041,0.05748,ten,SATISFIED,SATISFIED
Sensor5,medio,186186,186246,0.05977,ten,SATISFIED,SATISFIED
Sensor5,ruim,186284,186342,0.05791,ten,SATISFIED,SATISFIED
Sensor5,medio,187184,187241,0.05726,ten,SATISFIED,SATISFIED
Sensor5,medio,187384,187443,0.05882,ten,SATISFIED,SATISFIED
Sensor5,ruim,189483,189547,0.06407,ten,SATISFIED,SATISFIED
Sensor5,ruim,190085,190147,0.06165,ten,SATISFIED,SATISFIED
Sensor5,ruim,200282,200344,0.06251,ten,SATISFIED,SATISFIED
Sensor5,ruim,203384,203445,0.06108,ten,SATISFIED,SATISFIED
Sensor5,ruim,203.68,203741,0.06176,ten,SATISFIED,SATISFIED
Sensor5,ruim,207481,207544,0.06255,ten,SATISFIED,SATISFIED
Sensor5,ruim,207684,207746,0.06224,ten,SATISFIED,SATISFIED
Sensor5,ruim,207885,207942,0.05628,ten,SATISFIED,SATISFIED
Sensor5,medio,208389,208446,0.05688,ten,SATISFIED,SATISFIED
Sensor5,ruim,208.78,208845,0.06493,ten,SATISFIED,SATISFIED
Sensor5,medio,209081,209143,0.06177,ten,SATISFIED,SATISFIED
Sensor5,ruim,218982,219047,0.06414,ten,SATISFIED,SATISFIED
Sensor5,medio,219576,219643,0.06679,ten,SATISFIED,SATISFIED
Sensor5,bom,220179,220245,0.06576,ten,SATISFIED,SATISFIED
Sensor5,ruim,223677,223744,0.06712,ten,SATISFIED,SATISFIED
Sensor5,ruim,223884,223942,0.05779,ten,SATISFIED,SATISFIED
Sensor5,ruim,225583,225641,0.05788,ten,SATISFIED,SATISFIED
Sensor5,ruim,225682,225743,0.06107,ten,SATISFIED,SATISFIED
Sensor5,ruim,235982,236041,0.05918,ten,SATISFIED,SATISFIED
Sensor5,ruim,236082,236145,0.06227,ten,SATISFIED,SATISFIED
Sensor5,ruim,245.38,245443,0.06251,ten,SATISFIED,SATISFIED
Sensor5,ruim,246283,246341,0.05872,ten,SATISFIED,SATISFIED
Sensor5,ruim,246.68,246741,0.06066,ten,SATISFIED,SATISFIED
Sensor5,medio,252077,252143,0.06571,ten,SATISFIED,SATISFIED
Sensor5,ruim,252878,252942,0.06418,ten,SATISFIED,SATISFIED
Sensor5,ruim,254279,254341,0.06199,ten,SATISFIED,SATISFIED
Sensor5,ruim,255088,255143,0.05512,ten,SATISFIED,SATISFIED
Sensor5,medio,257179,257243,0.06425,ten,SATISFIED,SATISFIED
Sensor5,medio,257482,257545,0.06275,ten,SATISFIED,SATISFIED
Sensor5,medio,259984,260041,0.05662,ten,SATISFIED,SATISFIED
Sensor5,bom,260278,260.34,0.06256,ten,SATISFIED,SATISFIED
Sensor5,medio,260482,260.54,0.05816,ten,SATISFIED,SATISFIED
Sensor5,bom,260579,260641,0.06223,ten,SATISFIED,SATISFIED
Sensor5,ruim,262379,262442,0.0636,ten,SATISFIED,SATISFIED
Sensor5,ruim,262.48,262543,0.06304,ten,SATISFIED,SATISFIED
Sensor5,ruim,262878,262.94,0.06253,ten,SATISFIED,SATISFIED
Sensor5,medio,264578,264641,0.06284,ten,SATISFIED,SATISFIED
Sensor5,ruim,264682,264745,0.06362,ten,SATISFIED,SATISFIED
Sensor5,ruim,285581,285642,0.06068,ten,SATISFIED,SATISFIED
Sensor5,medio,285784,285845,0.0615,ten,SATISFIED,SATISFIED
Sensor5,ruim,287779,287841,0.06242,ten,SATISFIED,SATISFIED
Sensor5,ruim,288.38,288441,0.06153,ten,SATISFIED,SATISFIED
Sensor5,ruim,288676,288742,0.06605,ten,SATISFIED,SATISFIED
Sensor5,ruim,288882,288945,0.06204,ten,SATISFIED,SATISFIED
Sensor5,medio,288985,289.05,0.0648,ten,SATISFIED,SATISFIED
Sensor5,medio,296287,296342,0.05571,ten,SATISFIED,SATISFIED
Sensor5,medio,296.88,296942,0.06242,ten,SATISFIED,SATISFIED
Sensor5,ruim,304386,304439,0.05305,ten,SATISFIED,SATISFIED
Sensor5,medio,304778,304841,0.06313,ten,SATISFIED,SATISFIED
Sensor5,bom,304.88,304943,0.06291,ten,SATISFIED,SATISFIED
Sensor5,ruim,309784,309844,0.05933,ten,SATISFIED,SATISFIED
Sensor5,ruim,310483,310546,0.06326,ten,SATISFIED,SATISFIED
Sensor5,ruim,310882,310945,0.06288,ten,SATISFIED,SATISFIED
Sensor5,medio,312077,312141,0.06406,ten,SATISFIED,SATISFIED
Sensor5,bom,312183,312245,0.06246,ten,SATISFIED,SATISFIED
Sensor5,medio,313079,313141,0.06242,ten,SATISFIED,SATISFIED
Sensor5,bom,313181,313243,0.06153,ten,SATISFIED,SATISFIED
Sensor5,ruim,318876,318941,0.0658,ten,SATISFIED,SATISFIED
Sensor5,ruim,318982,319043,0.06124,ten,SATISFIED,SATISFIED
Sensor5,ruim,319182,319241,0.05876,ten,SATISFIED,SATISFIED
Sensor5,ruim,319382,319443,0.06105,ten,SATISFIED,SATISFIED
Sensor5,ruim,327677,327738,0.06101,ten,SATISFIED,SATISFIED
Sensor5,medio,327983,328042,0.05833,ten,SATISFIED,SATISFIED
Sensor5,medio,328182,328242,0.05953,ten,SATISFIED,SATISFIED
Sensor5,ruim,344985,345043,0.05833,ten,SATISFIED,SATISFIED
Sensor5,medio,345381,345444,0.06229,ten,SATISFIED,SATISFIED
Sensor5,medio,345484,345544,0.06023,ten,SATISFIED,SATISFIED
Sensor5,ruim,345887,345943,0.05611,ten,SATISFIED,SATISFIED
Sensor5,medio,346084,346143,0.05934,ten,SATISFIED,SATISFIED
Sensor5,bom,346374,346438,0.06373,ten,SATISFIED,SATISFIED
Sensor5,ruim,349676,349.74,0.06406,ten,SATISFIED,SATISFIED
Sensor5,ruim,351579,351.64,0.06123,ten,SATISFIED,SATISFIED
Sensor5,ruim,351781,351843,0.06231,ten,SATISFIED,SATISFIED
Sensor5,ruim,353779,353844,0.06474,ten,SATISFIED,SATISFIED
Sensor5,medio,355783,355842,0.05917,ten,SATISFIED,SATISFIED
Sensor5,medio,355883,355945,0.06151,ten,SATISFIED,SATISFIED
Sensor5,medio,358879,358942,0.06298,ten,SATISFIED,SATISFIED
Sensor5,bom,359181,359241,0.06035,ten,SATISFIED,SATISFIED
Sensor5,ruim,363486,363545,0.05893,ten,SATISFIED,SATISFIED
Sensor5,ruim,364183,364242,0.05942,ten,SATISFIED,SATISFIED
Sensor5,ruim,364977,365042,0.06414,ten,SATISFIED,SATISFIED
Sensor5,ruim,365.08,365143,0.06227,ten,SATISFIED,SATISFIED
Sensor5,medio,369278,369341,0.06328,ten,SATISFIED,SATISFIED
Sensor5,medio,369382,369445,0.06308,ten,SATISFIED,SATISFIED
Sensor5,medio,369974,370045,0.07037,ten,SATISFIED,SATISFIED
Sensor5,medio,370086,370149,0.06302,ten,SATISFIED,SATISFIED
Sensor5,ruim,371981,372042,0.06151,ten,SATISFIED,SATISFIED
Sensor5,medio,374284,374346,0.0629,ten,SATISFIED,SATISFIED
Sensor5,ruim,374388,374444,0.05571,ten,SATISFIED,SATISFIED
Sensor5,medio,376383,376444,0.06118,ten,SATISFIED,SATISFIED
Sensor5,bom,376485,376547,0.06237,ten,SATISFIED,SATISFIED
Sensor5,ruim,383878,383941,0.06281,ten,SATISFIED,SATISFIED
Sensor5,medio,385678,385741,0.06267,ten,SATISFIED,SATISFIED
Sensor5,ruim,386083,386142,0.05868,ten,SATISFIED,SATISFIED
Sensor5,medio,386778,386842,0.06376,ten,SATISFIED,SATISFIED
Sensor5,ruim,386983,387044,0.06078,ten,SATISFIED,SATISFIED
Sensor5,ruim,388876,388941,0.06548,ten,SATISFIED,SATISFIED
Sensor5,ruim,389179,389241,0.06155,ten,SATISFIED,SATISFIED
Sensor5,ruim,389282,389345,0.06324,ten,SATISFIED,SATISFIED
Sensor5,ruim,389.48,389544,0.06327,ten,SATISFIED,SATISFIED
Sensor5,ruim,389684,389742,0.05881,ten,SATISFIED,SATISFIED
Sensor5,medio,396182,396.24,0.0583,ten,SATISFIED,SATISFIED
Sensor5,ruim,396281,396346,0.06483,ten,SATISFIED,SATISFIED
Sensor5,ruim,397285,397343,0.05876,ten,SATISFIED,SATISFIED
Sensor5,ruim,397384,397444,0.0607,ten,SATISFIED,SATISFIED
Sensor5,ruim,399785,399845,0.06066,ten,SATISFIED,SATISFIED
Sensor5,ruim,401683,401747,0.06461,ten,SATISFIED,SATISFIED
Sensor5,ruim,401788,401849,0.06086,ten,SATISFIED,SATISFIED
Sensor5,medio,402582,402646,0.06346,ten,SATISFIED,SATISFIED
Sensor5,ruim,402687,402749,0.06228,ten,SATISFIED,SATISFIED
Sensor5,medio,403582,403641,0.0586,ten,SATISFIED,SATISFIED
Sensor5,bom,403681,403743,0.06141,ten,SATISFIED,SATISFIED
Sensor5,ruim,404179,404242,0.06244,ten,SATISFIED,SATISFIED
Sensor5,ruim,406683,406745,0.06259,ten,SATISFIED,SATISFIED
Sensor5,ruim,406882,406.94,0.0583,ten,SATISFIED,SATISFIED
Sensor5,ruim,407285,407344,0.05942,ten,SATISFIED,SATISFIED
Sensor5,ruim,407879,407944,0.06463,ten,SATISFIED,SATISFIED
Sensor5,ruim,413679,413.74,0.06102,ten,SATISFIED,SATISFIED
Sensor5,bom,413984,414.04,0.05567,ten,SATISFIED,SATISFIED
Sensor5,ruim,416084,416143,0.05882,ten,SATISFIED,SATISFIED
Sensor5,ruim,416783,416841,0.05834,ten,SATISFIED,SATISFIED
Sensor5,ruim,416882,416945,0.0633,ten,SATISFIED,SATISFIED
Sensor5,medio,417384,417447,0.06269,ten,SATISFIED,SATISFIED
Sensor5,ruim,417677,417739,0.06199,ten,SATISFIED,SATISFIED
Sensor5,medio,419781,419.84,0.05914,ten,SATISFIED,SATISFIED
Sensor5,bom,419877,419939,0.06158,ten,SATISFIED,SATISFIED
Sensor5,ruim,421376,421444,0.06846,ten,SATISFIED,SATISFIED
Sensor5,ruim,422778,422.84,0.0622,ten,SATISFIED,SATISFIED
Sensor5,ruim,423184,423243,0.05917,ten,SATISFIED,SATISFIED
Sensor5,medio,424383,424446,0.06373,ten,SATISFIED,SATISFIED
Sensor5,bom,424878,424941,0.06249,ten,SATISFIED,SATISFIED
Sensor5,medio,426179,426242,0.06205,ten,SATISFIED,SATISFIED
Sensor5,bom,426.28,426343,0.06292,ten,SATISFIED,SATISFIED
Sensor5,ruim,435981,436039,0.05783,ten,SATISFIED,SATISFIED
Sensor5,bom,436081,436146,0.06464,ten,SATISFIED,SATISFIED
Sensor5,ruim,436881,436.94,0.05814,ten,SATISFIED,SATISFIED
Sensor5,ruim,436982,437045,0.06363,ten,SATISFIED,SATISFIED
Sensor5,ruim,444287,444348,0.0605,ten,SATISFIED,SATISFIED
Sensor5,medio,444.68,444742,0.0621,ten,SATISFIED,SATISFIED
Sensor5,bom,444883,444941,0.05852,ten,SATISFIED,SATISFIED
Sensor5,ruim,453.38,453447,0.0671,ten,SATISFIED,SATISFIED
Sensor5,ruim,453.68,453741,0.06141,ten,SATISFIED,SATISFIED
Sensor5,ruim,453886,453941,0.05524,ten,SATISFIED,SATISFIED
Sensor5,medio,465184,465242,0.05822,ten,SATISFIED,SATISFIED
Sensor5,bom,465384,465441,0.05666,ten,SATISFIED,SATISFIED
Sensor5,medio,468386,468441,0.05545,ten,SATISFIED,SATISFIED
Sensor5,bom,468682,468743,0.06156,ten,SATISFIED,SATISFIED
Sensor5,ruim,474.08,474142,0.06239,ten,SATISFIED,SATISFIED
Sensor5,ruim,474382,474442,0.06059,ten,SATISFIED,SATISFIED
Sensor5,ruim,482882,482941,0.05895,ten,SATISFIED,SATISFIED
Sensor5,ruim,483085,483144,0.05842,ten,SATISFIED,SATISFIED
Sensor5,medio,492083,492144,0.06062,ten,SATISFIED,SATISFIED
Sensor5,bom,492285,492348,0.06266,ten,SATISFIED,SATISFIED
Sensor5,medio,493883,493944,0.06103,ten,SATISFIED,SATISFIED
Sensor5,ruim,494.28,494.34,0.06075,ten,SATISFIED,SATISFIED
Sensor5,ruim,497381,497439,0.05844,ten,SATISFIED,SATISFIED
Sensor5,medio,498579,498642,0.06344,ten,SATISFIED,SATISFIED
Sensor5,ruim,498.98,499047,0.06691,ten,SATISFIED,SATISFIED
Sensor6,ruim,19.7686,19.8247,0.05612,ten,SATISFIED,SATISFIED
Sensor6,medio,22.1686,22.2246,0.05599,ten,SATISFIED,SATISFIED
Sensor6,bom,22.2696,22.3272,0.05756,ten,SATISFIED,SATISFIED
Sensor6,ruim,24.3815,24.4377,0.05617,ten,SATISFIED,SATISFIED
Sensor6,ruim,25.8766,25.9348,0.05824,ten,SATISFIED,SATISFIED
Sensor6,ruim,25.9822,26.0393,0.05708,ten,SATISFIED,SATISFIED
Sensor6,ruim,29.0839,29.1417,0.05781,ten,SATISFIED,SATISFIED
Sensor6,medio,30.2818,30.3395,0.05767,ten,SATISFIED,SATISFIED
Sensor6,bom,30.4887,30.5437,0.05599,ten,SATISFIED,SATISFIED
Sensor6,medio,37.1853,37.2417,0.05635,ten,SATISFIED,SATISFIED
Sensor6,bom,37.7873,37.8422,0.05494,ten,SATISFIED,SATISFIED
Sensor6,ruim,39.5934,39.6477,0.05427,ten,SATISFIED,SATISFIED
Sensor6,medio,43.1805,43.2407,0.06024,ten,SATISFIED,SATISFIED
Sensor6,ruim,43885,43.9439,0.05891,ten,SATISFIED,SATISFIED
Sensor6,ruim,46.7834,46838,0.05465,ten,SATISFIED,SATISFIED
Sensor6,ruim,47.0858,47.1412,0.05539,ten,SATISFIED,SATISFIED
Sensor6,ruim,47.2903,47.3434,0.05306,ten,SATISFIED,SATISFIED
Sensor6,ruim,48.8864,48.9405,0.05402,ten,SATISFIED,SATISFIED
Sensor6,ruim,48989,49.0444,0.0554,ten,SATISFIED,SATISFIED
Sensor6,ruim,50.5886,50.6437,0.05511,ten,SATISFIED,SATISFIED
Sensor6,medio,51184,51.2454,0.0614,ten,SATISFIED,SATISFIED
Sensor6,ruim,51.5924,51.6495,0.0571,ten,SATISFIED,SATISFIED
Sensor6,ruim,55.1939,55.2446,0.05067,ten,SATISFIED,SATISFIED
Sensor6,ruim,55.3887,55.4414,0.05275,ten,SATISFIED,SATISFIED
Sensor6,ruim,55.4893,55.5447,0.0554,ten,SATISFIED,SATISFIED
Sensor6,ruim,55.9897,56.0414,0.05167,ten,SATISFIED,SATISFIED
Sensor6,medio,56.7826,56.8393,0.05665,ten,SATISFIED,SATISFIED
Sensor6,bom,57.0835,57.1408,0.05734,ten,SATISFIED,SATISFIED
Sensor6,ruim,60.59,60.6442,0.05425,ten,SATISFIED,SATISFIED
Sensor6,bom,60.8911,60.9459,0.05478,ten,SATISFIED,SATISFIED
Sensor6,medio,62.0878,62.1416,0.05383,ten,SATISFIED,SATISFIED
Sensor6,medio,62.2881,62348,0.05983,ten,SATISFIED,SATISFIED
Sensor6,ruim,62.8851,62.9438,0.05871,ten,SATISFIED,SATISFIED
Sensor6,ruim,62.9906,63.0439,0.05335,ten,SATISFIED,SATISFIED
Sensor6,ruim,63.0903,63.1416,0.05128,ten,SATISFIED,SATISFIED
Sensor6,medio,64.0851,64139,0.05386,ten,SATISFIED,SATISFIED
Sensor6,medio,64.1863,64.2453,0.05893,ten,SATISFIED,SATISFIED
Sensor6,ruim,66.1897,66244,0.05429,ten,SATISFIED,SATISFIED
Sensor6,ruim,67.2834,67.3441,0.06068,ten,SATISFIED,SATISFIED
Sensor6,ruim,67.6912,67741,0.04989,ten,SATISFIED,SATISFIED
Sensor6,ruim,70.1852,70.2407,0.05547,ten,SATISFIED,SATISFIED
Sensor6,ruim,70286,70.3438,0.0578,ten,SATISFIED,SATISFIED
Sensor6,ruim,77.4874,77.5414,0.05408,ten,SATISFIED,SATISFIED
Sensor6,ruim,77.7891,77.8427,0.05361,ten,SATISFIED,SATISFIED
Sensor6,ruim,89.9846,90.0407,0.05613,ten,SATISFIED,SATISFIED
Sensor6,medio,92.9956,93.0456,0.04994,ten,SATISFIED,SATISFIED
