Sensor remetente, Estado do Paciente, Enviado as (s), Processado as (s), Diff (s)
Sensor5,bom,48.6704,48.7373,0.0669496
Sensor5,bom,49.6704,49.7373,0.0669131
Sensor5,bom,50.6702,50.7373,0.067061
Sensor5,bom,51.6701,51.7374,0.0672757
Sensor5,bom,52.6701,52.7373,0.0672896
Sensor5,bom,53.6703,53.7373,0.0669471
Sensor5,bom,54.6701,54.7373,0.0672342
Sensor5,bom,55.6701,55.7373,0.0672056
Sensor5,bom,56.6704,56.7374,0.0669834
Sensor5,bom,57.6703,57.7374,0.0670576
Sensor5,bom,58.6704,58.7373,0.0668942
Sensor5,bom,59.6703,59.7373,0.0670452
Sensor5,bom,60.6702,60.7373,0.0670952
Sensor5,bom,61.6702,61.7373,0.067062
Sensor5,bom,62.6703,62.7374,0.0670239
Sensor5,bom,63.6703,63.7374,0.0671089
Sensor5,bom,64.6703,64.7373,0.0669965
Sensor5,bom,65.6703,65.7374,0.067042
Sensor5,bom,66.6703,66.7374,0.0670688
Sensor5,bom,67.6704,67.7374,0.0669911
Sensor5,bom,68.6703,68.7373,0.0670004
Sensor5,bom,69.6704,69.7374,0.0669745
Sensor5,bom,70.6704,70.7374,0.0670405
Sensor5,bom,71.6703,71.7374,0.0670237
Sensor5,bom,72.6704,72.7373,0.0668817
Sensor5,bom,73.6702,73.7374,0.0671761
Sensor5,bom,74.6704,74.7372,0.0667502
Sensor5,bom,75.6702,75.7374,0.0671828
Sensor5,bom,76.6704,76.7373,0.0669335
Sensor5,bom,77.6703,77.7373,0.0669799
Sensor5,bom,78.6702,78.7373,0.0670817
Sensor5,bom,79.6701,79.7373,0.0672404
Sensor5,bom,80.6702,80.7373,0.0670827
Sensor5,bom,81.6704,81.7373,0.0669136
Sensor5,bom,82.6703,82.7372,0.0668801
Sensor5,bom,83.6705,83.7373,0.0668765
Sensor5,bom,84.6702,84.7373,0.0671574
Sensor5,bom,85.6701,85.7374,0.0672184
Sensor5,bom,86.6702,86.7374,0.0672237
Sensor5,bom,87.6703,87.7374,0.067106
Sensor5,bom,88.6704,88.7374,0.0670053
Sensor5,bom,89.6704,89.7373,0.0669875
Sensor5,bom,90.6703,90.7372,0.0669459
Sensor5,bom,91.6703,91.7374,0.0670879
Sensor5,bom,92.6704,92.7373,0.0669612
Sensor5,bom,93.6704,93.7374,0.0670287
Sensor5,bom,94.6704,94.7373,0.0669427
Sensor5,bom,95.6704,95.7373,0.0669474
Sensor5,bom,96.6703,96.7373,0.0670214
Sensor5,bom,97.6703,97.7372,0.0668643
Sensor5,bom,98.6703,98.7372,0.0669574
Sensor5,bom,99.6704,99.7373,0.0669369
Sensor5,bom,100.67,100737,0.0671216
Sensor5,bom,101.67,101737,0.0672576
Sensor5,bom,102.67,102737,0.0670858
Sensor5,bom,103.67,103737,0.0670668
Sensor5,bom,104.67,104737,0.0668622
Sensor5,bom,105.67,105737,0.0671447
Sensor5,bom,106.67,106737,0.0669398
Sensor5,bom,107.67,107737,0.0671567
Sensor5,bom,108.67,108737,0.0671279
Sensor5,bom,109.67,109737,0.0669521
Sensor5,bom,110.67,110737,0.0669945
Sensor5,bom,111.67,111737,0.0669712
Sensor5,bom,112.67,112737,0.0669967
Sensor5,bom,113.67,113737,0.0669604
Sensor5,bom,114.67,114737,0.0667281
Sensor5,bom,115.67,115737,0.0669651
Sensor5,bom,116.67,116737,0.0671754
Sensor5,bom,117.67,117737,0.0671376
Sensor5,bom,118.67,118737,0.0668772
Sensor5,bom,119.67,119737,0.0670215
Sensor5,bom,120.67,120737,0.0669729
Sensor5,bom,121.67,121737,0.0669643
Sensor5,bom,122.67,122737,0.0669954
Sensor5,bom,123.67,123737,0.0668917
Sensor5,bom,124.67,124737,0.067154
Sensor5,bom,125.67,125737,0.067111
Sensor5,bom,126.67,126737,0.067265
Sensor5,bom,127.67,127737,0.0670878
Sensor5,bom,128.67,128737,0.0670273
Sensor5,bom,129.67,129737,0.0669761
Sensor5,bom,130.67,130737,0.0670107
Sensor5,bom,131.67,131737,0.0669559
Sensor5,bom,132.67,132737,0.0669568
Sensor5,bom,133.67,133737,0.0668846
Sensor5,bom,134.67,134737,0.0669824
Sensor5,bom,135.67,135737,0.0669961
Sensor5,bom,136.67,136737,0.0670451
Sensor5,bom,137.67,137737,0.0669318
Sensor5,bom,138.67,138737,0.0669308
Sensor5,bom,139.67,139737,0.06709
Sensor5,bom,140.67,140737,0.0669194
Sensor5,bom,141.67,141737,0.0670545
Sensor5,bom,142.67,142737,0.0671359
Sensor5,bom,143.67,143737,0.0669249
Sensor5,bom,144.67,144737,0.0669781
Sensor5,bom,145.67,145737,0.0671396
Sensor5,bom,146.67,146737,0.0669713
Sensor5,bom,147.67,147737,0.0672759
Sensor5,bom,148.67,148737,0.0671083
Sensor5,bom,149.67,149737,0.0671347
Sensor5,bom,150.67,150737,0.0670458
Sensor5,bom,151.67,151737,0.066828
Sensor5,bom,152.67,152737,0.0669366
Sensor5,bom,153.67,153737,0.0667107
Sensor5,bom,154.67,154737,0.0668993
Sensor5,bom,155.67,155737,0.0670329
Sensor5,bom,156.67,156737,0.0670696
Sensor5,bom,157.67,157737,0.0673048
Sensor5,bom,158.67,158737,0.0671893
Sensor5,bom,159.67,159737,0.0671482
Sensor5,bom,160.67,160737,0.067287
Sensor5,bom,161.67,161737,0.0671983
Sensor5,bom,162.67,162737,0.0671244
Sensor5,bom,163.67,163737,0.0671733
Sensor5,bom,164671,164737,0.0668918
Sensor5,bom,165.67,165737,0.0672408
Sensor5,bom,166.67,166737,0.0673901
Sensor5,bom,167.67,167737,0.0671143
Sensor5,bom,168.67,168737,0.0670044
Sensor5,bom,169.67,169737,0.0669961
Sensor5,bom,170.67,170737,0.0670581
Sensor5,bom,171.67,171737,0.0670247
Sensor5,bom,172.67,172737,0.0670064
Sensor5,bom,173.67,173737,0.0669567
Sensor5,bom,174.67,174737,0.0671364
Sensor5,bom,175.67,175737,0.0671322
Sensor5,bom,176.67,176737,0.0669611
Sensor5,bom,177.67,177737,0.067038
Sensor5,bom,178.67,178737,0.0669871
Sensor5,bom,179.67,179737,0.0669282
Sensor5,bom,180.67,180737,0.0670746
Sensor5,bom,181.67,181737,0.0668159
Sensor5,bom,182.67,182737,0.0669701
Sensor5,bom,183.67,183737,0.0671831
Sensor5,bom,184.67,184737,0.0671558
Sensor5,bom,185.67,185737,0.0671876
Sensor5,bom,186.67,186737,0.0670211
Sensor5,bom,187.67,187737,0.0668512
Sensor5,bom,188.67,188737,0.0669194
Sensor5,bom,189.67,189737,0.0671464
Sensor5,bom,190.67,190737,0.0669446
Sensor5,bom,191.67,191737,0.0670951
Sensor5,bom,192.67,192737,0.0670494
Sensor5,bom,193.67,193737,0.0671755
Sensor5,bom,194.67,194737,0.0670203
Sensor5,bom,195.67,195737,0.0671719
Sensor5,bom,196.67,196737,0.0670537
Sensor5,bom,197.67,197737,0.067175
Sensor5,bom,198.67,198737,0.0672247
Sensor5,bom,199.67,199737,0.0669734
Sensor5,bom,200.67,200737,0.0670504
Sensor5,bom,201.67,201737,0.0668878
Sensor5,bom,202.67,202737,0.0670371
Sensor5,bom,203.67,203737,0.0670681
Sensor5,bom,204.67,204737,0.0670148
Sensor5,bom,205.67,205737,0.0671606
Sensor5,bom,206.67,206737,0.0673674
Sensor5,bom,207.67,207737,0.0672158
Sensor5,bom,208.67,208737,0.0671572
Sensor5,bom,209.67,209737,0.0668693
Sensor5,bom,210.67,210737,0.0670887
Sensor5,bom,211.67,211737,0.0672054
Sensor5,bom,212.67,212737,0.066979
Sensor5,bom,213.67,213737,0.0670166
Sensor5,bom,214.67,214737,0.0671073
Sensor5,bom,215.67,215737,0.0669849
Sensor5,bom,216.67,216737,0.0670364
Sensor5,bom,217.67,217737,0.0669448
Sensor5,bom,218.67,218737,0.066859
Sensor5,bom,219.67,219737,0.0671025
Sensor5,bom,220.67,220737,0.0669706
Sensor5,bom,221.67,221737,0.0671609
Sensor5,bom,222.67,222737,0.0672465
Sensor5,bom,223.67,223737,0.0669994
Sensor5,bom,224.67,224737,0.0669845
Sensor5,bom,225.67,225737,0.0668653
Sensor5,bom,226.67,226737,0.0670337
Sensor5,bom,227.67,227737,0.0670262
Sensor5,bom,228.67,228737,0.0671414
Sensor5,bom,229.67,229737,0.0671349
Sensor5,bom,230.67,230737,0.06724
Sensor5,bom,231.67,231737,0.0670115
Sensor5,bom,232.67,232737,0.0669044
Sensor5,bom,233.67,233737,0.067211
Sensor5,bom,234.67,234737,0.0668325
Sensor5,bom,235.67,235737,0.0671795
Sensor5,bom,236.67,236737,0.0669769
Sensor5,bom,237.67,237737,0.0672138
Sensor5,bom,238.67,238737,0.0669432
Sensor5,bom,239.67,239737,0.0670653
Sensor5,bom,240671,240737,0.0665964
Sensor5,bom,241.67,241737,0.0669828
Sensor6,bom,7.67623,7.73736,0.0611265
Sensor6,bom,8.67629,8.73745,0.0611609
Sensor6,bom,9.67797,9.73747,0.0595057
Sensor6,bom,10.6762,10.7374,0.0611588
Sensor6,bom,11.6761,11.7374,0.0613691
Sensor6,bom,12.6761,12.7375,0.0613515
Sensor6,bom,13.6763,13.7375,0.0611875
Sensor6,bom,14.6764,14.7375,0.0610637
Sensor6,bom,15.6764,15.7374,0.0610319
Sensor6,bom,16.6762,16.7374,0.0612761
Sensor6,bom,17.6761,17.7374,0.061321
Sensor6,bom,18.6763,18.7374,0.0610811
Sensor6,bom,19.6761,19.7374,0.0612494
Sensor6,bom,20.6764,20.7374,0.0610445
Sensor6,bom,21.6762,21.7375,0.0613393
Sensor6,bom,22.6763,22.7375,0.0611498
Sensor6,bom,23.6762,23.7374,0.0612138
Sensor6,bom,24.6761,24.7374,0.0613093
Sensor6,bom,25.6763,25.7373,0.0610067
Sensor6,bom,26.6763,26.7374,0.0610709
Sensor6,bom,27.6762,27.7374,0.0611677
Sensor6,bom,28.6763,28.7374,0.0611124
Sensor6,bom,29.6764,29.7374,0.06101
Sensor6,bom,30.6761,30.7374,0.0613203
Sensor6,bom,31.6763,31.7374,0.061134
Sensor6,bom,32.6764,32.7375,0.0610769
Sensor6,bom,33.6763,33.7374,0.0610978
Sensor6,bom,34.6761,34.7374,0.0612861
Sensor6,bom,35.6761,35.7375,0.0614598
Sensor6,bom,36.6763,36.7375,0.0611964
Sensor6,bom,37.6765,37.7375,0.0609722
Sensor6,bom,38.6761,38.7374,0.0613336
Sensor6,bom,39.6764,39.7375,0.0611323
Sensor6,bom,40.6762,40.7375,0.0612859
Sensor6,bom,41.6762,41.7374,0.0612506
Sensor6,bom,42.6761,42.7373,0.061194
Sensor6,bom,43.6762,43.7375,0.0612704
Sensor6,bom,44.6762,44.7375,0.0612559
Sensor6,bom,45.6763,45.7374,0.0611013
Sensor6,bom,46.6761,46.7375,0.0613581
Sensor6,bom,47.6762,47.7374,0.0612397
Sensor6,bom,48.6763,48.7374,0.0611017
Sensor6,bom,49.6763,49.7374,0.0610814
Sensor6,bom,50.6761,50.7374,0.0612569
Sensor6,bom,51676,51.7375,0.0614522
Sensor6,bom,52676,52.7374,0.0614786
Sensor6,bom,53.6763,53.7374,0.0610452
Sensor6,bom,54676,54.7374,0.061393
Sensor6,bom,55.6761,55.7374,0.0613409
Sensor6,bom,56.6763,56.7375,0.0611635
Sensor6,bom,57.6762,57.7375,0.0613517
Sensor6,bom,58.6763,58.7374,0.0610821
Sensor6,bom,59.6762,59.7374,0.0612233
Sensor6,bom,60.6761,60.7374,0.0612868
Sensor6,bom,61.6761,61.7374,0.0613181
Sensor6,bom,62.6762,62.7375,0.0612398
Sensor6,bom,63.6762,63.7375,0.0613179
Sensor6,bom,64.6764,64.7374,0.0610751
Sensor6,bom,65.6762,65.7375,0.0612629
Sensor6,bom,66.6763,66.7375,0.0611911
Sensor6,bom,67.6764,67.7375,0.0611353
Sensor6,bom,68.6763,68.7375,0.0611808
Sensor6,bom,69.6764,69.7375,0.0611324
Sensor6,bom,70.6763,70.7375,0.0611447
Sensor6,bom,71.6763,71.7375,0.0611816
Sensor6,bom,72.6763,72.7374,0.0611331
Sensor6,bom,73.6761,73.7375,0.0613822
Sensor6,bom,74.6763,74.7373,0.0609437
Sensor6,bom,75.6762,75.7375,0.0613139
Sensor6,bom,76.6763,76.7374,0.0611338
Sensor6,bom,77.6762,77.7374,0.0612124
Sensor6,bom,78.6761,78.7374,0.0612766
Sensor6,bom,79676,79.7375,0.0614799
Sensor6,bom,80.6761,80.7374,0.0613099
Sensor6,bom,81.6763,81.7375,0.0611964
Sensor6,bom,82.6763,82.7373,0.0610379
Sensor6,bom,83.6765,83.7374,0.0609747
Sensor6,bom,84.6762,84.7374,0.0612875
Sensor6,bom,85.6761,85.7374,0.0613073
Sensor6,bom,86.6762,86.7375,0.0613749
Sensor6,bom,87.6762,87.7375,0.0612941
Sensor6,bom,88.6762,88.7375,0.0613153
Sensor6,bom,89.6763,89.7375,0.0611498
Sensor6,bom,90.6762,90.7373,0.0611182
Sensor6,bom,91.6763,91.7375,0.0612769
Sensor6,bom,92.6763,92.7374,0.0611256
Sensor6,bom,93.6763,93.7375,0.0612029
Sensor6,bom,94.6763,94.7374,0.0611028
Sensor6,bom,95.6764,95.7374,0.0610616
Sensor6,bom,96.6762,96.7374,0.0612378
Sensor6,bom,97.6763,97.7373,0.0610097
Sensor6,bom,98.6763,98.7373,0.0610645
Sensor6,bom,99.6763,99.7374,0.0611222
Sensor6,bom,100676,100737,0.0612982
Sensor6,bom,101676,101737,0.0614262
Sensor6,bom,102676,102737,0.0612567
Sensor6,bom,103676,103737,0.0612272
Sensor6,bom,104676,104737,0.0611233
Sensor6,bom,105676,105737,0.0613486
Sensor6,bom,106676,106737,0.0610956
Sensor6,bom,107676,107737,0.0613466
Sensor6,bom,108676,108737,0.0613254
Sensor6,bom,109676,109738,0.0611524
Sensor6,bom,110676,110737,0.0611994
Sensor6,bom,111676,111737,0.0611849
Sensor6,bom,112676,112737,0.0612978
Sensor6,bom,113676,113737,0.0611852
Sensor6,bom,114676,114737,0.0609518
Sensor6,bom,115676,115737,0.0611048
Sensor6,bom,116676,116737,0.0612733
Sensor6,bom,117676,117737,0.0612578
Sensor6,bom,118676,118737,0.0610772
Sensor6,bom,119676,119737,0.0612195
Sensor6,bom,120676,120737,0.0612847
Sensor6,bom,121676,121737,0.0612033
Sensor6,bom,122676,122737,0.0611444
Sensor6,bom,123676,123737,0.0610612
Sensor6,bom,124676,124737,0.0613644
Sensor6,bom,125676,125737,0.0612397
Sensor6,bom,126676,126737,0.0615098
Sensor6,bom,127676,127737,0.061345
Sensor6,bom,128676,128737,0.0613145
Sensor6,bom,129676,129737,0.0611692
Sensor6,bom,130676,130737,0.0611546
Sensor6,bom,131676,131737,0.0612028
Sensor6,bom,132676,132737,0.0611412
Sensor6,bom,133676,133737,0.0610623
Sensor6,bom,134676,134737,0.0611396
Sensor6,bom,135676,135738,0.061237
Sensor6,bom,136676,136738,0.061362
Sensor6,bom,137676,137737,0.0610955
Sensor6,bom,138676,138737,0.0611479
Sensor6,bom,139676,139737,0.0613373
Sensor6,bom,140676,140737,0.0610932
Sensor6,bom,141676,141737,0.0612039
Sensor6,bom,142676,142738,0.061345
Sensor6,bom,143676,143737,0.0610903
Sensor6,bom,144676,144737,0.0613377
Sensor6,bom,145676,145737,0.0612393
Sensor6,bom,146676,146737,0.0611051
Sensor6,bom,147676,147737,0.0613826
Sensor6,bom,148676,148737,0.0612258
Sensor6,bom,149676,149737,0.0612495
Sensor6,bom,150676,150737,0.0612282
Sensor6,bom,151676,151737,0.0610326
Sensor6,bom,152676,152737,0.0611532
Sensor6,bom,153676,153737,0.0609681
Sensor6,bom,154676,154737,0.0611258
Sensor6,bom,155676,155737,0.0612206
Sensor6,bom,156676,156737,0.0612415
Sensor6,bom,157676,157737,0.0614385
Sensor6,bom,158676,158737,0.0613478
Sensor6,bom,159676,159737,0.0612997
Sensor6,bom,160676,160737,0.0614425
Sensor6,bom,161676,161737,0.0614049
Sensor6,bom,162676,162737,0.0612151
Sensor6,bom,163676,163737,0.0613153
Sensor6,bom,164676,164737,0.0611141
Sensor6,bom,165676,165737,0.0614371
Sensor6,bom,166676,166737,0.0615398
Sensor6,bom,167676,167737,0.0612485
Sensor6,bom,168676,168737,0.0612238
Sensor6,bom,169676,169737,0.0611854
Sensor6,bom,170676,170737,0.0611823
Sensor6,bom,171676,171737,0.0611298
Sensor6,bom,172676,172737,0.0611212
Sensor6,bom,173676,173737,0.0610816
Sensor6,bom,174676,174737,0.0611931
Sensor6,bom,175676,175737,0.0612966
Sensor6,bom,176676,176737,0.0612409
Sensor6,bom,177676,177737,0.0612183
Sensor6,bom,178676,178737,0.0611106
Sensor6,bom,179676,179737,0.0611036
Sensor6,bom,180676,180737,0.061285
Sensor6,bom,181676,181737,0.0609412
Sensor6,bom,182676,182737,0.0610733
Sensor6,bom,183676,183737,0.061359
Sensor6,bom,184676,184737,0.0612974
Sensor6,bom,185676,185737,0.0614127
Sensor6,bom,186676,186737,0.061175
Sensor6,bom,187676,187737,0.0609144
Sensor6,bom,188676,188737,0.0609875
Sensor6,bom,189676,189737,0.0613074
Sensor6,bom,190676,190737,0.0610833
Sensor6,bom,191676,191738,0.0611618
Sensor6,bom,192676,192737,0.0611446
Sensor6,bom,193676,193737,0.0613058
Sensor6,bom,194676,194737,0.0611034
Sensor6,bom,195676,195737,0.0612391
Sensor6,bom,196676,196737,0.0611605
Sensor6,bom,197676,197737,0.061251
Sensor6,bom,198676,198737,0.0613467
Sensor6,bom,199676,199737,0.0609995
Sensor6,bom,200676,200737,0.0613389
Sensor6,bom,201676,201737,0.0610563
Sensor6,bom,202676,202737,0.0611394
Sensor6,bom,203676,203737,0.0611682
Sensor6,bom,204676,204737,0.0610965
Sensor6,bom,205676,205737,0.0612372
Sensor6,bom,206676,206738,0.0614982
Sensor6,bom,207676,207737,0.0613653
Sensor6,bom,208676,208737,0.0613695
Sensor6,bom,209676,209737,0.0610855
Sensor6,bom,210676,210737,0.0612345
Sensor6,bom,211676,211737,0.0613133
Sensor6,bom,212676,212737,0.0610849
Sensor6,bom,213676,213737,0.061109
Sensor6,bom,214676,214737,0.0612302
Sensor6,bom,215676,215737,0.0610962
Sensor6,bom,216676,216737,0.0612261
Sensor6,bom,217676,217737,0.0611314
Sensor6,bom,218676,218737,0.0609602
Sensor6,bom,219676,219738,0.0611948
Sensor6,bom,220676,220737,0.0611465
Sensor6,bom,221676,221737,0.0612551
Sensor6,bom,222676,222737,0.0613806
Sensor6,bom,223676,223737,0.0610999
Sensor6,bom,224676,224737,0.061234
Sensor6,bom,225676,225737,0.0609929
Sensor6,bom,226676,226737,0.0611934
Sensor6,bom,227676,227737,0.061111
Sensor6,bom,228676,228737,0.0612553
Sensor6,bom,229676,229737,0.0612347
Sensor6,bom,230676,230737,0.0613498
Sensor6,bom,231676,231737,0.0611331
Sensor6,bom,232676,232737,0.0612389
Sensor6,bom,233676,233737,0.0614368
Sensor6,bom,234676,234737,0.0610425
Sensor6,bom,235676,235737,0.0613811
Sensor6,bom,236676,236737,0.0611807
Sensor6,bom,237676,237737,0.0613798
Sensor6,bom,238676,238737,0.0609609
Sensor6,bom,239676,239737,0.0611926
Sensor6,bom,240677,240738,0.060834
Sensor6,bom,241676,241737,0.0610919
Sensor7,bom,8.88357,8.93827,0.054695
Sensor7,bom,9.88351,9.93814,0.0546378
Sensor7,bom,10.8836,10.9382,0.0545097
Sensor7,bom,11.8833,11.9382,0.0548961
Sensor7,bom,12.8837,12.9382,0.0545962
Sensor7,bom,13.8837,13.9382,0.0545734
Sensor7,bom,14.8836,14.9382,0.0546499
Sensor7,bom,15.8837,15.9382,0.0544807
Sensor7,bom,16.8836,16.9382,0.054518
Sensor7,bom,17.8836,17.9381,0.0544893
Sensor7,bom,18.8834,18.9381,0.0547381
Sensor7,bom,19.8836,19.9382,0.0546643
Sensor7,bom,20.8835,20.9382,0.0546634
Sensor7,bom,21.8836,21.9382,0.0545809
Sensor7,bom,22.8837,22.9382,0.0545846
Sensor7,bom,23.8841,23.9382,0.0541095
Sensor7,bom,24.8837,24.9382,0.0544873
Sensor7,bom,25.8834,25938,0.054582
Sensor7,bom,26.8835,26.9381,0.0546266
Sensor7,bom,27.8835,27.9382,0.0547183
Sensor7,bom,28.8834,28.9382,0.0547509
Sensor7,bom,29.8838,29.9382,0.0544341
Sensor7,bom,30.8836,30.9381,0.0545099
Sensor7,bom,31.8838,31.9382,0.0543572
Sensor7,bom,32.8837,32.9382,0.0545017
Sensor7,bom,33.8833,33.9381,0.0547482
Sensor7,bom,34.8832,34.9381,0.0548866
Sensor7,bom,35.8842,35.9383,0.054121
Sensor7,bom,36.8838,36.9382,0.0544626
Sensor7,bom,37.8834,37.9382,0.0547894
Sensor7,bom,38.8834,38.9381,0.0546778
Sensor7,bom,39.8838,39.9382,0.054405
Sensor7,bom,40.8839,40.9382,0.0543613
Sensor7,bom,41.8836,41.9381,0.0545042
Sensor7,bom,42.8835,42.9381,0.0545991
Sensor7,bom,43.8837,43.9382,0.0544785
Sensor7,bom,44.8838,44.9382,0.0544106
Sensor7,bom,45.8837,45.9382,0.0545038
Sensor7,bom,46.8839,46.9382,0.0542689
Sensor7,bom,47.8836,47.9382,0.0546217
Sensor7,bom,48.8837,48.9382,0.0544793
Sensor7,bom,49.8837,49.9381,0.0544295
Sensor7,bom,50.8836,50.9381,0.0545398
Sensor7,bom,51.8833,51.9382,0.0548544
Sensor7,bom,52.8836,52.9381,0.054583
Sensor7,bom,53.8837,53.9381,0.0544068
Sensor7,bom,54.8836,54.9382,0.0545667
Sensor7,bom,55.8838,55.9382,0.0543743
Sensor7,bom,56.8834,56.9382,0.0548285
Sensor7,bom,57.8837,57.9382,0.0544974
Sensor7,bom,58.8837,58.9381,0.0543682
Sensor7,bom,59.8835,59.9383,0.0547657
Sensor7,bom,60.8839,60.9382,0.0543825
Sensor7,bom,61.8838,61.9383,0.0545262
Sensor7,bom,62.8834,62.9382,0.0548672
Sensor7,bom,63884,63.9383,0.0543427
Sensor7,bom,64.8837,64.9382,0.0545273
Sensor7,bom,65.8837,65.9382,0.0545206
Sensor7,bom,66.8836,66938,0.0543809
Sensor7,bom,67.8835,67.9382,0.0546333
Sensor7,bom,68.8839,68.9383,0.0543625
Sensor7,bom,69.8839,69.9383,0.0544014
Sensor7,bom,70.8838,70.9382,0.0544677
Sensor7,bom,71.8837,71.9382,0.0544326
Sensor7,bom,72.8836,72.9381,0.0544985
Sensor7,bom,73.8837,73.9382,0.0544685
Sensor7,bom,74.8835,74938,0.054531
Sensor7,bom,75.8838,75.9381,0.0543907
Sensor7,bom,76.8838,76.9382,0.054375
Sensor7,bom,77.8837,77.9382,0.0544313
Sensor7,bom,78.8836,78.9381,0.0545198
Sensor7,bom,79.8838,79.9382,0.0543906
Sensor7,bom,80.8836,80.9382,0.054612
Sensor7,bom,81.8836,81.9381,0.0544715
Sensor7,bom,82.8838,82.9381,0.0543492
Sensor7,bom,83.8837,83.9382,0.0545157
Sensor7,bom,84.8838,84.9382,0.0543872
Sensor7,bom,85.8838,85.9382,0.0544628
Sensor7,bom,86.8835,86.9382,0.0546935
Sensor7,bom,87.8838,87.9383,0.0544856
Sensor7,bom,88.8838,88.9383,0.0544858
Sensor7,bom,89.8836,89.9381,0.0545288
Sensor7,bom,90.8837,90.9381,0.0544416
Sensor7,bom,91.8836,91.9382,0.0546042
Sensor7,bom,92.8836,92.9382,0.054632
Sensor7,bom,93.8836,93.9383,0.0546385
Sensor7,bom,94.8837,94.9382,0.0544997
Sensor7,bom,95.8836,95.9383,0.0546709
Sensor7,bom,96.8836,96.9382,0.054537
Sensor7,bom,97.8834,97.9381,0.0547001
Sensor7,bom,98.8837,98938,0.0542926
Sensor7,bom,99.8839,99.9381,0.0542805
Sensor7,bom,100884,100938,0.0543809
Sensor7,bom,101883,101938,0.0548156
Sensor7,bom,102884,102938,0.0545215
Sensor7,bom,103884,103938,0.0543528
Sensor7,bom,104884,104938,0.0546299
Sensor7,bom,105883,105938,0.0549023
Sensor7,bom,106884,106938,0.0543563
Sensor7,bom,107884,107938,0.0545612
Sensor7,bom,108884,108938,0.0545339
Sensor7,bom,109884,109938,0.0548
Sensor7,bom,110884,110938,0.054601
Sensor7,bom,111884,111938,0.0545315
Sensor7,bom,112884,112938,0.0544359
Sensor7,bom,113883,113938,0.0546837
Sensor7,bom,114884,114938,0.0544966
Sensor7,bom,115884,115938,0.0545079
Sensor7,bom,116884,116938,0.0544231
Sensor7,bom,117884,117938,0.0544691
Sensor7,bom,118884,118938,0.0543369
Sensor7,bom,119883,119938,0.0548074
Sensor7,bom,120883,120938,0.0549879
Sensor7,bom,121883,121938,0.0550429
Sensor7,bom,122883,122938,0.0545026
Sensor7,bom,123883,123938,0.0545905
Sensor7,bom,124883,124938,0.0547462
Sensor7,bom,125883,125938,0.0549363
Sensor7,bom,126884,126938,0.0546681
Sensor7,bom,127884,127938,0.054288
Sensor7,bom,128884,128938,0.0546437
Sensor7,bom,129883,129938,0.054681
Sensor7,bom,130883,130938,0.0546343
Sensor7,bom,131883,131938,0.0547058
Sensor7,bom,132883,132938,0.0546695
Sensor7,bom,133883,133938,0.0547601
Sensor7,bom,134884,134938,0.0545775
Sensor7,bom,135884,135938,0.0546021
Sensor7,bom,136884,136938,0.0546252
Sensor7,bom,137883,137938,0.0546949
Sensor7,bom,138883,138938,0.054823
Sensor7,bom,139884,139938,0.0544265
Sensor7,bom,140883,140938,0.0548564
Sensor7,bom,141884,141938,0.0545941
Sensor7,bom,142884,142938,0.0546179
Sensor7,bom,143884,143938,0.0545041
Sensor7,bom,144884,144938,0.0545606
Sensor7,bom,145883,145938,0.0547802
Sensor7,bom,146883,146938,0.0547353
Sensor7,bom,147884,147938,0.0545676
Sensor7,bom,148884,148938,0.0545883
Sensor7,bom,149883,149938,0.0549635
Sensor7,bom,150883,150938,0.0547994
Sensor7,bom,151883,151938,0.0546136
Sensor7,bom,152884,152938,0.0543417
Sensor7,bom,153883,153938,0.0549062
Sensor7,bom,154884,154938,0.0544201
Sensor7,bom,155884,155938,0.0547833
Sensor7,bom,156884,156938,0.0547628
Sensor7,bom,157884,157938,0.0545145
Sensor7,bom,158884,158938,0.0546248
Sensor7,bom,159884,159938,0.0546231
Sensor7,bom,160883,160938,0.0548816
Sensor7,bom,161883,161938,0.0546378
Sensor7,bom,162884,162938,0.0544362
Sensor7,bom,163884,163938,0.0544411
Sensor7,bom,164883,164938,0.0551026
Sensor7,bom,165884,165938,0.0546925
Sensor7,bom,166884,166938,0.0546226
Sensor7,bom,167883,167938,0.0546919
Sensor7,bom,168884,168938,0.0544963
Sensor7,bom,169883,169938,0.0547211
Sensor7,bom,170884,170938,0.0544687
Sensor7,bom,171884,171938,0.0545138
Sensor7,bom,172884,172938,0.0544397
Sensor7,bom,173884,173938,0.0545591
Sensor7,bom,174884,174938,0.0544649
Sensor7,bom,175884,175938,0.0544859
Sensor7,bom,176884,176938,0.0546855
Sensor7,bom,177884,177938,0.0544983
Sensor7,bom,178884,178938,0.0543341
Sensor7,bom,179884,179938,0.0543538
Sensor7,bom,180884,180938,0.0544621
Sensor7,bom,181884,181938,0.0544868
Sensor7,bom,182884,182938,0.0544274
Sensor7,bom,183884,183938,0.0545097
Sensor7,bom,184884,184938,0.0546376
Sensor7,bom,185883,185938,0.0546239
Sensor7,bom,186884,186938,0.0546353
Sensor7,bom,187884,187938,0.0544917
Sensor7,bom,188884,188938,0.0545522
Sensor7,bom,189884,189938,0.0544765
Sensor7,bom,190884,190938,0.0546999
Sensor7,bom,191884,191938,0.0543436
Sensor7,bom,192884,192938,0.0546028
Sensor7,bom,193883,193938,0.0549201
Sensor7,bom,194884,194938,0.0545943
