'﻿Sensor remetente',' Estado do Paciente',' Enviado às (s)',' Processado às (s)',' Diff (s)',Sensors,'Cycle Time Constraint','Emergency Detection Time Constraint'
Sensor5,ruim,281108,281145,0.03704,twenty,SATISFIED,SATISFIED
Sensor5,ruim,281389,281423,0.03404,twenty,SATISFIED,SATISFIED
Sensor5,ruim,287099,287135,0.03612,twenty,SATISFIED,SATISFIED
Sensor5,ruim,287518,287555,0.03702,twenty,SATISFIED,SATISFIED
Sensor5,medio,287664,287701,0.03672,twenty,SATISFIED,SATISFIED
Sensor5,medio,288094,288131,0.03656,twenty,SATISFIED,SATISFIED
Sensor5,medio,288386,288422,0.03659,twenty,SATISFIED,SATISFIED
Sensor5,ruim,290702,290738,0.03553,twenty,SATISFIED,SATISFIED
Sensor5,medio,291986,292025,0.03845,twenty,SATISFIED,SATISFIED
Sensor5,ruim,292281,292318,0.03734,twenty,SATISFIED,SATISFIED
Sensor6,ruim,9.28493,9.33728,0.05234,twenty,SATISFIED,SATISFIED
Sensor6,ruim,9.38249,9.43606,0.05357,twenty,SATISFIED,SATISFIED
Sensor6,ruim,9.98854,10.0446,0.05604,twenty,SATISFIED,SATISFIED
Sensor6,medio,10.2867,10.3407,0.05405,twenty,SATISFIED,SATISFIED
Sensor6,medio,10.6873,10.7451,0.0578,twenty,SATISFIED,SATISFIED
Sensor6,ruim,16.2844,16.3132,0.02879,twenty,SATISFIED,SATISFIED
Sensor6,ruim,16.3843,16.4129,0.02865,twenty,SATISFIED,SATISFIED
Sensor6,ruim,16.4851,16.5127,0.02763,twenty,SATISFIED,SATISFIED
Sensor6,ruim,18.0094,18.0383,0.02885,twenty,SATISFIED,SATISFIED
Sensor6,medio,19.1371,19.1654,0.02835,twenty,SATISFIED,SATISFIED
Sensor6,bom,19.6728,19.7015,0.02867,twenty,SATISFIED,SATISFIED
Sensor6,ruim,21.9718,22.0014,0.02954,twenty,SATISFIED,SATISFIED
Sensor6,ruim,22.4015,22.4298,0.02832,twenty,SATISFIED,SATISFIED
Sensor6,ruim,22.9671,22.9952,0.0281,twenty,SATISFIED,SATISFIED
Sensor6,ruim,23.9569,23.9859,0.02905,twenty,SATISFIED,SATISFIED
Sensor6,medio,26.4165,26.4462,0.0297,twenty,SATISFIED,SATISFIED
Sensor6,ruim,26.5596,26.5911,0.03149,twenty,SATISFIED,SATISFIED
Sensor6,medio,28.9064,28.9366,0.03018,twenty,SATISFIED,SATISFIED
Sensor6,ruim,29.0528,29.0828,0.02996,twenty,SATISFIED,SATISFIED
Sensor6,medio,31.3891,31.4162,0.02718,twenty,SATISFIED,SATISFIED
Sensor6,bom,31.5348,31.5634,0.02856,twenty,SATISFIED,SATISFIED
Sensor6,ruim,34.8295,34.8593,0.0298,twenty,SATISFIED,SATISFIED
Sensor6,ruim,36.1308,36.1615,0.03076,twenty,SATISFIED,SATISFIED
Sensor6,ruim,36.2829,36.3172,0.03427,twenty,SATISFIED,SATISFIED
Sensor6,ruim,36.7505,36.7777,0.02727,twenty,SATISFIED,SATISFIED
Sensor6,medio,38.2449,38275,0.03007,twenty,SATISFIED,SATISFIED
Sensor6,bom,38395,38.4232,0.02819,twenty,SATISFIED,SATISFIED
Sensor6,medio,38.8272,38.8558,0.02864,twenty,SATISFIED,SATISFIED
Sensor6,bom,38.9751,39.0049,0.02981,twenty,SATISFIED,SATISFIED
Sensor6,ruim,39.2554,39.2841,0.02871,twenty,SATISFIED,SATISFIED
Sensor6,ruim,39.5415,39571,0.02945,twenty,SATISFIED,SATISFIED
Sensor6,ruim,49.6667,49.6937,0.02702,twenty,SATISFIED,SATISFIED
Sensor6,ruim,50.2303,50.2586,0.02833,twenty,SATISFIED,SATISFIED
Sensor6,ruim,50.3684,50.3985,0.03017,twenty,SATISFIED,SATISFIED
Sensor6,ruim,51.2254,51.2563,0.03089,twenty,SATISFIED,SATISFIED
Sensor6,medio,52.2449,52.2723,0.02733,twenty,SATISFIED,SATISFIED
Sensor6,bom,52.5244,52.5534,0.02908,twenty,SATISFIED,SATISFIED
Sensor6,ruim,62.9422,62.9714,0.02918,twenty,SATISFIED,SATISFIED
Sensor6,medio,68.8441,68875,0.03085,twenty,SATISFIED,SATISFIED
Sensor6,ruim,69.4154,69.4461,0.03067,twenty,SATISFIED,SATISFIED
Sensor6,ruim,69706,69.7352,0.02917,twenty,SATISFIED,SATISFIED
Sensor6,ruim,70.1506,70.1807,0.03012,twenty,SATISFIED,SATISFIED
Sensor6,ruim,78.1984,78.2295,0.03116,twenty,SATISFIED,SATISFIED
Sensor6,medio,80.9746,81003,0.02847,twenty,SATISFIED,SATISFIED
Sensor6,ruim,81.1207,81.1502,0.02945,twenty,SATISFIED,SATISFIED
Sensor6,medio,81.7089,81.7413,0.03233,twenty,SATISFIED,SATISFIED
Sensor6,bom,82.4476,82.4761,0.02848,twenty,SATISFIED,SATISFIED
Sensor6,medio,83.0336,83.0636,0.03001,twenty,SATISFIED,SATISFIED
Sensor6,ruim,83181,83.2139,0.03294,twenty,SATISFIED,SATISFIED
Sensor6,medio,86.2085,86.2386,0.03007,twenty,SATISFIED,SATISFIED
Sensor6,bom,86.3533,86.3824,0.02903,twenty,SATISFIED,SATISFIED
Sensor6,ruim,88.6611,88.6883,0.02718,twenty,SATISFIED,SATISFIED
Sensor6,ruim,88.8021,88.8313,0.02921,twenty,SATISFIED,SATISFIED
Sensor6,medio,89.0948,89.1228,0.02796,twenty,SATISFIED,SATISFIED
Sensor6,medio,89.5379,89.5667,0.02885,twenty,SATISFIED,SATISFIED
Sensor6,medio,92566,92.5935,0.02756,twenty,SATISFIED,SATISFIED
Sensor6,ruim,92.9894,93.0181,0.02864,twenty,SATISFIED,SATISFIED
Sensor6,ruim,93.4309,93.4593,0.02836,twenty,SATISFIED,SATISFIED
Sensor6,ruim,93.58,93.6119,0.03194,twenty,SATISFIED,SATISFIED
Sensor6,ruim,94.7235,94.7526,0.02902,twenty,SATISFIED,SATISFIED
Sensor6,ruim,95.7283,95.7567,0.02838,twenty,SATISFIED,SATISFIED
Sensor6,ruim,102047,102077,0.03031,twenty,SATISFIED,SATISFIED
Sensor6,medio,102339,102371,0.03195,twenty,SATISFIED,SATISFIED
Sensor6,medio,103213,103243,0.03005,twenty,SATISFIED,SATISFIED
Sensor6,ruim,103644,103677,0.03303,twenty,SATISFIED,SATISFIED
Sensor6,medio,105109,105137,0.02841,twenty,SATISFIED,SATISFIED
Sensor6,bom,105389,105419,0.03045,twenty,SATISFIED,SATISFIED
Sensor6,ruim,107833,107863,0.02999,twenty,SATISFIED,SATISFIED
Sensor6,ruim,108545,108573,0.02789,twenty,SATISFIED,SATISFIED
Sensor6,ruim,108688,108718,0.03016,twenty,SATISFIED,SATISFIED
Sensor6,ruim,109128,109159,0.03013,twenty,SATISFIED,SATISFIED
Sensor6,medio,110003,110034,0.03107,twenty,SATISFIED,SATISFIED
Sensor6,medio,110439,110.47,0.03049,twenty,SATISFIED,SATISFIED
Sensor6,ruim,111.03,111059,0.02908,twenty,SATISFIED,SATISFIED
Sensor6,medio,111898,111928,0.03017,twenty,SATISFIED,SATISFIED
Sensor6,medio,112.18,112.21,0.0297,twenty,SATISFIED,SATISFIED
Sensor6,ruim,118273,118302,0.0293,twenty,SATISFIED,SATISFIED
Sensor6,bom,118414,118441,0.02689,twenty,SATISFIED,SATISFIED
Sensor6,ruim,118852,118.88,0.02797,twenty,SATISFIED,SATISFIED
Sensor6,medio,119278,119307,0.0291,twenty,SATISFIED,SATISFIED
Sensor6,medio,125762,125795,0.03316,twenty,SATISFIED,SATISFIED
Sensor6,ruim,126059,126.09,0.03178,twenty,SATISFIED,SATISFIED
Sensor6,ruim,130061,130091,0.03014,twenty,SATISFIED,SATISFIED
Sensor6,medio,130.21,130239,0.02954,twenty,SATISFIED,SATISFIED
Sensor6,ruim,130628,130657,0.02944,twenty,SATISFIED,SATISFIED
Sensor6,ruim,132473,132501,0.02856,twenty,SATISFIED,SATISFIED
Sensor6,medio,134351,134379,0.02732,twenty,SATISFIED,SATISFIED
Sensor6,ruim,134491,134523,0.03158,twenty,SATISFIED,SATISFIED
Sensor6,ruim,134791,134819,0.02842,twenty,SATISFIED,SATISFIED
Sensor6,ruim,135079,135109,0.02943,twenty,SATISFIED,SATISFIED
Sensor6,ruim,160171,160199,0.02849,twenty,SATISFIED,SATISFIED
Sensor6,medio,161165,161197,0.03112,twenty,SATISFIED,SATISFIED
Sensor6,medio,161618,161.65,0.0321,twenty,SATISFIED,SATISFIED
Sensor6,ruim,162.51,162541,0.03165,twenty,SATISFIED,SATISFIED
Sensor6,ruim,162663,162695,0.03126,twenty,SATISFIED,SATISFIED
Sensor6,medio,162819,162.85,0.03068,twenty,SATISFIED,SATISFIED
Sensor6,ruim,166282,166.31,0.02795,twenty,SATISFIED,SATISFIED
Sensor6,ruim,166715,166745,0.02987,twenty,SATISFIED,SATISFIED
Sensor6,ruim,167852,167881,0.02957,twenty,SATISFIED,SATISFIED
Sensor6,ruim,169156,169184,0.0279,twenty,SATISFIED,SATISFIED
Sensor6,ruim,169.3,169.33,0.02955,twenty,SATISFIED,SATISFIED
Sensor6,ruim,174397,174424,0.0271,twenty,SATISFIED,SATISFIED
Sensor6,medio,174825,174854,0.02964,twenty,SATISFIED,SATISFIED
Sensor6,ruim,175979,176007,0.02801,twenty,SATISFIED,SATISFIED
Sensor6,medio,181712,181742,0.0302,twenty,SATISFIED,SATISFIED
Sensor6,bom,182012,182044,0.03195,twenty,SATISFIED,SATISFIED
Sensor6,medio,184496,184525,0.02908,twenty,SATISFIED,SATISFIED
Sensor6,ruim,185777,185806,0.02954,twenty,SATISFIED,SATISFIED
Sensor6,medio,187336,187366,0.03009,twenty,SATISFIED,SATISFIED
Sensor6,ruim,187779,187812,0.03272,twenty,SATISFIED,SATISFIED
Sensor6,ruim,199019,199.05,0.03028,twenty,SATISFIED,SATISFIED
Sensor6,ruim,200859,200.89,0.03069,twenty,SATISFIED,SATISFIED
Sensor6,ruim,201146,201174,0.02786,twenty,SATISFIED,SATISFIED
Sensor6,medio,201717,201746,0.02837,twenty,SATISFIED,SATISFIED
Sensor6,bom,201859,201887,0.0278,twenty,SATISFIED,SATISFIED
Sensor6,ruim,202708,202735,0.02713,twenty,SATISFIED,SATISFIED
Sensor6,ruim,203409,203438,0.02937,twenty,SATISFIED,SATISFIED
Sensor6,medio,205571,205602,0.03162,twenty,SATISFIED,SATISFIED
Sensor6,medio,206004,206035,0.03066,twenty,SATISFIED,SATISFIED
Sensor6,medio,225768,225796,0.02862,twenty,SATISFIED,SATISFIED
Sensor6,bom,225908,225937,0.02901,twenty,SATISFIED,SATISFIED
Sensor6,ruim,228061,228.09,0.02855,twenty,SATISFIED,SATISFIED
Sensor6,ruim,228639,228668,0.02926,twenty,SATISFIED,SATISFIED
Sensor6,ruim,228.93,228958,0.02867,twenty,SATISFIED,SATISFIED
Sensor6,ruim,229494,229525,0.03085,twenty,SATISFIED,SATISFIED
Sensor6,ruim,229.79,229.82,0.02978,twenty,SATISFIED,SATISFIED
Sensor6,ruim,231502,231532,0.03008,twenty,SATISFIED,SATISFIED
Sensor6,ruim,232.51,232541,0.03128,twenty,SATISFIED,SATISFIED
Sensor6,ruim,232804,232834,0.02925,twenty,SATISFIED,SATISFIED
Sensor6,ruim,243189,243217,0.02871,twenty,SATISFIED,SATISFIED
Sensor6,ruim,243335,243368,0.03301,twenty,SATISFIED,SATISFIED
Sensor6,ruim,243646,243676,0.0301,twenty,SATISFIED,SATISFIED
Sensor6,medio,247.53,247.56,0.02984,twenty,SATISFIED,SATISFIED
Sensor6,ruim,247827,247859,0.03254,twenty,SATISFIED,SATISFIED
Sensor6,ruim,248.85,248878,0.02776,twenty,SATISFIED,SATISFIED
Sensor6,ruim,248994,249024,0.03022,twenty,SATISFIED,SATISFIED
Sensor6,ruim,249416,249444,0.02859,twenty,SATISFIED,SATISFIED
Sensor6,medio,251976,252004,0.02795,twenty,SATISFIED,SATISFIED
Sensor6,bom,252265,252297,0.03144,twenty,SATISFIED,SATISFIED
Sensor6,medio,258929,258957,0.02852,twenty,SATISFIED,SATISFIED
Sensor6,bom,259067,259095,0.02771,twenty,SATISFIED,SATISFIED
Sensor6,ruim,267608,267637,0.02884,twenty,SATISFIED,SATISFIED
Sensor6,bom,268.34,268373,0.03255,twenty,SATISFIED,SATISFIED
Sensor6,medio,279799,279829,0.02968,twenty,SATISFIED,SATISFIED
Sensor6,ruim,280388,280417,0.02899,twenty,SATISFIED,SATISFIED
Sensor6,medio,282407,282439,0.03227,twenty,SATISFIED,SATISFIED
Sensor6,ruim,282698,282728,0.02949,twenty,SATISFIED,SATISFIED
Sensor6,ruim,288393,288422,0.02916,twenty,SATISFIED,SATISFIED
Sensor6,medio,288833,288864,0.03081,twenty,SATISFIED,SATISFIED
Sensor6,bom,288981,289.01,0.02907,twenty,SATISFIED,SATISFIED
Sensor6,medio,289415,289444,0.02973,twenty,SATISFIED,SATISFIED
Sensor6,medio,289715,289743,0.02766,twenty,SATISFIED,SATISFIED
Sensor6,ruim,291994,292025,0.03072,twenty,SATISFIED,SATISFIED
Sensor6,medio,293288,293.32,0.03158,twenty,SATISFIED,SATISFIED
Sensor6,bom,293582,293614,0.03199,twenty,SATISFIED,SATISFIED
Sensor7,ruim,10.0991,10148,0.04884,twenty,SATISFIED,SATISFIED
Sensor7,medio,10.2929,10.3409,0.04799,twenty,SATISFIED,SATISFIED
Sensor7,medio,13.2071,13256,0.04884,twenty,SATISFIED,SATISFIED
Sensor7,bom,13505,13.5561,0.0511,twenty,SATISFIED,SATISFIED
Sensor7,ruim,14.5557,14.5771,0.02144,twenty,SATISFIED,SATISFIED
Sensor7,medio,15.0262,15.0669,0.04071,twenty,SATISFIED,SATISFIED
Sensor7,ruim,15.4452,15.4736,0.02835,twenty,SATISFIED,SATISFIED
Sensor7,ruim,16.9588,16.9799,0.0211,twenty,SATISFIED,SATISFIED
Sensor7,bom,17.6245,17.6469,0.02242,twenty,SATISFIED,SATISFIED
Sensor7,ruim,24.1086,24.1296,0.02105,twenty,SATISFIED,SATISFIED
Sensor7,medio,25.7025,25.7255,0.02298,twenty,SATISFIED,SATISFIED
Sensor7,bom,26278,26.3007,0.02268,twenty,SATISFIED,SATISFIED
Sensor7,medio,28034,28.0585,0.02452,twenty,SATISFIED,SATISFIED
Sensor7,medio,28.4808,28.5024,0.02154,twenty,SATISFIED,SATISFIED
Sensor7,ruim,29.9402,29.9639,0.02367,twenty,SATISFIED,SATISFIED
Sensor7,ruim,34.2492,34.2732,0.02401,twenty,SATISFIED,SATISFIED
Sensor7,ruim,34.5387,34.5592,0.02057,twenty,SATISFIED,SATISFIED
Sensor7,ruim,43.7021,43.7249,0.0229,twenty,SATISFIED,SATISFIED
Sensor7,bom,43.9934,44.0149,0.02143,twenty,SATISFIED,SATISFIED
Sensor7,medio,57.1035,57.1253,0.02181,twenty,SATISFIED,SATISFIED
Sensor7,bom,57.2446,57.2657,0.02111,twenty,SATISFIED,SATISFIED
Sensor7,ruim,57.5219,57.5449,0.02294,twenty,SATISFIED,SATISFIED
Sensor7,ruim,58.2365,58.2594,0.0229,twenty,SATISFIED,SATISFIED
Sensor7,ruim,58.6618,58.6829,0.0211,twenty,SATISFIED,SATISFIED
Sensor7,medio,62.7994,62.8238,0.02443,twenty,SATISFIED,SATISFIED
Sensor7,medio,63.5213,63.5445,0.02317,twenty,SATISFIED,SATISFIED
Sensor7,medio,81.8735,81.8977,0.02415,twenty,SATISFIED,SATISFIED
Sensor7,ruim,82.0242,82.0484,0.02419,twenty,SATISFIED,SATISFIED
Sensor7,medio,82.5979,82.6222,0.0243,twenty,SATISFIED,SATISFIED
Sensor7,medio,82.9011,82.9237,0.02262,twenty,SATISFIED,SATISFIED
Sensor7,ruim,90.2673,90.2925,0.02521,twenty,SATISFIED,SATISFIED
Sensor7,ruim,90.7123,90.7361,0.02388,twenty,SATISFIED,SATISFIED
Sensor7,medio,91.0074,91.0323,0.02493,twenty,SATISFIED,SATISFIED
Sensor7,medio,91.1499,91.1749,0.02496,twenty,SATISFIED,SATISFIED
Sensor7,ruim,91.5765,91599,0.02245,twenty,SATISFIED,SATISFIED
Sensor7,ruim,101606,101629,0.0231,twenty,SATISFIED,SATISFIED
Sensor7,medio,102055,102077,0.02259,twenty,SATISFIED,SATISFIED
Sensor7,bom,102346,102371,0.02473,twenty,SATISFIED,SATISFIED
Sensor7,medio,102932,102955,0.02332,twenty,SATISFIED,SATISFIED
Sensor7,bom,103076,103.1,0.02386,twenty,SATISFIED,SATISFIED
Sensor7,medio,105396,105.42,0.02327,twenty,SATISFIED,SATISFIED
Sensor7,bom,105542,105565,0.02256,twenty,SATISFIED,SATISFIED
Sensor7,ruim,115.76,115781,0.02111,twenty,SATISFIED,SATISFIED
Sensor7,ruim,116789,116816,0.02737,twenty,SATISFIED,SATISFIED
Sensor7,medio,117529,117555,0.02642,twenty,SATISFIED,SATISFIED
Sensor7,medio,124604,124627,0.02278,twenty,SATISFIED,SATISFIED
Sensor7,bom,124749,124771,0.02145,twenty,SATISFIED,SATISFIED
Sensor7,ruim,127999,128023,0.02361,twenty,SATISFIED,SATISFIED
Sensor7,ruim,128731,128754,0.02288,twenty,SATISFIED,SATISFIED
Sensor7,ruim,132905,132927,0.02235,twenty,SATISFIED,SATISFIED
Sensor7,medio,133049,133073,0.02335,twenty,SATISFIED,SATISFIED
Sensor7,medio,136829,136855,0.02642,twenty,SATISFIED,SATISFIED
Sensor7,ruim,137281,137305,0.02384,twenty,SATISFIED,SATISFIED
Sensor7,ruim,137419,137443,0.02372,twenty,SATISFIED,SATISFIED
Sensor7,ruim,137705,137728,0.02249,twenty,SATISFIED,SATISFIED
Sensor7,medio,139713,139737,0.02439,twenty,SATISFIED,SATISFIED
Sensor7,ruim,139871,139897,0.02587,twenty,SATISFIED,SATISFIED
Sensor7,medio,140.6,140622,0.02114,twenty,SATISFIED,SATISFIED
Sensor7,ruim,141181,141203,0.0214,twenty,SATISFIED,SATISFIED
Sensor7,ruim,143328,143352,0.0246,twenty,SATISFIED,SATISFIED
Sensor7,ruim,143475,143499,0.02317,twenty,SATISFIED,SATISFIED
Sensor7,medio,145876,145898,0.02183,twenty,SATISFIED,SATISFIED
Sensor7,bom,146.02,146043,0.02361,twenty,SATISFIED,SATISFIED
Sensor7,medio,157758,157781,0.02314,twenty,SATISFIED,SATISFIED
Sensor7,ruim,157.9,157925,0.02529,twenty,SATISFIED,SATISFIED
Sensor7,ruim,161471,161494,0.02248,twenty,SATISFIED,SATISFIED
Sensor7,ruim,162.21,162239,0.02912,twenty,SATISFIED,SATISFIED
Sensor7,ruim,162517,162541,0.02453,twenty,SATISFIED,SATISFIED
Sensor7,medio,163999,164022,0.02243,twenty,SATISFIED,SATISFIED
Sensor7,ruim,164443,164466,0.02338,twenty,SATISFIED,SATISFIED
Sensor7,ruim,176559,176582,0.02374,twenty,SATISFIED,SATISFIED
Sensor7,medio,177586,177609,0.02297,twenty,SATISFIED,SATISFIED
Sensor7,bom,177878,177.9,0.02163,twenty,SATISFIED,SATISFIED
Sensor7,ruim,179435,179459,0.02449,twenty,SATISFIED,SATISFIED
Sensor7,ruim,179725,179747,0.02218,twenty,SATISFIED,SATISFIED
Sensor7,ruim,184064,184088,0.02407,twenty,SATISFIED,SATISFIED
Sensor7,medio,184211,184232,0.02126,twenty,SATISFIED,SATISFIED
Sensor7,medio,203703,203728,0.02469,twenty,SATISFIED,SATISFIED
Sensor7,ruim,204278,204.3,0.02233,twenty,SATISFIED,SATISFIED
Sensor7,medio,204862,204884,0.02233,twenty,SATISFIED,SATISFIED
Sensor7,ruim,205439,205.46,0.02104,twenty,SATISFIED,SATISFIED
Sensor7,ruim,213204,213226,0.02171,twenty,SATISFIED,SATISFIED
Sensor7,ruim,214.08,214102,0.02175,twenty,SATISFIED,SATISFIED
Sensor7,ruim,214377,214401,0.02333,twenty,SATISFIED,SATISFIED
Sensor7,ruim,217658,217679,0.02165,twenty,SATISFIED,SATISFIED
Sensor7,ruim,218087,218.11,0.02325,twenty,SATISFIED,SATISFIED
Sensor7,ruim,218225,218249,0.02368,twenty,SATISFIED,SATISFIED
Sensor7,ruim,230231,230252,0.02127,twenty,SATISFIED,SATISFIED
Sensor7,medio,231362,231385,0.02342,twenty,SATISFIED,SATISFIED
Sensor7,ruim,235844,235865,0.02082,twenty,SATISFIED,SATISFIED
Sensor7,medio,235985,236008,0.02276,twenty,SATISFIED,SATISFIED
Sensor7,medio,236136,236159,0.02327,twenty,SATISFIED,SATISFIED
Sensor7,medio,236276,236.3,0.0237,twenty,SATISFIED,SATISFIED
Sensor7,medio,236696,236718,0.02265,twenty,SATISFIED,SATISFIED
Sensor7,ruim,237.28,237303,0.02274,twenty,SATISFIED,SATISFIED
Sensor7,ruim,237424,237448,0.02433,twenty,SATISFIED,SATISFIED
Sensor7,ruim,246652,246677,0.02561,twenty,SATISFIED,SATISFIED
Sensor7,medio,248285,248309,0.02398,twenty,SATISFIED,SATISFIED
Sensor7,ruim,248435,248.46,0.02505,twenty,SATISFIED,SATISFIED
Sensor7,ruim,249695,249715,0.02071,twenty,SATISFIED,SATISFIED
Sensor7,medio,249837,249.86,0.02342,twenty,SATISFIED,SATISFIED
Sensor7,ruim,250127,250151,0.02389,twenty,SATISFIED,SATISFIED
Sensor7,medio,250417,250441,0.02425,twenty,SATISFIED,SATISFIED
Sensor7,medio,256275,256296,0.0214,twenty,SATISFIED,SATISFIED
Sensor7,bom,257.54,257561,0.02061,twenty,SATISFIED,SATISFIED
Sensor7,ruim,266305,266328,0.0238,twenty,SATISFIED,SATISFIED
Sensor7,ruim,266595,266616,0.02088,twenty,SATISFIED,SATISFIED
Sensor7,ruim,266734,266757,0.02296,twenty,SATISFIED,SATISFIED
Sensor7,medio,267034,267056,0.02259,twenty,SATISFIED,SATISFIED
Sensor7,bom,267181,267206,0.02418,twenty,SATISFIED,SATISFIED
Sensor7,ruim,268198,268224,0.02631,twenty,SATISFIED,SATISFIED
Sensor7,bom,268493,268516,0.0228,twenty,SATISFIED,SATISFIED
Sensor7,ruim,269956,269.98,0.02426,twenty,SATISFIED,SATISFIED
Sensor7,ruim,271093,271117,0.02411,twenty,SATISFIED,SATISFIED
Sensor7,ruim,271544,271569,0.02455,twenty,SATISFIED,SATISFIED
Sensor7,ruim,280395,280417,0.02165,twenty,SATISFIED,SATISFIED
Sensor7,ruim,280542,280566,0.02426,twenty,SATISFIED,SATISFIED
Sensor7,ruim,281267,281287,0.02066,twenty,SATISFIED,SATISFIED
Sensor7,ruim,281549,281573,0.02413,twenty,SATISFIED,SATISFIED
Sensor7,ruim,284395,284419,0.02401,twenty,SATISFIED,SATISFIED
Sensor7,medio,285.98,286003,0.02268,twenty,SATISFIED,SATISFIED
Sensor7,ruim,286266,286289,0.02353,twenty,SATISFIED,SATISFIED
Sensor7,medio,286549,286572,0.02293,twenty,SATISFIED,SATISFIED
Sensor7,ruim,286689,286713,0.02391,twenty,SATISFIED,SATISFIED
Sensor7,medio,288109,288131,0.02183,twenty,SATISFIED,SATISFIED
Sensor7,medio,288841,288864,0.02296,twenty,SATISFIED,SATISFIED
Sensor8,medio,13.7139,13.7549,0.04094,twenty,SATISFIED,SATISFIED
Sensor8,bom,13.8644,13.9073,0.04286,twenty,SATISFIED,SATISFIED
Sensor8,ruim,21.3873,21.4044,0.01708,twenty,SATISFIED,SATISFIED
Sensor8,ruim,21.5363,21.5525,0.0162,twenty,SATISFIED,SATISFIED
Sensor8,medio,21.6819,21.6981,0.01612,twenty,SATISFIED,SATISFIED
Sensor8,ruim,25.1189,25.1367,0.01777,twenty,SATISFIED,SATISFIED
Sensor8,medio,28.1867,28.2056,0.01886,twenty,SATISFIED,SATISFIED
Sensor8,ruim,28.9213,28.9367,0.01535,twenty,SATISFIED,SATISFIED
Sensor8,medio,29.6533,29.6693,0.01606,twenty,SATISFIED,SATISFIED
Sensor8,ruim,29.8001,29.8184,0.01829,twenty,SATISFIED,SATISFIED
Sensor8,ruim,30.5292,30.5467,0.01743,twenty,SATISFIED,SATISFIED
Sensor8,ruim,30.68,30.6968,0.0168,twenty,SATISFIED,SATISFIED
Sensor8,ruim,51.2392,51.2565,0.01727,twenty,SATISFIED,SATISFIED
Sensor8,ruim,51.3904,51.4098,0.01942,twenty,SATISFIED,SATISFIED
Sensor8,ruim,51.5448,51563,0.01817,twenty,SATISFIED,SATISFIED
Sensor8,ruim,52.9642,52.9812,0.01696,twenty,SATISFIED,SATISFIED
Sensor8,ruim,53683,53.7004,0.01742,twenty,SATISFIED,SATISFIED
Sensor8,ruim,54.2704,54.2883,0.01791,twenty,SATISFIED,SATISFIED
Sensor8,ruim,57669,57685,0.01594,twenty,SATISFIED,SATISFIED
Sensor8,medio,59.2385,59.2548,0.01632,twenty,SATISFIED,SATISFIED
Sensor8,ruim,59.6696,59.6851,0.01544,twenty,SATISFIED,SATISFIED
Sensor8,ruim,59.8127,59.83,0.0173,twenty,SATISFIED,SATISFIED
Sensor8,medio,60103,60.1196,0.0166,twenty,SATISFIED,SATISFIED
Sensor8,ruim,65.1164,65.1345,0.01816,twenty,SATISFIED,SATISFIED
Sensor8,ruim,65.4048,65.4224,0.01761,twenty,SATISFIED,SATISFIED
Sensor8,ruim,68.1262,68.1438,0.01758,twenty,SATISFIED,SATISFIED
Sensor8,medio,69.1474,69.1633,0.01592,twenty,SATISFIED,SATISFIED
Sensor8,ruim,69.4294,69.4463,0.01687,twenty,SATISFIED,SATISFIED
Sensor8,ruim,70.0142,70.0337,0.01955,twenty,SATISFIED,SATISFIED
Sensor8,ruim,70.6089,70.6258,0.0169,twenty,SATISFIED,SATISFIED
Sensor8,ruim,71.6115,71.6273,0.01587,twenty,SATISFIED,SATISFIED
Sensor8,medio,72.6196,72.6377,0.01809,twenty,SATISFIED,SATISFIED
Sensor8,medio,72.7698,72.7868,0.01706,twenty,SATISFIED,SATISFIED
Sensor8,medio,74.7583,74.7768,0.01855,twenty,SATISFIED,SATISFIED
Sensor8,ruim,75.1912,75.2096,0.01842,twenty,SATISFIED,SATISFIED
Sensor8,medio,75.3388,75.3569,0.01814,twenty,SATISFIED,SATISFIED
Sensor8,bom,75.4929,75.5095,0.01664,twenty,SATISFIED,SATISFIED
Sensor8,medio,90.1328,90149,0.01616,twenty,SATISFIED,SATISFIED
Sensor8,ruim,90.2749,90.2926,0.01775,twenty,SATISFIED,SATISFIED
Sensor8,medio,91.1581,91.1749,0.01688,twenty,SATISFIED,SATISFIED
Sensor8,medio,91.3078,91.3225,0.01469,twenty,SATISFIED,SATISFIED
Sensor8,ruim,96185,96.2074,0.02235,twenty,SATISFIED,SATISFIED
Sensor8,medio,96915,96.9313,0.01635,twenty,SATISFIED,SATISFIED
Sensor8,medio,98.9271,98.9435,0.01645,twenty,SATISFIED,SATISFIED
Sensor8,bom,99.2032,99.2186,0.01545,twenty,SATISFIED,SATISFIED
Sensor8,ruim,104103,104119,0.01631,twenty,SATISFIED,SATISFIED
Sensor8,ruim,104248,104268,0.01952,twenty,SATISFIED,SATISFIED
Sensor8,ruim,115.91,115926,0.01543,twenty,SATISFIED,SATISFIED
Sensor8,ruim,116.35,116.37,0.0192,twenty,SATISFIED,SATISFIED
Sensor8,ruim,120453,120469,0.01622,twenty,SATISFIED,SATISFIED
Sensor8,ruim,120885,120902,0.01713,twenty,SATISFIED,SATISFIED
Sensor8,ruim,121317,121332,0.01558,twenty,SATISFIED,SATISFIED
Sensor8,ruim,121463,121479,0.01583,twenty,SATISFIED,SATISFIED
Sensor8,ruim,121744,121.76,0.01692,twenty,SATISFIED,SATISFIED
Sensor8,ruim,123884,123903,0.01873,twenty,SATISFIED,SATISFIED
