Sensor remetente, Estado do Paciente, Enviado as (s), Processado as (s), Diff (s)
Sensor1,medio,265.9,265988,0.0876468
Sensor1,medio,266402,266491,0.0893782
Sensor1,medio,266.9,266.99,0.0899102
Sensor1,ruim,267399,267489,0.0895877
Sensor1,ruim,267906,267995,0.0891546
Sensor1,ruim,268401,268.49,0.0888833
Sensor1,ruim,268897,268991,0.0937424
Sensor1,ruim,269402,269.49,0.0876804
Sensor1,ruim,269897,269991,0.0936683
Sensor1,medio,270396,270488,0.0919032
Sensor1,medio,270.9,270989,0.0882062
Sensor1,medio,271398,271486,0.0880152
Sensor1,medio,271895,271989,0.0941526
Sensor1,medio,272.4,272489,0.0888217
Sensor1,medio,272895,272986,0.0907088
Sensor1,medio,273392,273485,0.092786
Sensor1,medio,273899,273989,0.0899884
Sensor1,medio,274397,274485,0.0876698
Sensor1,medio,274901,274992,0.0909256
Sensor1,medio,275397,275487,0.090518
Sensor1,medio,275899,275988,0.0883473
Sensor1,medio,276395,276484,0.0889102
Sensor1,medio,276895,276989,0.094406
Sensor1,medio,277395,277489,0.0942953
Sensor1,medio,277899,277987,0.0884352
Sensor1,medio,278395,278487,0.0927076
Sensor1,medio,278901,278988,0.0867677
Sensor1,medio,279397,279486,0.0891765
Sensor1,medio,279899,279987,0.0884777
Sensor1,medio,280395,280484,0.0890484
Sensor1,medio,280899,280986,0.0877892
Sensor1,medio,281397,281.49,0.0927279
Sensor1,medio,281898,281987,0.0897936
Sensor1,medio,282396,282485,0.0892452
Sensor1,medio,282897,282989,0.0915275
Sensor1,medio,283395,283485,0.0899751
Sensor1,medio,283.9,283989,0.0888706
Sensor1,medio,284397,284489,0.0926557
Sensor1,medio,284897,284987,0.090117
Sensor1,medio,285395,285488,0.0931141
Sensor1,medio,285894,285987,0.0935369
Sensor1,ruim,286401,286.49,0.0889358
Sensor1,ruim,286898,286993,0.0946117
Sensor1,ruim,287401,287487,0.086744
Sensor1,ruim,287904,287994,0.0904131
Sensor1,medio,288399,288489,0.08994
Sensor1,medio,288899,288993,0.0940841
Sensor1,medio,289401,289489,0.0879899
Sensor1,ruim,289901,289998,0.0972924
Sensor1,ruim,290405,290495,0.0897221
Sensor1,medio,290901,290988,0.0868928
Sensor1,medio,291399,291488,0.0882862
Sensor1,medio,291895,291992,0.0963825
Sensor1,medio,292399,292487,0.0876797
Sensor1,medio,292902,292993,0.0914018
Sensor1,medio,293397,293487,0.0898598
Sensor1,medio,293901,293991,0.089845
Sensor1,medio,294399,294491,0.0916979
Sensor1,medio,294899,294989,0.0899797
Sensor1,medio,295399,295486,0.0872425
Sensor1,medio,295901,295992,0.0910854
Sensor1,medio,296.4,296487,0.0871926
Sensor1,medio,296898,296989,0.0917983
Sensor1,medio,297397,297484,0.0869053
Sensor1,ruim,297.9,297.99,0.089638
Sensor1,medio,298004,298091,0.0868688
Sensor1,medio,298499,298584,0.0848171
Sensor1,medio,299003,299.09,0.0872342
Sensor1,medio,299.5,299587,0.0877038
Sensor1,medio,300003,300086,0.0831618
Sensor1,medio,300501,300583,0.0821799
Sensor1,ruim,301003,301091,0.0873775
Sensor1,ruim,301497,301.59,0.0926678
Sensor1,ruim,302001,302091,0.0907224
Sensor1,ruim,302504,302591,0.087363
Sensor1,ruim,303,303092,0.0917738
Sensor1,ruim,303502,303.59,0.0881727
Sensor1,medio,304,304094,0.0933205
Sensor1,medio,304499,304587,0.0883646
Sensor1,medio,304997,305091,0.0935443
Sensor1,medio,305499,305.59,0.0901094
Sensor1,medio,306001,306092,0.0903409
Sensor1,medio,306502,306593,0.0905809
Sensor1,medio,307001,307088,0.0872581
Sensor1,medio,307499,307588,0.0895305
Sensor1,medio,307997,308.09,0.0928565
Sensor1,medio,308499,308587,0.0875701
Sensor1,medio,308999,309.09,0.0912994
Sensor1,medio,309498,309589,0.0915261
Sensor1,medio,309998,310.09,0.0919363
Sensor1,medio,310.5,310587,0.0878902
Sensor1,medio,310997,311085,0.0881641
Sensor1,medio,311499,311587,0.0880445
Sensor1,medio,311998,312089,0.0911279
Sensor1,medio,312501,312588,0.0864957
Sensor1,medio,313496,313583,0.0868025
Sensor1,medio,314497,314588,0.0902844
Sensor1,medio,315494,315585,0.09154
Sensor1,medio,316.5,316587,0.0869754
Sensor1,ruim,317.5,317591,0.0906954
Sensor1,medio,318.5,318588,0.0877959
Sensor1,ruim,319003,319094,0.0914452
Sensor1,ruim,319.5,319587,0.0864418
Sensor1,ruim,320,320092,0.0916545
Sensor1,ruim,320505,320588,0.0833436
Sensor1,ruim,321,321093,0.0925199
Sensor1,ruim,321105,321196,0.090546
Sensor1,ruim,321208,321288,0.0799627
Sensor1,ruim,321301,321388,0.0872843
Sensor1,ruim,321402,321493,0.09082
Sensor1,ruim,321505,321588,0.0823388
Sensor1,ruim,321601,321695,0.0931479
Sensor1,ruim,321708,321.79,0.0823716
Sensor1,ruim,321804,321.89,0.0867388
Sensor1,ruim,321903,321.99,0.0869411
Sensor1,ruim,322002,322089,0.0867926
Sensor1,ruim,322102,322.19,0.0880715
Sensor1,ruim,322203,322287,0.0845651
Sensor1,ruim,322.3,322392,0.0923376
Sensor1,ruim,322406,322488,0.0815792
Sensor1,ruim,322.5,322588,0.087431
Sensor1,ruim,322.6,322692,0.0914744
Sensor1,ruim,322705,322792,0.0872429
Sensor1,ruim,322806,322893,0.0870578
Sensor1,ruim,322906,322989,0.0822478
Sensor1,ruim,323001,323092,0.0914644
Sensor1,ruim,323104,323191,0.0876033
Sensor1,ruim,323204,323288,0.0839147
Sensor1,ruim,323301,323388,0.087522
Sensor1,ruim,323402,323487,0.085363
Sensor1,medio,323501,323.59,0.089267
Sensor1,medio,323997,324086,0.0889975
Sensor1,medio,324496,324585,0.0888931
Sensor1,medio,324996,325088,0.0919298
Sensor1,medio,325499,325584,0.08505
Sensor1,medio,326,326088,0.0887993
Sensor1,medio,326498,326584,0.0853149
Sensor1,medio,326999,327086,0.0870789
Sensor1,medio,327.5,327587,0.086576
Sensor1,medio,327997,328088,0.0905367
Sensor1,medio,328.5,328586,0.0865275
Sensor1,medio,328998,329088,0.0893242
Sensor1,ruim,329502,329594,0.0921536
Sensor1,ruim,330001,330095,0.0943106
Sensor1,medio,330495,330583,0.0879227
Sensor1,medio,331,331083,0.0831045
Sensor1,medio,331499,331589,0.0898497
Sensor1,medio,331994,332086,0.0924648
Sensor1,medio,332499,332586,0.0871193
Sensor1,medio,332997,333.09,0.093028
Sensor1,medio,333495,333581,0.0864697
Sensor1,medio,333998,334088,0.0902789
Sensor1,medio,334499,334587,0.0883707
Sensor1,medio,334995,335087,0.0922571
Sensor1,medio,335499,335589,0.0899641
Sensor1,medio,335994,336087,0.0929709
Sensor1,medio,336498,336583,0.0849103
Sensor1,medio,336999,337088,0.0892832
Sensor1,medio,337497,337585,0.0874817
Sensor1,medio,338,338087,0.0869491
Sensor1,medio,338499,338587,0.087452
Sensor1,medio,338995,339093,0.0975959
Sensor1,medio,339.5,339588,0.0878423
Sensor1,medio,339999,340086,0.0867776
Sensor1,medio,340498,340587,0.0893225
Sensor1,medio,340998,341088,0.0905866
Sensor1,medio,341496,341584,0.0885751
Sensor1,medio,341999,342086,0.0867353
Sensor1,medio,342499,342588,0.0886333
Sensor1,medio,342997,343086,0.0889187
Sensor1,medio,343498,343587,0.0889225
Sensor1,medio,343998,344088,0.0896157
Sensor1,medio,344495,344585,0.0904624
Sensor1,medio,344998,345087,0.0894985
Sensor1,medio,345497,345586,0.0884712
Sensor1,medio,345998,346088,0.0902187
Sensor1,medio,346499,346585,0.0852824
Sensor1,medio,346995,347.09,0.0944978
Sensor1,medio,347499,347584,0.0853783
Sensor1,medio,348001,348086,0.0855503
Sensor1,medio,348493,348585,0.0917138
Sensor1,medio,349,349.09,0.0902207
Sensor1,medio,349497,349587,0.0900163
Sensor1,medio,349997,350.09,0.0924312
Sensor1,ruim,350497,350587,0.0895881
Sensor1,ruim,350599,350692,0.0932591
Sensor1,ruim,350705,350787,0.0816624
Sensor1,ruim,350799,350887,0.0879909
Sensor1,ruim,350901,350.99,0.0894908
Sensor1,ruim,351003,351091,0.0871361
Sensor1,ruim,351104,351193,0.0893446
Sensor1,ruim,351206,351287,0.0809172
Sensor1,ruim,351.3,351383,0.0832985
Sensor1,ruim,351396,351485,0.0890791
Sensor1,ruim,351498,351588,0.0897407
Sensor1,ruim,351.6,351.69,0.0901666
Sensor1,ruim,351702,351782,0.0803161
Sensor1,ruim,351796,351.89,0.0935953
Sensor1,ruim,351904,351994,0.0907095
Sensor1,ruim,352006,352087,0.0807145
Sensor1,ruim,352101,352193,0.0926301
Sensor1,ruim,352206,352287,0.0805825
Sensor1,ruim,352.3,352386,0.0858998
Sensor1,ruim,352399,352486,0.0872246
Sensor1,ruim,352498,352586,0.088312
Sensor1,ruim,352598,352694,0.0955234
Sensor1,ruim,352707,352785,0.0783284
Sensor1,ruim,352797,352888,0.0913887
Sensor1,ruim,352902,352991,0.088708
Sensor1,ruim,353003,353091,0.0874622
Sensor1,ruim,353104,353.19,0.0867381
Sensor1,ruim,353203,353285,0.0815595
Sensor1,ruim,353297,353384,0.0870765
Sensor1,ruim,353397,353487,0.0896829
Sensor1,ruim,353501,353591,0.0900172
Sensor1,ruim,353602,353691,0.0887526
Sensor1,ruim,353703,353783,0.079638
Sensor1,ruim,353796,353888,0.0921171
Sensor1,ruim,353901,353992,0.0905882
Sensor1,ruim,354004,354086,0.0824658
Sensor1,ruim,354099,354191,0.0917377
Sensor1,ruim,354205,354287,0.0826993
Sensor1,ruim,354299,354381,0.0812924
Sensor1,ruim,354393,354484,0.0905197
Sensor1,ruim,354498,354589,0.0911284
Sensor1,ruim,354604,354692,0.0879035
Sensor1,ruim,354705,354789,0.083966
Sensor1,ruim,354803,354893,0.0904918
Sensor1,ruim,354908,354991,0.083222
Sensor1,ruim,355003,355.09,0.0875342
Sensor1,ruim,355102,355192,0.0897526
Sensor1,ruim,355205,355287,0.0815853
Sensor1,ruim,355.3,355387,0.0870192
Sensor1,ruim,355401,355485,0.0839337
Sensor1,ruim,355497,355584,0.0872812
Sensor1,ruim,355597,355.69,0.0926304
Sensor1,ruim,355703,355786,0.0831606
Sensor1,ruim,355799,355889,0.0901888
Sensor1,ruim,355902,355.99,0.0878407
Sensor1,ruim,356002,356086,0.0841419
Sensor1,ruim,356099,356.19,0.0906785
Sensor1,ruim,356203,356289,0.0853108
Sensor1,ruim,356302,356385,0.0829946
Sensor1,ruim,356398,356487,0.0895102
Sensor1,ruim,356.9,356986,0.0861862
Sensor1,ruim,357395,357488,0.0932234
Sensor1,ruim,357901,357987,0.0864624
Sensor1,ruim,358397,358485,0.0881873
Sensor1,ruim,358903,358.99,0.0861426
Sensor1,ruim,359.9,359986,0.0860208
Sensor1,ruim,360903,360.99,0.086955
Sensor1,ruim,361905,361992,0.0870256
Sensor1,ruim,362905,362.99,0.0854616
Sensor1,ruim,363902,363.99,0.0882793
Sensor1,ruim,364906,364992,0.0863069
Sensor1,medio,365.9,365985,0.084488
Sensor1,medio,366899,366988,0.0886914
Sensor1,medio,367.9,367984,0.0836524
Sensor1,medio,368906,368992,0.0858839
Sensor1,medio,369899,369988,0.0892983
Sensor1,medio,370898,370985,0.0875719
Sensor1,medio,371901,371986,0.0856493
Sensor1,medio,372901,372984,0.0837756
Sensor1,ruim,373903,373992,0.0890084
Sensor1,ruim,374904,374993,0.0893797
Sensor1,ruim,375.91,375992,0.0825599
Sensor1,ruim,376905,376992,0.0866571
Sensor1,ruim,377904,377994,0.0896431
Sensor1,ruim,378902,378989,0.0871215
Sensor1,ruim,379904,379992,0.0872569
Sensor1,ruim,380903,380991,0.0883863
Sensor1,ruim,381904,381992,0.0880841
Sensor1,medio,382913,382995,0.081712
Sensor1,medio,383.91,383991,0.0809575
Sensor1,medio,384904,384995,0.0911871
Sensor1,medio,385901,385993,0.0918414
Sensor1,medio,386904,386992,0.0879978
Sensor1,medio,387902,387993,0.0904164
Sensor1,medio,388901,388992,0.0914001
Sensor1,medio,389903,389993,0.0902904
Sensor1,medio,390904,390992,0.0879281
Sensor1,medio,391903,391988,0.085501
Sensor1,medio,392.9,392987,0.0865547
Sensor1,medio,393904,393989,0.0853176
Sensor1,medio,394.9,394987,0.0869224
Sensor1,medio,395902,395988,0.08553
Sensor1,ruim,396903,396991,0.0879857
Sensor1,medio,397902,397.99,0.0878317
Sensor1,medio,398903,398.99,0.0870288
Sensor1,medio,399901,399988,0.0864395
Sensor1,medio,400897,400985,0.0877688
Sensor1,ruim,401901,401994,0.0928494
Sensor1,ruim,402902,402989,0.0869387
Sensor1,ruim,403904,403993,0.0886127
Sensor1,medio,404902,404.99,0.0881875
Sensor1,medio,405902,405989,0.0877315
Sensor1,medio,406.9,406.99,0.0898386
Sensor1,medio,407.9,407987,0.0867151
Sensor1,medio,408901,408986,0.0858424
Sensor1,medio,409901,409986,0.0854695
Sensor1,medio,410.9,410986,0.0865789
Sensor1,medio,411401,411488,0.0867694
Sensor1,medio,411901,411985,0.0846081
Sensor1,medio,412401,412491,0.0908214
Sensor1,medio,412893,412985,0.0921913
Sensor1,medio,413399,413485,0.0861429
Sensor1,medio,413898,413988,0.0898898
Sensor1,medio,414399,414489,0.0892233
Sensor1,medio,414894,414984,0.0900163
Sensor1,ruim,415.4,415489,0.0888954
Sensor1,ruim,415503,415586,0.0831623
Sensor1,ruim,415598,415685,0.0861189
Sensor1,ruim,415698,415787,0.0893015
Sensor1,ruim,415.8,415891,0.090764
Sensor1,ruim,415904,415989,0.085304
Sensor1,ruim,416002,416087,0.0851615
Sensor1,ruim,416098,416185,0.0868327
Sensor1,ruim,416199,416287,0.0887589
Sensor1,ruim,416299,416386,0.0867613
Sensor1,medio,416399,416487,0.0879508
Sensor1,medio,416899,416986,0.0868971
Sensor1,medio,417397,417487,0.0892596
Sensor1,medio,417896,417987,0.0908284
Sensor1,medio,418.4,418489,0.0893151
Sensor1,medio,418.9,418989,0.0896886
Sensor1,medio,419401,419.49,0.0891062
Sensor1,medio,419.9,419986,0.0859012
Sensor1,medio,420.4,420488,0.0882388
Sensor1,medio,420.9,420988,0.0881102
Sensor1,medio,421402,421487,0.0847912
Sensor1,medio,421.9,421989,0.0889107
Sensor1,medio,422399,422489,0.0908014
Sensor1,medio,422901,422989,0.0879377
Sensor1,medio,423401,423.49,0.089779
Sensor1,medio,423899,423986,0.0869237
Sensor1,medio,424398,424489,0.0910875
Sensor1,medio,424902,424.99,0.0878249
Sensor1,medio,425401,425488,0.0869801
Sensor1,medio,425899,425986,0.0864825
Sensor1,medio,426.4,426487,0.0867793
Sensor1,medio,426899,426985,0.0861942
Sensor1,medio,427.4,427488,0.0881778
Sensor1,medio,427.9,427.99,0.0896595
Sensor1,medio,428398,428489,0.0910695
Sensor1,medio,428901,428989,0.0882496
Sensor1,medio,429.4,429491,0.0915506
Sensor1,medio,429897,429986,0.0885579
Sensor1,medio,430401,430.49,0.088588
Sensor1,medio,430902,430988,0.0866497
Sensor1,medio,431399,431486,0.0874689
Sensor1,medio,431902,431989,0.0871666
Sensor1,medio,432393,432487,0.0935485
Sensor1,medio,432904,432.99,0.0862331
Sensor1,medio,433402,433.49,0.0882893
Sensor1,medio,433902,433991,0.089622
Sensor1,ruim,434401,434.49,0.0889494
Sensor2,bom,14.4539,14.5365,0.0825319
Sensor2,bom,15.4538,15.5357,0.0818381
Sensor2,bom,16.4546,16.5423,0.0877294
Sensor2,bom,17.4626,17.5455,0.0828912
Sensor2,medio,18.4657,18551,0.0853193
Sensor2,medio,18.9697,19.0487,0.0789178
Sensor2,medio,19.4672,19.5526,0.0853634
Sensor2,medio,19.9657,20.0462,0.0804878
Sensor2,medio,20.4659,20548,0.0821325
Sensor2,medio,20.9598,21.0426,0.08288
Sensor2,medio,21.4645,21.5536,0.089088
Sensor2,medio,21.9693,22.0483,0.07902
Sensor2,medio,22.4721,22.5526,0.0804511
Sensor2,medio,22.9683,23.0505,0.082201
Sensor2,medio,23.4733,23.5577,0.0843327
Sensor2,medio,23.9716,24.0533,0.0816867
Sensor2,medio,24.4727,24.5531,0.0803744
Sensor2,medio,24.9669,25.0487,0.0818661
Sensor2,medio,25469,25.5559,0.0868943
Sensor2,medio,25972,26.0539,0.0818506
Sensor2,medio,26.4716,26.5543,0.0826943
Sensor2,medio,26.9695,27.0496,0.0800442
Sensor2,medio,27.4723,27.5542,0.0818708
Sensor2,medio,27.9665,28.0548,0.0883405
Sensor2,medio,28.4795,28562,0.0824365
Sensor2,medio,28.9768,29.0585,0.081673
Sensor2,medio,29.4775,29.5655,0.0880254
Sensor2,medio,29.9776,30.0587,0.0811158
Sensor2,medio,30.4747,30.5645,0.0898162
Sensor2,medio,30.9775,31.0608,0.0833351
Sensor2,medio,31.4759,31.5579,0.0819637
Sensor2,medio,31.9787,32061,0.082373
Sensor2,medio,32.4796,32.5617,0.0821077
Sensor2,medio,32.9795,33.0634,0.0838926
Sensor2,medio,33.4809,33.5645,0.0835419
Sensor2,medio,33.9734,34.0584,0.0849491
Sensor2,medio,34.4765,34.5587,0.0822245
Sensor2,medio,34.9752,35.0584,0.083184
Sensor2,medio,35.4777,35.5591,0.0814064
Sensor2,medio,35977,36.0603,0.0832924
Sensor2,medio,36.4757,36.5596,0.0838528
Sensor2,bom,36.9753,37.0597,0.0843366
Sensor2,medio,37984,38.0663,0.0823104
Sensor2,medio,38.9846,39.0647,0.0800956
Sensor2,medio,39.9883,40.0713,0.0829762
Sensor2,medio,40.9862,41067,0.0807415
Sensor2,medio,41983,42.0656,0.0825685
Sensor2,medio,42.4805,42.5647,0.0842819
Sensor2,medio,42.9787,43.0625,0.0837151
Sensor2,medio,43484,43.5682,0.0841392
Sensor2,medio,43.9823,44.0664,0.0841116
Sensor2,medio,44.4815,44.5673,0.0858162
Sensor2,medio,44.9813,45.0667,0.0854
Sensor2,medio,45482,45.5713,0.0892714
Sensor2,medio,45.9823,46.0642,0.0818901
Sensor2,ruim,46483,46.5674,0.0843502
Sensor2,ruim,46.9912,47.0724,0.081242
Sensor2,ruim,47.4903,47.5783,0.0879526
Sensor2,ruim,47.9912,48.0725,0.0812531
Sensor2,ruim,48.4937,48.5756,0.0819512
Sensor2,ruim,48.9932,49.0726,0.079334
Sensor2,ruim,49508,49.5859,0.0778945
Sensor2,medio,49.9912,50.0736,0.0823668
Sensor2,medio,50.4893,50.5748,0.085527
Sensor2,medio,50.9904,51.0739,0.0835451
Sensor2,medio,51.4889,51.5718,0.0828211
Sensor2,medio,51.9882,52.0724,0.0841802
Sensor2,medio,52.4902,52.5741,0.0838948
Sensor2,medio,52.9879,53.1178,0.129923
Sensor2,medio,53.4949,53.5794,0.0844453
Sensor2,medio,53994,54.0774,0.0834181
Sensor2,medio,54.4954,54.5826,0.0871938
Sensor2,medio,54.9969,55.0831,0.0862315
Sensor2,medio,55.4999,55.5875,0.0875933
Sensor2,medio,55.9986,56.0858,0.0872104
Sensor2,medio,56.4937,56.5763,0.082589
Sensor2,medio,57.0018,57.0861,0.0843056
Sensor2,medio,57.5019,57.5886,0.0867188
Sensor2,medio,58.0067,58.0897,0.0830265
Sensor2,ruim,58.4962,58.5827,0.0864397
Sensor2,ruim,58.6043,58.6877,0.083377
Sensor2,ruim,58709,58.7843,0.0753007
Sensor2,ruim,58.8041,58.8824,0.0783667
Sensor2,ruim,58.9003,58.9791,0.0788325
Sensor2,ruim,58.9987,59.0806,0.0818864
Sensor2,ruim,59.1013,59.1833,0.0820452
Sensor2,ruim,59.2043,59.2832,0.0788337
Sensor2,ruim,59.3031,59.3818,0.0786598
Sensor2,ruim,59402,59.4844,0.0823918
Sensor2,ruim,59.5043,59.5838,0.0794597
Sensor2,ruim,59.6036,59.6846,0.0809888
Sensor2,ruim,59.7032,59.7815,0.0783051
Sensor2,ruim,59.8009,59.8831,0.0821696
Sensor2,ruim,59902,59977,0.0749819
Sensor2,medio,59999,60.0897,0.0907433
Sensor2,medio,60.5012,60.5887,0.0875642
Sensor2,medio,61.0058,61.0863,0.0804659
Sensor2,medio,61.4954,61.5768,0.0814543
Sensor2,medio,61.9953,62.0797,0.0844005
Sensor2,medio,62.4974,62.5836,0.0861678
Sensor2,medio,62.9967,63.0783,0.0816633
Sensor2,medio,63.4977,63.5837,0.0859647
Sensor2,medio,64.0014,64.0868,0.0854022
Sensor2,medio,64.5055,64593,0.0875417
Sensor2,medio,65.0005,65.0873,0.0868273
Sensor2,medio,65.9988,66.0889,0.0901156
Sensor2,medio,67.0014,67.0821,0.080742
Sensor2,medio,68.0034,68.0857,0.082369
Sensor2,medio,68.9993,69084,0.0847118
Sensor2,medio,70.0022,70.0874,0.0852835
Sensor2,medio,71.0022,71.0886,0.0864295
Sensor2,medio,71.9996,72.0851,0.085553
Sensor2,medio,73,73.0814,0.0813298
Sensor2,medio,73.9991,74.0855,0.0864757
Sensor2,medio,75.0014,75.0804,0.0789831
Sensor2,medio,75.9986,76.0806,0.0819832
Sensor2,medio,77.0023,77.0776,0.0753256
Sensor2,medio,77.9947,78.0791,0.0843628
Sensor2,medio,79.0028,79.0822,0.0793743
Sensor2,medio,80003,80.0806,0.0775718
Sensor2,medio,81.0048,81.0846,0.0797793
Sensor2,medio,82.0056,82.0854,0.0797915
Sensor2,medio,83.0032,83.0841,0.0808335
Sensor2,medio,84003,84.0833,0.0803002
Sensor2,medio,85.0025,85.0851,0.082645
Sensor2,medio,86.0033,86.0832,0.0799452
Sensor2,ruim,87005,87.0902,0.0852611
Sensor2,ruim,88.0054,88.0891,0.0836268
Sensor2,ruim,89.0074,89.0902,0.0827153
Sensor2,ruim,90.0012,90.0914,0.0901942
Sensor2,medio,91.0024,91.0866,0.0842099
Sensor2,medio,92.0023,92.0872,0.0849068
Sensor2,medio,93.0029,93088,0.0851211
Sensor2,medio,94001,94088,0.0869409
Sensor2,medio,95.0037,95.0844,0.0807359
Sensor2,medio,96.0049,96.0855,0.0805987
Sensor2,medio,97003,97.0864,0.0833639
Sensor2,medio,98.0024,98.0846,0.0821704
Sensor2,medio,99.0011,99.0893,0.0881707
Sensor2,medio,100004,100087,0.0834302
Sensor2,medio,101003,101088,0.0848236
Sensor2,medio,102001,102088,0.0865907
Sensor2,medio,103005,103085,0.0792785
Sensor2,medio,104002,104087,0.084893
Sensor2,medio,105002,105087,0.0847793
Sensor2,medio,106,106088,0.0874489
Sensor2,medio,107003,107089,0.0855178
Sensor2,bom,108002,108089,0.0874556
Sensor2,bom,109001,109088,0.0865642
Sensor2,bom,110002,110.09,0.087937
Sensor2,bom,111001,111.09,0.0895079
Sensor2,bom,111998,112088,0.0902535
Sensor2,bom,112999,113089,0.0903655
Sensor2,bom,114001,114089,0.0884011
Sensor2,bom,115002,115089,0.0868221
Sensor2,bom,116001,116083,0.0821859
Sensor2,bom,116999,117087,0.0871022
Sensor2,bom,118,118088,0.0880256
Sensor2,bom,119,119089,0.0894298
Sensor2,medio,120002,120087,0.0852668
Sensor2,medio,120501,120586,0.0849932
Sensor2,medio,121001,121088,0.086968
Sensor2,medio,121505,121589,0.084111
Sensor2,medio,122,122087,0.0865928
Sensor2,medio,122503,122589,0.08553
Sensor2,medio,123,123083,0.0831588
Sensor2,medio,123506,123593,0.0867121
Sensor2,medio,123998,124086,0.0881748
Sensor2,medio,124504,124.59,0.0861315
Sensor2,medio,125,125088,0.0878206
Sensor2,medio,125503,125589,0.0855063
Sensor2,medio,126001,126089,0.08739
Sensor2,medio,126505,126591,0.0858564
Sensor2,medio,127001,127085,0.0842214
Sensor2,medio,127498,127589,0.090303
Sensor2,medio,128003,128087,0.0837259
Sensor2,medio,128507,128591,0.0833085
Sensor2,medio,128999,129087,0.0886975
Sensor2,medio,129506,129591,0.0843446
Sensor2,medio,130001,130085,0.0841354
Sensor2,medio,130505,130586,0.0803535
Sensor2,medio,131,131086,0.0865649
Sensor2,medio,131.5,131589,0.0888987
Sensor2,medio,131999,132083,0.0838775
Sensor2,medio,132502,132588,0.0856136
Sensor2,medio,133001,133.09,0.0888114
Sensor2,medio,133502,133586,0.0844907
Sensor2,medio,133999,134088,0.0881898
Sensor2,medio,134502,134588,0.0863832
Sensor2,medio,135,135086,0.0851664
Sensor2,medio,135504,135592,0.0875851
Sensor2,medio,136002,136088,0.0865185
Sensor2,medio,136504,136587,0.0834538
Sensor2,medio,137004,137084,0.0800838
Sensor2,medio,137505,137587,0.0817377
Sensor2,medio,138004,138086,0.0818527
Sensor2,medio,138505,138588,0.0835464
Sensor2,medio,139001,139084,0.0827376
Sensor2,medio,139505,139.59,0.0848794
Sensor2,medio,140.5,140591,0.0910575
Sensor2,medio,141505,141.59,0.0857797
Sensor2,medio,142505,142589,0.0836553
Sensor2,medio,143504,143588,0.0835561
Sensor2,medio,144.5,144589,0.089144
Sensor2,medio,145503,145589,0.0850284
Sensor2,medio,146504,146589,0.085457
Sensor2,medio,147504,147589,0.0841451
Sensor2,medio,148503,148584,0.0814845
Sensor2,medio,149505,149585,0.0796824
Sensor2,medio,150503,150589,0.0857117
Sensor2,medio,151506,151591,0.0854535
Sensor2,medio,152504,152589,0.0854019
Sensor2,medio,153502,153589,0.0867481
Sensor2,medio,154503,154591,0.0874625
Sensor2,medio,155503,155589,0.0865877
Sensor2,medio,156505,156592,0.0868363
Sensor2,medio,157502,157587,0.085086
Sensor2,medio,158503,158591,0.0885922
Sensor2,medio,159504,159589,0.0856585
Sensor2,medio,160502,160589,0.0877395
Sensor2,medio,161505,161592,0.0865191
Sensor2,bom,162505,162.59,0.0841163
Sensor2,bom,163509,163599,0.0899927
Sensor2,bom,164.51,164597,0.0868938
Sensor2,bom,165504,165.59,0.0863862
Sensor2,bom,166504,166587,0.0835849
Sensor2,bom,167504,167589,0.0850023
Sensor2,bom,168504,168586,0.0822561
Sensor2,medio,169505,169589,0.083637
Sensor2,ruim,170508,170.59,0.0817961
Sensor2,ruim,171507,171595,0.0875465
Sensor2,ruim,172508,172592,0.0845599
Sensor2,ruim,173509,173597,0.0872796
Sensor2,ruim,174514,174597,0.0831131
Sensor2,ruim,175011,175092,0.081205
Sensor2,ruim,175509,175591,0.0826492
Sensor2,ruim,176.01,176.09,0.0797818
Sensor2,ruim,176.51,176595,0.0854146
Sensor2,ruim,177009,177088,0.0789944
Sensor2,ruim,177512,177594,0.0813166
Sensor2,ruim,178.01,178.09,0.0800469
Sensor2,medio,178507,178591,0.0844377
Sensor2,medio,179003,179087,0.083999
Sensor2,medio,179505,179589,0.0839382
Sensor2,medio,180004,180088,0.0843491
Sensor2,medio,180508,180591,0.0828749
Sensor2,medio,181006,181088,0.0821023
Sensor2,medio,181506,181594,0.0876724
Sensor2,medio,182008,182087,0.0792441
Sensor2,medio,182502,182592,0.0904478
Sensor2,ruim,183005,183089,0.083516
Sensor2,ruim,183109,183188,0.0790294
Sensor2,ruim,183209,183287,0.0783194
Sensor2,ruim,183309,183392,0.0833664
Sensor2,ruim,183413,183494,0.0815497
Sensor2,ruim,183513,183595,0.0822278
Sensor2,ruim,183614,183693,0.0789506
Sensor2,ruim,183712,183783,0.0712456
Sensor2,ruim,183804,183889,0.0853672
Sensor2,ruim,183.91,183992,0.0818932
Sensor2,ruim,184012,184093,0.0800483
Sensor2,ruim,184114,184186,0.0726772
Sensor2,ruim,184206,184286,0.0794009
Sensor2,ruim,184306,184389,0.0826919
Sensor2,ruim,184409,184.49,0.0801075
Sensor2,ruim,184509,184591,0.0822651
Sensor2,ruim,184.61,184687,0.0770844
Sensor2,ruim,184709,184787,0.0781402
Sensor2,ruim,184808,184891,0.0824051
Sensor2,ruim,184911,184.99,0.0788221
Sensor2,ruim,185009,185089,0.0804158
Sensor2,medio,185111,185188,0.0771062
Sensor2,medio,185604,185686,0.08206
Sensor2,medio,186107,186187,0.08009
