@relation 'NOTRT-bodyhub_5,10,20_sensores'

@attribute 'Sensor remetente' {Sensor0,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19}
@attribute ' Estado do Paciente' {bom,medio,ruim}
@attribute ' Enviado as (s)' numeric
@attribute ' Processado as (s)' numeric
@attribute ' Diff (s)' numeric
@attribute 'Numero de Sensores' {five,ten,twenty}
@attribute 'Real-time Mode' {'Real-time OFF'}
@attribute 'Cycle Time Constraint' {SATISFIED,VIOLATED}
@attribute 'Emergency Detection time Constraint' {SATISFIED,VIOLATED}

@data
Sensor1,bom,145.7,145784,0.08433,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,bom,146703,146787,0.08347,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,bom,147703,147788,0.08441,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,bom,148702,148782,0.07991,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,bom,149.7,149783,0.08275,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,bom,150701,150784,0.08263,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,bom,151705,151783,0.07876,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,152699,152783,0.08359,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,153701,153785,0.08422,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,154706,154786,0.07958,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,155.7,155782,0.08228,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,156701,156784,0.08253,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,157702,157783,0.08044,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,158701,158779,0.07822,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,159.7,159778,0.0779,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,160699,160.78,0.0814,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,161701,161786,0.08526,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,162702,162.79,0.08779,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,163705,163794,0.08912,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,164705,164791,0.08565,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,bom,165697,165781,0.08332,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,166.7,166.78,0.08068,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,167192,167282,0.09008,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,167699,167782,0.0834,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,168193,168281,0.08815,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,168.7,168782,0.08224,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,169.19,169281,0.09047,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,169697,169781,0.08395,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,170195,170286,0.09124,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,170299,170.39,0.09069,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,170403,170488,0.08472,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,170501,170.59,0.08895,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,170602,170.69,0.0876,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,170702,170786,0.08335,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,170799,170886,0.08751,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,170899,170986,0.08752,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,171,171086,0.08633,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,171099,171183,0.08364,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,171196,171287,0.0911,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,171301,171.39,0.08873,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,171403,171488,0.08539,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,171.5,171595,0.09443,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,171606,171.69,0.08374,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,171701,171782,0.0804,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,171796,171889,0.09353,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,171903,171988,0.0856,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,172,172085,0.08536,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,172098,172182,0.08357,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,172196,172289,0.09295,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,172303,172.39,0.08719,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,172402,172489,0.08627,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,172501,172592,0.09138,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,172604,172687,0.08325,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,172.7,172787,0.08683,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,172.8,172889,0.08856,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,172902,172989,0.08722,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,173001,173087,0.08557,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,173101,173.19,0.08936,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,173203,173.29,0.08641,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,173303,173.39,0.08687,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,173403,173489,0.08612,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,173502,173596,0.09449,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,173609,173693,0.08378,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,173705,173787,0.0811,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,173801,173889,0.08855,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,173903,173989,0.08652,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,174001,174085,0.0836,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,174097,174182,0.08521,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,174197,174284,0.08658,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,174296,174387,0.09098,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,174401,174493,0.09232,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,174506,174597,0.09141,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,174611,174693,0.08161,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,174705,174789,0.08401,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,174801,174887,0.08608,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,174901,174991,0.09049,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,175.4,175489,0.08911,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,175.9,175992,0.09271,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,176403,176491,0.08758,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,176.9,176.99,0.09086,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,177403,177493,0.09031,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,177898,177991,0.09325,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,178401,178487,0.08611,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,178894,178983,0.08888,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,179395,179485,0.09009,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,179895,179985,0.09003,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,180394,180486,0.09149,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,180896,180987,0.09091,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,181395,181485,0.09025,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,181895,181987,0.09143,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,182397,182481,0.08347,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,182895,182985,0.0906,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,182998,183089,0.09112,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,183102,183187,0.08578,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,183201,183287,0.08619,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,183301,183392,0.09091,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,183406,183494,0.08842,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,183506,183595,0.08885,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,183607,183693,0.08574,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,183705,183783,0.07784,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,183796,183889,0.0929,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,183902,183992,0.08924,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,184005,184092,0.08778,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,184105,184186,0.08089,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,184198,184286,0.08738,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,184.7,184787,0.0865,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,185.2,185286,0.08588,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,185.7,185788,0.08801,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,186201,186288,0.08725,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,186696,186783,0.08682,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,187198,187283,0.08532,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,187.7,187785,0.08567,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,188198,188283,0.08473,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,188698,188785,0.08749,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,189196,189283,0.08736,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,189701,189784,0.08338,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,190195,190279,0.08457,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,190701,190789,0.08737,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,191202,191286,0.08391,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,191699,191788,0.08931,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,192197,192287,0.09019,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,192699,192785,0.08646,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,193199,193288,0.08932,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,193698,193788,0.09082,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,194201,194285,0.08414,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,194697,194785,0.0881,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,195194,195286,0.09131,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,195698,195786,0.08846,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,196195,196283,0.08801,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,196.7,196784,0.08457,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,197196,197287,0.09131,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,197698,197786,0.08801,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,198196,198288,0.09215,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,198697,198783,0.08514,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,199197,199285,0.08753,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,199698,199783,0.08472,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,200193,200285,0.0919,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,bom,200.7,200784,0.08423,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,bom,201697,201789,0.09163,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,bom,202697,202785,0.0881,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,203698,203783,0.08572,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,204196,204289,0.09361,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,204701,204788,0.08788,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,205196,205285,0.0891,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,205698,205.79,0.09208,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,206195,206286,0.09181,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,206696,206787,0.09023,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,207192,207288,0.09536,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,207698,207788,0.09018,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,208195,208287,0.09273,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,208698,208783,0.08505,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,209198,209.29,0.09208,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,209703,209.79,0.08755,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,210201,210291,0.09042,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,210702,210.79,0.0887,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,211202,211291,0.08907,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,211708,211791,0.08284,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,212.2,212.29,0.09041,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,212706,212791,0.0847,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,213198,213284,0.08531,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,213699,213789,0.09051,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,214195,214.29,0.09569,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,214699,214791,0.09187,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,215193,215287,0.09405,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,215696,215786,0.08982,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,216193,216284,0.09113,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,216693,216784,0.09127,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,217189,217283,0.09442,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,217694,217784,0.08955,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,218191,218285,0.0944,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,218694,218788,0.09329,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,219194,219284,0.09022,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,219693,219783,0.09045,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,219797,219.89,0.09266,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,219903,219.99,0.08701,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,220401,220489,0.08836,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,220.9,220987,0.08769,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,221402,221.49,0.08791,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,221899,221985,0.08572,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,222402,222486,0.0832,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,222899,222984,0.08495,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,223399,223488,0.08931,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,223907,223992,0.08542,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,224402,224489,0.08739,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,224902,224988,0.08632,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,225405,225494,0.08856,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,225902,225985,0.0833,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,226402,226488,0.08656,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,226902,226987,0.08508,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,227402,227.49,0.08809,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,227904,227989,0.08431,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,228403,228487,0.08393,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,228902,228988,0.08616,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,229401,229488,0.08635,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,229903,229.99,0.08621,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,230402,230486,0.08394,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,230899,230986,0.08632,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,231403,231491,0.08806,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,231901,231985,0.08496,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,232402,232489,0.08721,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,232.9,232988,0.0875,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,233403,233489,0.08598,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,233906,233987,0.08078,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,234406,234491,0.08536,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,234906,234.99,0.08487,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,235401,235489,0.08745,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,235904,235989,0.08552,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,236404,236489,0.0851,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,236901,236983,0.08253,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,237406,237492,0.08597,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,237905,237992,0.08703,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,238403,238493,0.09071,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,238902,238989,0.08659,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,239401,239487,0.08631,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,239901,239986,0.08472,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,240399,240486,0.08664,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,240.9,240991,0.09083,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,241399,241491,0.09222,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,241899,241987,0.0876,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,242403,242491,0.08774,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,242901,242989,0.0876,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,243404,243487,0.0834,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,243904,243987,0.08374,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,244.4,244489,0.08955,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,244897,244987,0.08995,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,245404,245489,0.08515,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,245.9,245987,0.08722,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,246403,246488,0.08415,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,246904,246989,0.08556,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,247404,247492,0.08744,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,247.9,247.99,0.09048,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,248405,248494,0.08855,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,248905,248992,0.08737,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,249403,249493,0.09091,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,249901,249994,0.09235,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,250401,250489,0.08785,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,250901,250992,0.09141,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,251396,251491,0.09425,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,251903,251996,0.09295,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,252406,252.49,0.08446,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,252906,252995,0.08896,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,253401,253491,0.08998,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,253905,253.99,0.08546,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,254406,254.49,0.08478,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,254898,254992,0.09379,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,255398,255488,0.08977,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,255902,255.99,0.08782,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,256398,256489,0.09028,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,256901,256985,0.08464,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,257397,257486,0.08912,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,257902,257987,0.08496,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,258.4,258.49,0.09026,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,258.9,258.99,0.09049,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,259403,259493,0.09008,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,259898,259986,0.08838,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,260398,260493,0.09562,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,260.9,260989,0.08889,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,261399,261.49,0.09126,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,261899,261.99,0.09034,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,262401,262.49,0.08829,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,262.9,262989,0.08842,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,263.4,263.49,0.09021,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,263899,263989,0.08996,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,264401,264.49,0.08941,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,264899,264986,0.08742,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,265399,265488,0.08878,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,265.9,265988,0.08765,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,266402,266491,0.08938,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,266.9,266.99,0.08991,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,267399,267489,0.08959,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,267906,267995,0.08915,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,268401,268.49,0.08888,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,268897,268991,0.09374,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,269402,269.49,0.08768,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,ruim,269897,269991,0.09367,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,270396,270488,0.0919,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,270.9,270989,0.08821,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,271398,271486,0.08802,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,271895,271989,0.09415,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,272.4,272489,0.08882,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,272895,272986,0.09071,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,273392,273485,0.09279,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,273899,273989,0.08999,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,274397,274485,0.08767,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,274901,274992,0.09093,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,275397,275487,0.09052,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,275899,275988,0.08835,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,276395,276484,0.08891,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,276895,276989,0.09441,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,277395,277489,0.0943,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,277899,277987,0.08844,ten,'Real-time OFF',SATISFIED,SATISFIED
Sensor1,medio,278395,278487,0.09271,ten,'Real-time OFF',SATISFIED,SATISFIED
