@relation 'NOTRT-bodyhub_5,10,20_sensores'

@attribute 'Sensor remetente' {Sensor0,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19}
@attribute ' Estado do Paciente' {bom,medio,ruim}
@attribute ' Enviado as (s)' numeric
@attribute ' Processado as (s)' numeric
@attribute ' Diff (s)' numeric
@attribute 'Numero de Sensores' {five,ten,twenty}
@attribute 'Real-time Mode' {'Real-time OFF'}
@attribute 'Cycle Time Constraint' {SATISFIED,VIOLATED}
@attribute 'Emergency Detection time Constraint' {SATISFIED,VIOLATED}

@data
Sensor1,medio,34.1458,34.3368,0.19102,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,35.1485,35.3358,0.18731,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,36.1495,36.3367,0.18715,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,37.1506,37.3356,0.18502,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,38.1498,38.3371,0.1873,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,39.1487,39.3355,0.18686,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,40.1508,40.3358,0.18494,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,41.1498,41.3352,0.18543,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,42.1506,42.3348,0.18418,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,43.1497,43335,0.18534,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,44.1513,44.3355,0.18422,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,45.1486,45.3361,0.18746,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,46.1494,46.3356,0.18626,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,47.1518,47.3367,0.18495,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,48.1435,48.3355,0.19199,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,49.1502,49.3384,0.18822,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,50.1517,50.3346,0.18288,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,51.1492,51.3364,0.18721,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,51.6513,51.8369,0.18556,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,52.1525,52.3372,0.18472,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,52.6522,52.8386,0.18631,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,53153,53.3356,0.18266,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,53.6511,53.8397,0.18861,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,54.1476,54.3364,0.18878,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,54.6517,54835,0.18328,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,55.1509,55.3345,0.18362,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,55.6505,55.8402,0.18976,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,56.15,56.3384,0.18831,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,56.6493,56.8409,0.19169,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,57.1477,57.34,0.19224,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,57.65,57.8391,0.18903,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,58.1452,58338,0.19283,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,58.2484,58.4436,0.1952,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,58.3537,58.5422,0.18855,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,58.4598,58.6391,0.17926,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,58.5562,58.7347,0.17849,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,58.6518,58.8404,0.18857,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,58748,58942,0.19407,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,58.8542,59.0384,0.18415,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,58.9563,59.1357,0.17943,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,59.0515,59.2409,0.18943,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,59.15,59.3398,0.18976,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,59.2554,59.4365,0.18117,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,59.3518,59.5409,0.18901,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,59.4511,59.6389,0.18775,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,59.5551,59.7397,0.1846,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,59.6531,59.8411,0.18797,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,59.7542,59.9412,0.18705,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,59.8575,60.0393,0.18174,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,59.9547,60.1398,0.18511,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,60.0536,60.2393,0.1857,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,60.1542,60.3394,0.18513,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,60.2532,60.4431,0.18986,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,60.3546,60.5399,0.18528,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,60458,60.6389,0.18088,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,60.5539,60.7383,0.18444,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,60.6523,60.8417,0.18938,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,60.7517,60.9449,0.19324,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,60.8586,61.0387,0.18003,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,60.9595,61.1382,0.17866,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,61.0528,61.2368,0.18406,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,61.1512,61.3407,0.18954,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,61.2515,61.4439,0.1924,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,61357,61.5407,0.18373,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,61.4585,61.6392,0.18067,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,61.5553,61.7367,0.18139,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,61.6533,61.8425,0.1892,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,61.7509,61.9421,0.19126,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,61.8571,62.0396,0.18252,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,61.9558,62.1382,0.18243,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,62.0531,62.2383,0.18524,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,62.1514,62.3392,0.18772,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,62.2522,62.4438,0.19158,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,62.3547,62.5413,0.18659,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,62.4598,62.6399,0.18012,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,62.5554,62.7383,0.18288,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,62.6537,62.8391,0.18543,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,62.7513,62.9402,0.18888,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,62.8551,63.0382,0.18306,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,62953,63.1377,0.18465,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,63052,63.2401,0.18809,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,63.1512,63.3406,0.18943,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,63.2545,63.4416,0.1871,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,63.3551,63.5413,0.18618,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,63.4577,63.6362,0.17848,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,63.5544,63.7378,0.18334,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,63.6499,63.8415,0.19163,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,63.7527,63.9423,0.18955,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,63.8589,64038,0.17915,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,63.9559,64.1357,0.17982,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,64.0507,64239,0.18837,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,64.1494,64.3376,0.18819,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,64.2518,64.4427,0.19093,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,64.3514,64.5461,0.19472,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,64.4613,64.6374,0.17612,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,64.9514,65.1347,0.18331,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,65.4546,65.6372,0.18259,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,65.9542,66.1392,0.18543,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,66.4557,66.6412,0.18547,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,66.9562,67.1408,0.18457,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,67.4552,67.6396,0.18436,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,67956,68.1385,0.1825,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,68.4584,68641,0.18258,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,68.9566,69.1402,0.18364,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,69.4571,69.6359,0.17881,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,69.9529,70.1342,0.18122,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,70.4543,70.6359,0.18156,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,70.9542,71.1364,0.1822,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,71.4563,71.6356,0.17932,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,71.9552,72.1401,0.18496,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,72.4602,72.6405,0.18031,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,72.5522,72.7408,0.18858,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,73.0551,73.2403,0.18517,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,73.5514,73741,0.1896,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,74.0568,74.2405,0.18366,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,74.5556,74.7425,0.18694,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,75.0534,75.2422,0.18884,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,75.5549,75.7409,0.18694,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,76.0523,76.2425,0.19025,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,76.5526,76.7384,0.18573,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,77.0509,77.2397,0.18879,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,77.5505,77.7392,0.18868,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,78.0518,78.2399,0.18808,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,78.5465,78.7399,0.19345,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,79.0493,79.2403,0.19098,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,79.5492,79.7397,0.19052,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,80.0515,80238,0.18644,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,80.5476,80.7392,0.19161,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,81051,81.2399,0.18884,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,81.5511,81.7409,0.18974,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,82055,82.2411,0.1861,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,82.5534,82.7414,0.18797,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,83.0519,83.2385,0.18662,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,83.5535,83.7394,0.18587,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,84.0491,84.2401,0.19103,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,84.5516,84.7386,0.18701,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,85.0542,85.2409,0.18664,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,85.5523,85.7382,0.18594,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,86.0531,86.2392,0.18607,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,86.5525,86.7409,0.18831,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,87.0498,87.2393,0.18946,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,87.5529,87.7407,0.18779,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,88.0522,88.2409,0.18871,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,88.5494,88.7403,0.19088,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,89.0509,89.2387,0.18778,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,89.5501,89.7407,0.19057,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,90.0519,90.2394,0.18752,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,90.5494,90.7394,0.18994,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,91.0529,91.2412,0.18829,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,91.5526,91.7396,0.18705,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,92.0508,92.2393,0.18849,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,92551,92.7416,0.19061,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,93.0517,93.2408,0.18914,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,93.5508,93.7384,0.1876,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,94.0517,94.2414,0.18961,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,94.5483,94.7404,0.19215,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,95.0517,95.2415,0.18977,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,95.5523,95.7398,0.18755,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,96.0515,96.2406,0.18915,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,96.5525,96.7373,0.18475,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,97.0525,97.2404,0.18792,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,97.5512,97.7396,0.18838,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,98.05,98.2383,0.18831,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,98.5524,98.7383,0.18586,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,99052,99.2409,0.18884,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,99.5556,99.7408,0.18522,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,100054,100242,0.18822,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,100553,100739,0.18676,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,101052,101241,0.18849,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,101552,101741,0.18952,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,102052,102239,0.18711,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,102.55,102741,0.19047,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,103051,103241,0.19048,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,103555,103.74,0.18477,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,104049,104239,0.19093,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,104.55,104738,0.18771,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,105052,105239,0.18717,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,105552,105739,0.18731,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,106.05,106239,0.18885,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,106551,106.74,0.1891,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,107053,107242,0.18956,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,107.55,107.74,0.19018,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,108052,108.24,0.18792,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,108551,108739,0.18802,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,109052,109.24,0.18824,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,109552,109738,0.18658,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,110052,110235,0.18338,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,110553,110739,0.18632,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,111051,111239,0.18781,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,111549,111741,0.19158,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,112052,112235,0.18371,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,112551,112741,0.19031,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,113051,113238,0.18654,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,113551,113739,0.18809,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,114052,114236,0.18441,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,114.55,114.74,0.18989,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,115052,115237,0.18588,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,115.55,115.74,0.1899,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,116051,116236,0.18472,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,116.55,116738,0.18786,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,117053,117.24,0.18755,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,117.55,117737,0.18749,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,118053,118238,0.18488,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,118.55,118738,0.1882,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,119.05,119239,0.18909,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,119552,119737,0.1854,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,119.65,119841,0.19052,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,119752,119941,0.18873,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,119856,120039,0.18352,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,119954,120139,0.1849,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,120054,120.24,0.18651,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,120153,120341,0.18736,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,120255,120441,0.1866,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,120355,120542,0.18652,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,120456,120639,0.1826,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,120556,120741,0.18527,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,120653,120.84,0.18671,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,120755,120941,0.18608,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,120856,121041,0.18538,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,120956,121.14,0.1843,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,121056,121.24,0.18376,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,121155,121341,0.18535,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,121255,121441,0.18666,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,121355,121.54,0.18502,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,121456,121639,0.18312,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,121953,122137,0.18467,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,122453,122636,0.18298,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,122956,123136,0.17979,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,123453,123637,0.18342,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,123954,124138,0.18406,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,124451,124635,0.18369,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,124953,125136,0.18326,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,125.45,125637,0.18638,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,125955,126137,0.18171,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,126455,126636,0.18164,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,126954,127133,0.17946,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,127453,127637,0.18363,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,127949,128135,0.18576,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,128.45,128635,0.18533,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,128954,129135,0.18063,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,129453,129636,0.18262,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,129552,129.74,0.18785,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,129.65,129.84,0.18975,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,129754,129942,0.18785,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,129855,130041,0.18623,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,129958,130138,0.17946,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,130055,130.24,0.18538,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,130151,130341,0.19023,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,130255,130442,0.18664,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,130355,130543,0.18824,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,130458,130638,0.17985,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,130556,130739,0.18297,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,130653,130.84,0.18731,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,130753,130945,0.19132,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,130855,131043,0.1874,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,130962,131136,0.17421,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,131057,131.24,0.18349,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,131.15,131338,0.18802,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,131255,131.44,0.18513,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,131351,131542,0.19112,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,131457,131638,0.18147,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,131555,131.74,0.18457,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,131653,131842,0.18881,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,131755,131944,0.18841,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,131857,132.04,0.18297,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,131.96,132138,0.17848,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,132052,132241,0.18901,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,132153,132339,0.18565,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,132256,132441,0.18551,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,132353,132543,0.1901,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,132458,132.64,0.18213,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,132557,132741,0.18373,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,ruim,132655,132.84,0.18551,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,132755,132941,0.18569,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,133.25,133439,0.18923,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,133751,133939,0.18823,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,134251,134439,0.18802,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,134755,134939,0.18458,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,135255,135441,0.18537,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,135758,135942,0.18399,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,136254,136441,0.18673,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,136755,136942,0.18744,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,137256,137441,0.18447,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,137.75,137939,0.18861,five,'Real-time OFF',VIOLATED,SATISFIED
Sensor1,medio,138252,138439,0.18753,five,'Real-time OFF',VIOLATED,SATISFIED
