﻿Sensor remetente, Estado do Paciente, Enviado às (s), Processado às (s), Diff (s),Sensors,Cycle Time Constraint,Emergency Detection Time Constraint
Sensor2,medio,347.799,347.981,0.18229,ten,VIOLATED,SATISFIED
Sensor2,ruim,347.999,348.181,0.18229,ten,VIOLATED,SATISFIED
Sensor2,ruim,349.298,349.481,0.18315,ten,VIOLATED,SATISFIED
Sensor2,bom,349.699,349.881,0.18205,ten,VIOLATED,SATISFIED
Sensor2,ruim,349.999,350.184,0.18498,ten,VIOLATED,SATISFIED
Sensor2,medio,351.301,351.483,0.18198,ten,VIOLATED,SATISFIED
Sensor2,ruim,351.502,351.681,0.17919,ten,VIOLATED,SATISFIED
Sensor2,ruim,352.001,352.182,0.18089,ten,VIOLATED,SATISFIED
Sensor2,ruim,352.1,352.284,0.18356,ten,VIOLATED,SATISFIED
Sensor2,medio,355.403,355.582,0.17911,ten,VIOLATED,SATISFIED
Sensor2,bom,355.502,355.681,0.17872,ten,VIOLATED,SATISFIED
Sensor2,medio,355.998,356.182,0.18425,ten,VIOLATED,SATISFIED
Sensor2,bom,356.098,356.281,0.18316,ten,VIOLATED,SATISFIED
Sensor2,ruim,367.302,367.482,0.18077,ten,VIOLATED,SATISFIED
Sensor2,ruim,367.6,367.781,0.18069,ten,VIOLATED,SATISFIED
Sensor2,ruim,378.098,378.282,0.18413,ten,VIOLATED,SATISFIED
Sensor2,medio,380.499,380.683,0.18349,ten,VIOLATED,SATISFIED
Sensor2,bom,380.798,380.982,0.18393,ten,VIOLATED,SATISFIED
Sensor2,ruim,383.6,383.783,0.18284,ten,VIOLATED,SATISFIED
Sensor2,ruim,384.005,384.184,0.17967,ten,VIOLATED,SATISFIED
Sensor2,ruim,384.207,384.382,0.17565,ten,VIOLATED,SATISFIED
Sensor2,ruim,389.802,389.982,0.1797,ten,VIOLATED,SATISFIED
Sensor2,ruim,389.901,390.082,0.18145,ten,VIOLATED,SATISFIED
Sensor2,ruim,402.799,402.982,0.18261,ten,VIOLATED,SATISFIED
Sensor2,ruim,403.699,403.882,0.18298,ten,VIOLATED,SATISFIED
Sensor2,medio,403.9,404.082,0.18172,ten,VIOLATED,SATISFIED
Sensor2,ruim,409.998,410.182,0.18421,ten,VIOLATED,SATISFIED
Sensor2,medio,410.299,410.482,0.18303,ten,VIOLATED,SATISFIED
Sensor2,bom,410.399,410.581,0.18229,ten,VIOLATED,SATISFIED
Sensor2,medio,416.998,417.182,0.18425,ten,VIOLATED,SATISFIED
Sensor2,ruim,417.9,418.082,0.18164,ten,VIOLATED,SATISFIED
Sensor2,medio,418.399,418.582,0.18294,ten,VIOLATED,SATISFIED
Sensor2,ruim,418.601,418.782,0.18132,ten,VIOLATED,SATISFIED
Sensor2,medio,418.801,418.982,0.1809,ten,VIOLATED,SATISFIED
Sensor2,medio,418.898,419.081,0.18319,ten,VIOLATED,SATISFIED
Sensor2,medio,419.598,419.782,0.18411,ten,VIOLATED,SATISFIED
Sensor2,bom,419.801,419.981,0.18046,ten,VIOLATED,SATISFIED
Sensor2,medio,421.399,421.583,0.18351,ten,VIOLATED,SATISFIED
Sensor2,medio,421.799,421.981,0.18219,ten,VIOLATED,SATISFIED
Sensor2,ruim,423.998,424.182,0.18411,ten,VIOLATED,SATISFIED
Sensor2,medio,424.598,424.782,0.18458,ten,VIOLATED,SATISFIED
Sensor2,ruim,424.698,424.883,0.18472,ten,VIOLATED,SATISFIED
Sensor2,ruim,428.499,428.682,0.18255,ten,VIOLATED,SATISFIED
Sensor2,medio,431.698,431.881,0.18339,ten,VIOLATED,SATISFIED
Sensor2,ruim,431.901,432.082,0.18119,ten,VIOLATED,SATISFIED
Sensor2,medio,432.498,432.681,0.18343,ten,VIOLATED,SATISFIED
Sensor2,medio,432.598,432.782,0.18389,ten,VIOLATED,SATISFIED
Sensor2,ruim,434.599,434.782,0.18261,ten,VIOLATED,SATISFIED
Sensor2,medio,434.8,434.981,0.18107,ten,VIOLATED,SATISFIED
Sensor2,bom,434.999,435.182,0.18306,ten,VIOLATED,SATISFIED
Sensor2,ruim,435.098,435.282,0.18398,ten,VIOLATED,SATISFIED
Sensor2,medio,435.999,436.181,0.18225,ten,VIOLATED,SATISFIED
Sensor2,bom,436.201,436.382,0.18093,ten,VIOLATED,SATISFIED
Sensor2,ruim,438.598,438.781,0.18338,ten,VIOLATED,SATISFIED
Sensor2,medio,439.398,439.581,0.18274,ten,VIOLATED,SATISFIED
Sensor2,bom,439.498,439.681,0.18322,ten,VIOLATED,SATISFIED
Sensor2,ruim,440.599,440.781,0.18199,ten,VIOLATED,SATISFIED
Sensor2,ruim,440.698,440.881,0.18321,ten,VIOLATED,SATISFIED
Sensor2,ruim,445.301,445.483,0.18188,ten,VIOLATED,SATISFIED
Sensor2,ruim,445.799,445.981,0.18207,ten,VIOLATED,SATISFIED
Sensor2,medio,446.698,446.881,0.18313,ten,VIOLATED,SATISFIED
Sensor2,bom,446.998,447.181,0.18323,ten,VIOLATED,SATISFIED
Sensor2,ruim,451.598,451.782,0.1839,ten,VIOLATED,SATISFIED
Sensor2,ruim,451.698,451.883,0.18455,ten,VIOLATED,SATISFIED
Sensor2,ruim,451.8,451.981,0.18091,ten,VIOLATED,SATISFIED
Sensor2,ruim,451.901,452.083,0.1817,ten,VIOLATED,SATISFIED
Sensor2,medio,454.498,454.682,0.18402,ten,VIOLATED,SATISFIED
Sensor2,medio,454.7,454.882,0.18145,ten,VIOLATED,SATISFIED
Sensor2,ruim,456.5,456.681,0.1808,ten,VIOLATED,SATISFIED
Sensor2,ruim,456.6,456.782,0.18243,ten,VIOLATED,SATISFIED
Sensor2,ruim,456.699,456.881,0.18243,ten,VIOLATED,SATISFIED
Sensor2,medio,459.499,459.681,0.18213,ten,VIOLATED,SATISFIED
Sensor2,bom,459.598,459.781,0.18321,ten,VIOLATED,SATISFIED
Sensor2,ruim,459.998,460.182,0.18412,ten,VIOLATED,SATISFIED
Sensor2,medio,460.399,460.583,0.18346,ten,VIOLATED,SATISFIED
Sensor2,medio,460.699,460.881,0.18216,ten,VIOLATED,SATISFIED
Sensor2,ruim,461.699,461.881,0.1821,ten,VIOLATED,SATISFIED
Sensor2,ruim,462.398,462.581,0.18331,ten,VIOLATED,SATISFIED
Sensor2,ruim,462.5,462.681,0.18102,ten,VIOLATED,SATISFIED
Sensor2,medio,467.099,467.282,0.1828,ten,VIOLATED,SATISFIED
Sensor2,ruim,467.198,467.382,0.18387,ten,VIOLATED,SATISFIED
Sensor2,medio,468.098,468.282,0.18378,ten,VIOLATED,SATISFIED
Sensor2,medio,468.598,468.781,0.18316,ten,VIOLATED,SATISFIED
Sensor2,ruim,470.799,470.981,0.18208,ten,VIOLATED,SATISFIED
Sensor2,ruim,470.899,471.081,0.18224,ten,VIOLATED,SATISFIED
Sensor2,ruim,470.999,471.181,0.18226,ten,VIOLATED,SATISFIED
Sensor2,ruim,471.099,471.281,0.18233,ten,VIOLATED,SATISFIED
Sensor2,ruim,471.499,471.681,0.18227,ten,VIOLATED,SATISFIED
Sensor2,ruim,471.699,471.881,0.18233,ten,VIOLATED,SATISFIED
Sensor2,ruim,471.899,472.082,0.1829,ten,VIOLATED,SATISFIED
Sensor2,ruim,477.899,478.082,0.18288,ten,VIOLATED,SATISFIED
Sensor2,medio,478.298,478.482,0.18407,ten,VIOLATED,SATISFIED
Sensor2,ruim,478.398,478.581,0.1831,ten,VIOLATED,SATISFIED
Sensor2,medio,479.399,479.582,0.18297,ten,VIOLATED,SATISFIED
Sensor2,bom,479.499,479.682,0.18274,ten,VIOLATED,SATISFIED
Sensor2,ruim,482.199,482.381,0.18218,ten,VIOLATED,SATISFIED
Sensor2,ruim,482.399,482.581,0.18222,ten,VIOLATED,SATISFIED
Sensor2,medio,485.099,485.281,0.18235,ten,VIOLATED,SATISFIED
Sensor2,ruim,485.398,485.581,0.18308,ten,VIOLATED,SATISFIED
Sensor2,ruim,485.499,485.681,0.18232,ten,VIOLATED,SATISFIED
Sensor2,ruim,485.699,485.881,0.18212,ten,VIOLATED,SATISFIED
Sensor2,ruim,485.798,485.981,0.18332,ten,VIOLATED,SATISFIED
Sensor2,medio,486.098,486.281,0.18334,ten,VIOLATED,SATISFIED
Sensor2,ruim,486.299,486.482,0.18272,ten,VIOLATED,SATISFIED
Sensor2,medio,486.698,486.881,0.18337,ten,VIOLATED,SATISFIED
Sensor2,ruim,486.999,487.183,0.18363,ten,VIOLATED,SATISFIED
Sensor2,medio,488.2,488.382,0.1819,ten,VIOLATED,SATISFIED
Sensor2,ruim,488.298,488.481,0.18308,ten,VIOLATED,SATISFIED
Sensor2,ruim,488.999,489.183,0.18373,ten,VIOLATED,SATISFIED
Sensor2,ruim,489.201,489.382,0.1819,ten,VIOLATED,SATISFIED
Sensor2,medio,491.199,491.382,0.18275,ten,VIOLATED,SATISFIED
Sensor2,bom,491.298,491.482,0.18377,ten,VIOLATED,SATISFIED
Sensor2,ruim,495.498,495.681,0.18333,ten,VIOLATED,SATISFIED
Sensor2,ruim,495.598,495.782,0.18409,ten,VIOLATED,SATISFIED
Sensor2,ruim,495.699,495.882,0.18282,ten,VIOLATED,SATISFIED
Sensor2,ruim,501.099,501.281,0.18193,ten,VIOLATED,SATISFIED
Sensor2,medio,501.299,501.482,0.18305,ten,VIOLATED,SATISFIED
Sensor2,ruim,502.499,502.682,0.18297,ten,VIOLATED,SATISFIED
Sensor2,medio,502.898,503.082,0.18458,ten,VIOLATED,SATISFIED
Sensor2,bom,503.101,503.281,0.17995,ten,VIOLATED,SATISFIED
Sensor2,medio,505.698,505.881,0.18335,ten,VIOLATED,SATISFIED
Sensor2,bom,505.899,506.082,0.18303,ten,VIOLATED,SATISFIED
Sensor2,ruim,508.198,508.382,0.18385,ten,VIOLATED,SATISFIED
Sensor2,medio,509.098,509.281,0.18331,ten,VIOLATED,SATISFIED
Sensor2,ruim,509.199,509.381,0.18197,ten,VIOLATED,SATISFIED
Sensor2,medio,509.498,509.681,0.18334,ten,VIOLATED,SATISFIED
Sensor2,ruim,514.2,514.383,0.18285,ten,VIOLATED,SATISFIED
Sensor2,medio,515.1,515.282,0.1818,ten,VIOLATED,SATISFIED
Sensor2,bom,515.3,515.481,0.18092,ten,VIOLATED,SATISFIED
Sensor2,ruim,515.798,515.982,0.18411,ten,VIOLATED,SATISFIED
Sensor2,medio,515.899,516.081,0.18231,ten,VIOLATED,SATISFIED
Sensor2,ruim,516.099,516.282,0.18296,ten,VIOLATED,SATISFIED
Sensor2,ruim,520.298,520.483,0.18483,ten,VIOLATED,SATISFIED
Sensor2,medio,520.398,520.581,0.18334,ten,VIOLATED,SATISFIED
Sensor2,bom,520.599,520.787,0.1877,ten,VIOLATED,SATISFIED
Sensor2,ruim,523.998,524.181,0.18348,ten,VIOLATED,SATISFIED
Sensor2,ruim,524.199,524.382,0.18254,ten,VIOLATED,SATISFIED
Sensor2,bom,524.401,524.581,0.18075,ten,VIOLATED,SATISFIED
Sensor2,ruim,531.603,531.784,0.18043,ten,VIOLATED,SATISFIED
Sensor2,ruim,531.703,531.882,0.17925,ten,VIOLATED,SATISFIED
Sensor2,medio,535.102,535.282,0.17987,ten,VIOLATED,SATISFIED
Sensor2,bom,535.501,535.682,0.18056,ten,VIOLATED,SATISFIED
Sensor2,ruim,537.801,537.981,0.18042,ten,VIOLATED,SATISFIED
Sensor2,medio,540.103,540.281,0.17854,ten,VIOLATED,SATISFIED
Sensor2,bom,540.2,540.384,0.18378,ten,VIOLATED,SATISFIED
Sensor2,medio,541.301,541.482,0.18149,ten,VIOLATED,SATISFIED
Sensor2,bom,541.7,541.881,0.18169,ten,VIOLATED,SATISFIED
Sensor2,ruim,542.102,542.282,0.17982,ten,VIOLATED,SATISFIED
Sensor2,ruim,542.504,542.683,0.17941,ten,VIOLATED,SATISFIED
Sensor2,ruim,543.103,543.285,0.1819,ten,VIOLATED,SATISFIED
Sensor2,medio,544.802,544.984,0.18245,ten,VIOLATED,SATISFIED
Sensor2,medio,545.103,545.285,0.18195,ten,VIOLATED,SATISFIED
Sensor2,ruim,546.601,546.783,0.18106,ten,VIOLATED,SATISFIED
Sensor2,medio,547.6,547.782,0.18244,ten,VIOLATED,SATISFIED
Sensor2,medio,547.902,548.083,0.18056,ten,VIOLATED,SATISFIED
Sensor2,medio,556.399,556.582,0.18284,ten,VIOLATED,SATISFIED
Sensor2,ruim,556.6,556.782,0.18169,ten,VIOLATED,SATISFIED
Sensor2,medio,557.298,557.482,0.18396,ten,VIOLATED,SATISFIED
Sensor2,medio,557.598,557.781,0.18325,ten,VIOLATED,SATISFIED
Sensor2,ruim,558.098,558.283,0.18476,ten,VIOLATED,SATISFIED
Sensor2,ruim,558.199,558.381,0.18207,ten,VIOLATED,SATISFIED
Sensor2,medio,561.3,561.481,0.18157,ten,VIOLATED,SATISFIED
Sensor2,ruim,561.598,561.781,0.18332,ten,VIOLATED,SATISFIED
Sensor2,ruim,562.899,563.081,0.18205,ten,VIOLATED,SATISFIED
Sensor2,ruim,563.099,563.281,0.18235,ten,VIOLATED,SATISFIED
Sensor2,ruim,563.399,563.581,0.1822,ten,VIOLATED,SATISFIED
Sensor2,ruim,564.398,564.581,0.18325,ten,VIOLATED,SATISFIED
Sensor2,ruim,564.599,564.782,0.18313,ten,VIOLATED,SATISFIED
Sensor2,ruim,565.4,565.581,0.18155,ten,VIOLATED,SATISFIED
Sensor2,ruim,565.699,565.881,0.18192,ten,VIOLATED,SATISFIED
Sensor2,ruim,571.903,572.081,0.17853,ten,VIOLATED,SATISFIED
Sensor2,ruim,574.2,574.381,0.18113,ten,VIOLATED,SATISFIED
Sensor2,ruim,574.402,574.582,0.18001,ten,VIOLATED,SATISFIED
Sensor2,ruim,582.2,582.383,0.18289,ten,VIOLATED,SATISFIED
Sensor2,ruim,582.899,583.081,0.18176,ten,VIOLATED,SATISFIED
Sensor2,ruim,583.199,583.382,0.18311,ten,VIOLATED,SATISFIED
Sensor2,ruim,584.798,584.983,0.18453,ten,VIOLATED,SATISFIED
Sensor2,ruim,587.498,587.681,0.18317,ten,VIOLATED,SATISFIED
Sensor2,ruim,587.699,587.881,0.1821,ten,VIOLATED,SATISFIED
Sensor2,ruim,588.698,588.881,0.18341,ten,VIOLATED,SATISFIED
Sensor2,ruim,588.899,589.082,0.18274,ten,VIOLATED,SATISFIED
Sensor2,ruim,594.001,594.183,0.18239,ten,VIOLATED,SATISFIED
Sensor2,ruim,594.101,594.283,0.1819,ten,VIOLATED,SATISFIED
Sensor2,medio,596.001,596.181,0.17997,ten,VIOLATED,SATISFIED
Sensor2,bom,596.099,596.282,0.18284,ten,VIOLATED,SATISFIED
Sensor2,ruim,597.998,598.181,0.18367,ten,VIOLATED,SATISFIED
Sensor2,medio,600.498,600.681,0.18313,ten,VIOLATED,SATISFIED
Sensor2,bom,600.598,600.781,0.18317,ten,VIOLATED,SATISFIED
Sensor2,ruim,600.799,600.982,0.18273,ten,VIOLATED,SATISFIED
Sensor2,ruim,602.899,603.081,0.18188,ten,VIOLATED,SATISFIED
Sensor2,ruim,602.998,603.181,0.18332,ten,VIOLATED,SATISFIED
Sensor2,ruim,603.299,603.482,0.18294,ten,VIOLATED,SATISFIED
Sensor2,ruim,603.398,603.583,0.18464,ten,VIOLATED,SATISFIED
Sensor2,ruim,603.998,604.181,0.18342,ten,VIOLATED,SATISFIED
Sensor2,ruim,604.098,604.282,0.18404,ten,VIOLATED,SATISFIED
Sensor2,ruim,605.698,605.881,0.18337,ten,VIOLATED,SATISFIED
Sensor2,medio,606.299,606.481,0.18214,ten,VIOLATED,SATISFIED
Sensor2,medio,608.099,608.281,0.18201,ten,VIOLATED,SATISFIED
Sensor2,ruim,608.299,608.482,0.18292,ten,VIOLATED,SATISFIED
Sensor2,ruim,610.698,610.882,0.18414,ten,VIOLATED,SATISFIED
Sensor2,ruim,610.9,611.081,0.18073,ten,VIOLATED,SATISFIED
Sensor2,ruim,616.3,616.481,0.18107,ten,VIOLATED,SATISFIED
Sensor2,ruim,616.7,616.882,0.18231,ten,VIOLATED,SATISFIED
Sensor2,ruim,628.801,628.983,0.18166,ten,VIOLATED,SATISFIED
Sensor2,ruim,628.901,629.083,0.18142,ten,VIOLATED,SATISFIED
Sensor2,medio,629.005,629.183,0.17773,ten,VIOLATED,SATISFIED
Sensor2,medio,633.499,633.681,0.18206,ten,VIOLATED,SATISFIED
Sensor2,ruim,633.599,633.783,0.18336,ten,VIOLATED,SATISFIED
Sensor2,ruim,637.499,637.681,0.18221,ten,VIOLATED,SATISFIED
Sensor2,ruim,637.598,637.781,0.18345,ten,VIOLATED,SATISFIED
Sensor2,ruim,647.998,648.181,0.18346,ten,VIOLATED,SATISFIED
Sensor2,bom,648.101,648.282,0.18082,ten,VIOLATED,SATISFIED
Sensor2,ruim,651.598,651.781,0.18344,ten,VIOLATED,SATISFIED
Sensor2,medio,652.299,652.482,0.18267,ten,VIOLATED,SATISFIED
Sensor2,medio,652.399,652.582,0.18288,ten,VIOLATED,SATISFIED
Sensor2,ruim,653.499,653.681,0.18229,ten,VIOLATED,SATISFIED
Sensor2,medio,656.098,656.281,0.18322,ten,VIOLATED,SATISFIED
Sensor2,ruim,656.299,656.481,0.18232,ten,VIOLATED,SATISFIED
Sensor2,medio,656.399,656.582,0.18306,ten,VIOLATED,SATISFIED
Sensor2,medio,656.698,656.882,0.1841,ten,VIOLATED,SATISFIED
Sensor2,ruim,659.9,660.082,0.18161,ten,VIOLATED,SATISFIED
Sensor2,ruim,660.5,660.681,0.18127,ten,VIOLATED,SATISFIED
Sensor2,ruim,660.699,660.882,0.18348,ten,VIOLATED,SATISFIED
Sensor2,ruim,660.799,660.981,0.18242,ten,VIOLATED,SATISFIED
Sensor2,ruim,661.198,661.382,0.1841,ten,VIOLATED,SATISFIED
Sensor2,medio,661.699,661.882,0.18262,ten,VIOLATED,SATISFIED
Sensor2,ruim,668.798,668.981,0.18318,ten,VIOLATED,SATISFIED
Sensor2,ruim,669.398,669.581,0.18318,ten,VIOLATED,SATISFIED
Sensor2,ruim,676.798,676.982,0.18407,ten,VIOLATED,SATISFIED
Sensor2,medio,677.198,677.381,0.18325,ten,VIOLATED,SATISFIED
Sensor2,bom,677.399,677.581,0.18227,ten,VIOLATED,SATISFIED
Sensor2,ruim,679.9,680.081,0.18098,ten,VIOLATED,SATISFIED
Sensor2,medio,680.298,680.481,0.18331,ten,VIOLATED,SATISFIED
Sensor2,medio,680.599,680.782,0.18292,ten,VIOLATED,SATISFIED
Sensor2,ruim,690.798,690.981,0.18355,ten,VIOLATED,SATISFIED
Sensor2,medio,691.301,691.482,0.18158,ten,VIOLATED,SATISFIED
Sensor2,ruim,691.699,691.882,0.18287,ten,VIOLATED,SATISFIED
Sensor2,medio,691.798,691.982,0.18403,ten,VIOLATED,SATISFIED
Sensor2,medio,692.298,692.482,0.18395,ten,VIOLATED,SATISFIED
Sensor2,ruim,692.898,693.081,0.18323,ten,VIOLATED,SATISFIED
Sensor2,ruim,693.099,693.282,0.18293,ten,VIOLATED,SATISFIED
Sensor2,ruim,693.199,693.381,0.18213,ten,VIOLATED,SATISFIED
Sensor2,ruim,693.699,693.882,0.18308,ten,VIOLATED,SATISFIED
Sensor2,ruim,696.898,697.083,0.18482,ten,VIOLATED,SATISFIED
Sensor2,medio,696.999,697.181,0.18223,ten,VIOLATED,SATISFIED
Sensor2,bom,697.599,697.783,0.1841,ten,VIOLATED,SATISFIED
Sensor2,ruim,698.799,698.981,0.18223,ten,VIOLATED,SATISFIED
Sensor2,ruim,698.999,699.181,0.18222,ten,VIOLATED,SATISFIED
Sensor2,ruim,699.299,699.481,0.18195,ten,VIOLATED,SATISFIED
Sensor2,ruim,701.604,701.783,0.17887,ten,VIOLATED,SATISFIED
Sensor2,medio,701.701,701.882,0.18098,ten,VIOLATED,SATISFIED
Sensor2,medio,704.798,704.981,0.18316,ten,VIOLATED,SATISFIED
Sensor2,bom,704.999,705.182,0.18297,ten,VIOLATED,SATISFIED
Sensor2,medio,708.498,708.682,0.18394,ten,VIOLATED,SATISFIED
Sensor2,ruim,708.598,708.782,0.1841,ten,VIOLATED,SATISFIED
Sensor2,medio,711.698,711.881,0.18332,ten,VIOLATED,SATISFIED
Sensor2,medio,711.999,712.182,0.18307,ten,VIOLATED,SATISFIED
Sensor2,ruim,714.598,714.784,0.18589,ten,VIOLATED,SATISFIED
Sensor2,ruim,714.699,714.882,0.18269,ten,VIOLATED,SATISFIED
Sensor2,medio,715.898,716.081,0.18341,ten,VIOLATED,SATISFIED
Sensor2,medio,715.998,716.181,0.18357,ten,VIOLATED,SATISFIED
Sensor2,medio,717.5,717.682,0.18217,ten,VIOLATED,SATISFIED
Sensor2,bom,717.606,717.782,0.17549,ten,VIOLATED,SATISFIED
Sensor2,ruim,718.599,718.781,0.18243,ten,VIOLATED,SATISFIED
Sensor2,medio,719.098,719.282,0.18378,ten,VIOLATED,SATISFIED
Sensor2,medio,719.3,719.482,0.18166,ten,VIOLATED,SATISFIED
Sensor2,ruim,726.801,726.981,0.1805,ten,VIOLATED,SATISFIED
Sensor2,medio,727.302,727.483,0.18041,ten,VIOLATED,SATISFIED
Sensor2,ruim,727.401,727.583,0.18214,ten,VIOLATED,SATISFIED
Sensor2,medio,729.098,729.281,0.18327,ten,VIOLATED,SATISFIED
Sensor2,bom,729.198,729.381,0.18293,ten,VIOLATED,SATISFIED
Sensor2,ruim,732.799,732.982,0.18302,ten,VIOLATED,SATISFIED
Sensor2,ruim,732.899,733.081,0.18239,ten,VIOLATED,SATISFIED
Sensor2,ruim,742.103,742.283,0.18039,ten,VIOLATED,SATISFIED
Sensor2,medio,742.707,742.883,0.17562,ten,VIOLATED,SATISFIED
Sensor2,bom,743.703,743.883,0.17976,ten,VIOLATED,SATISFIED
Sensor2,medio,745.3,745.483,0.18337,ten,VIOLATED,SATISFIED
Sensor2,ruim,745.6,745.785,0.18467,ten,VIOLATED,SATISFIED
Sensor2,ruim,749.502,749.683,0.18049,ten,VIOLATED,SATISFIED
Sensor2,ruim,750.502,750.683,0.18129,ten,VIOLATED,SATISFIED
Sensor2,ruim,750.703,750.883,0.18033,ten,VIOLATED,SATISFIED
Sensor2,medio,751.902,752.083,0.18061,ten,VIOLATED,SATISFIED
Sensor2,ruim,752.101,752.283,0.18152,ten,VIOLATED,SATISFIED
Sensor2,medio,752.601,752.784,0.18295,ten,VIOLATED,SATISFIED
Sensor2,bom,752.701,752.883,0.1824,ten,VIOLATED,SATISFIED
Sensor2,ruim,755.301,755.483,0.18227,ten,VIOLATED,SATISFIED
Sensor2,ruim,756.5,756.682,0.18235,ten,VIOLATED,SATISFIED
Sensor2,ruim,756.6,756.782,0.18178,ten,VIOLATED,SATISFIED
Sensor2,ruim,758.798,758.981,0.1831,ten,VIOLATED,SATISFIED
Sensor2,medio,759.599,759.783,0.1836,ten,VIOLATED,SATISFIED
Sensor2,ruim,759.901,760.082,0.18079,ten,VIOLATED,SATISFIED
Sensor2,ruim,764.902,765.083,0.18144,ten,VIOLATED,SATISFIED
Sensor2,medio,765.301,765.483,0.18133,ten,VIOLATED,SATISFIED
Sensor2,medio,765.605,765.782,0.17656,ten,VIOLATED,SATISFIED
Sensor2,ruim,767.202,767.381,0.17919,ten,VIOLATED,SATISFIED
Sensor2,ruim,767.298,767.481,0.18309,ten,VIOLATED,SATISFIED
Sensor2,ruim,767.399,767.581,0.18207,ten,VIOLATED,SATISFIED
Sensor2,medio,769.499,769.681,0.18217,ten,VIOLATED,SATISFIED
Sensor2,bom,769.699,769.881,0.18235,ten,VIOLATED,SATISFIED
Sensor2,medio,769.798,769.981,0.18329,ten,VIOLATED,SATISFIED
Sensor2,bom,769.999,770.182,0.1829,ten,VIOLATED,SATISFIED
Sensor2,ruim,770.999,771.183,0.18442,ten,VIOLATED,SATISFIED
Sensor2,ruim,771.398,771.581,0.18338,ten,VIOLATED,SATISFIED
Sensor2,medio,780.198,780.381,0.18295,ten,VIOLATED,SATISFIED
Sensor2,bom,780.501,780.683,0.18217,ten,VIOLATED,SATISFIED
Sensor2,medio,783.203,783.382,0.17883,ten,VIOLATED,SATISFIED
Sensor2,bom,783.404,783.581,0.17688,ten,VIOLATED,SATISFIED
Sensor2,ruim,790.502,790.684,0.18254,ten,VIOLATED,SATISFIED
Sensor2,medio,791.298,791.481,0.18334,ten,VIOLATED,SATISFIED
Sensor2,medio,792.098,792.283,0.1848,ten,VIOLATED,SATISFIED
Sensor2,ruim,795.405,795.583,0.17776,ten,VIOLATED,SATISFIED
Sensor2,medio,795.604,795.783,0.17887,ten,VIOLATED,SATISFIED
Sensor2,ruim,795.703,795.882,0.17908,ten,VIOLATED,SATISFIED
Sensor2,medio,797.302,797.483,0.18055,ten,VIOLATED,SATISFIED
Sensor2,bom,797.505,797.682,0.17641,ten,VIOLATED,SATISFIED
Sensor2,medio,798.301,798.481,0.18042,ten,VIOLATED,SATISFIED
Sensor2,bom,798.401,798.582,0.18158,ten,VIOLATED,SATISFIED
Sensor2,ruim,801.001,801.184,0.18223,ten,VIOLATED,SATISFIED
Sensor2,ruim,801.303,801.483,0.17961,ten,VIOLATED,SATISFIED
Sensor2,ruim,802.102,802.283,0.18035,ten,VIOLATED,SATISFIED
Sensor2,ruim,804.401,804.583,0.18235,ten,VIOLATED,SATISFIED
Sensor2,medio,805.202,805.384,0.1823,ten,VIOLATED,SATISFIED
Sensor2,medio,805.303,805.484,0.1808,ten,VIOLATED,SATISFIED
Sensor2,ruim,808.798,808.982,0.18388,ten,VIOLATED,SATISFIED
Sensor2,ruim,811.499,811.682,0.18301,ten,VIOLATED,SATISFIED
Sensor2,ruim,812.301,812.481,0.18036,ten,VIOLATED,SATISFIED
Sensor2,ruim,816.2,816.382,0.1819,ten,VIOLATED,SATISFIED
Sensor2,bom,816.499,816.681,0.18226,ten,VIOLATED,SATISFIED
Sensor2,ruim,817.001,817.182,0.18091,ten,VIOLATED,SATISFIED
Sensor2,ruim,817.1,817.282,0.1822,ten,VIOLATED,SATISFIED
Sensor2,ruim,823.001,823.181,0.17992,ten,VIOLATED,SATISFIED
Sensor2,medio,823.7,823.882,0.18174,ten,VIOLATED,SATISFIED
Sensor2,ruim,823.903,824.081,0.17848,ten,VIOLATED,SATISFIED
Sensor2,medio,824.601,824.781,0.17985,ten,VIOLATED,SATISFIED
Sensor2,ruim,825.199,825.382,0.18311,ten,VIOLATED,SATISFIED
Sensor2,ruim,827.601,827.782,0.1804,ten,VIOLATED,SATISFIED
Sensor2,ruim,827.702,827.882,0.18026,ten,VIOLATED,SATISFIED
Sensor2,ruim,828.101,828.281,0.18013,ten,VIOLATED,SATISFIED
Sensor2,medio,832.2,832.383,0.18296,ten,VIOLATED,SATISFIED
Sensor2,bom,832.301,832.481,0.18061,ten,VIOLATED,SATISFIED
Sensor2,ruim,834.2,834.381,0.18127,ten,VIOLATED,SATISFIED
Sensor2,medio,834.999,835.182,0.18262,ten,VIOLATED,SATISFIED
Sensor2,medio,835.1,835.281,0.18152,ten,VIOLATED,SATISFIED
Sensor2,ruim,835.802,835.982,0.17964,ten,VIOLATED,SATISFIED
Sensor2,ruim,836.502,836.682,0.18028,ten,VIOLATED,SATISFIED
Sensor2,ruim,836.602,836.781,0.1793,ten,VIOLATED,SATISFIED
Sensor2,ruim,841.702,841.881,0.17923,ten,VIOLATED,SATISFIED
Sensor2,medio,841.901,842.083,0.18265,ten,VIOLATED,SATISFIED
Sensor2,bom,842.004,842.183,0.17917,ten,VIOLATED,SATISFIED
Sensor2,ruim,846.101,846.282,0.18076,ten,VIOLATED,SATISFIED
Sensor2,medio,846.202,846.384,0.18177,ten,VIOLATED,SATISFIED
Sensor2,medio,846.406,846.582,0.17598,ten,VIOLATED,SATISFIED
