Sensor remetente, Estado do Paciente, Enviado as (s), Processado as (s), Diff (s)
Sensor10,bom,127.27,127498,0.227806
Sensor10,bom,128483,128711,0.227801
Sensor10,bom,129693,129921,0.227723
Sensor10,bom,130906,131136,0.229521
Sensor10,bom,132.12,132349,0.229067
Sensor10,bom,133336,133564,0.227924
Sensor10,bom,134551,134779,0.228765
Sensor10,bom,135763,135991,0.228795
Sensor10,bom,136978,137207,0.228348
Sensor10,bom,138191,138419,0.228229
Sensor10,bom,139405,139633,0.227849
Sensor10,bom,140618,140845,0.226968
Sensor10,bom,141829,142057,0.228261
Sensor10,bom,143044,143273,0.228314
Sensor10,bom,144257,144485,0.227202
Sensor10,bom,145472,145.7,0.227809
Sensor10,bom,146683,146913,0.229625
Sensor10,bom,147.9,148128,0.228495
Sensor10,bom,149113,149339,0.226699
Sensor10,bom,150327,150555,0.227365
Sensor10,bom,151539,151767,0.228282
Sensor10,bom,152753,152.98,0.227184
Sensor10,bom,153967,154195,0.227988
Sensor10,bom,155.18,155408,0.227406
Sensor10,bom,156391,156619,0.228132
Sensor10,bom,157602,157829,0.227832
Sensor10,bom,158812,159041,0.228942
Sensor10,bom,160027,160255,0.227895
Sensor10,bom,161242,161.47,0.227366
Sensor10,bom,162455,162684,0.228432
Sensor10,bom,163665,163893,0.228118
Sensor10,bom,164878,165106,0.227767
Sensor10,bom,166093,166323,0.229175
Sensor10,bom,167309,167538,0.228746
Sensor10,bom,168528,168758,0.229658
Sensor10,bom,169744,169972,0.227731
Sensor10,bom,170956,171184,0.227405
Sensor10,bom,172169,172398,0.228418
Sensor10,bom,173383,173611,0.228234
Sensor10,bom,174596,174824,0.227543
Sensor10,bom,175812,176039,0.227419
Sensor10,bom,177026,177254,0.228917
Sensor10,bom,178243,178.47,0.227529
Sensor10,bom,179458,179686,0.228247
Sensor10,bom,180672,180902,0.229133
Sensor10,bom,181888,182118,0.22928
Sensor10,bom,183104,183332,0.227886
Sensor10,bom,184319,184547,0.228594
Sensor10,bom,185532,185759,0.227854
Sensor10,bom,186745,186974,0.22805
Sensor10,bom,187958,188186,0.227753
Sensor10,bom,189.17,189398,0.227471
Sensor10,bom,190.38,190609,0.228379
Sensor10,bom,191591,191.82,0.228592
Sensor10,bom,192.81,193039,0.229268
Sensor10,bom,194024,194254,0.229345
Sensor10,bom,195.24,195469,0.228922
Sensor10,bom,196455,196683,0.227751
Sensor10,bom,197667,197896,0.228472
Sensor10,bom,198881,199108,0.227634
Sensor10,bom,200094,200321,0.227144
Sensor10,bom,201.31,201538,0.227563
Sensor10,bom,202521,202748,0.227249
Sensor10,bom,203734,203961,0.227488
Sensor10,bom,204945,205171,0.225896
Sensor10,bom,206157,206386,0.229192
Sensor10,bom,207373,207601,0.22799
Sensor10,bom,208588,208816,0.227543
Sensor10,bom,209802,210029,0.227485
Sensor10,bom,211014,211242,0.228136
Sensor10,bom,212227,212455,0.228147
Sensor10,bom,213445,213674,0.229198
Sensor10,bom,214661,214.89,0.229118
Sensor10,bom,215876,216104,0.22762
Sensor10,bom,217088,217315,0.227685
Sensor10,bom,218302,218.53,0.227418
Sensor10,bom,219511,219739,0.228669
Sensor10,bom,220725,220952,0.226801
Sensor10,bom,221934,222161,0.226943
Sensor10,bom,223144,223371,0.227198
Sensor10,bom,224355,224584,0.228724
Sensor10,bom,225568,225796,0.228025
Sensor10,bom,226781,227009,0.227924
Sensor10,bom,227994,228222,0.227953
Sensor10,bom,229205,229433,0.227987
Sensor10,bom,230422,230.65,0.227872
Sensor10,bom,231633,231862,0.22871
Sensor10,bom,232847,233074,0.227381
Sensor10,bom,234056,234283,0.227348
Sensor10,bom,235265,235492,0.227042
Sensor10,bom,236475,236703,0.228351
Sensor10,bom,237687,237916,0.229151
Sensor10,bom,238901,239129,0.228303
Sensor10,bom,240111,240.34,0.228801
Sensor10,bom,241322,241549,0.227354
Sensor10,bom,242535,242764,0.229448
Sensor10,bom,243753,243981,0.227857
Sensor10,bom,244971,245.2,0.228977
Sensor10,bom,246184,246412,0.228279
Sensor10,bom,247401,247.63,0.228946
Sensor10,bom,248615,248843,0.227791
Sensor10,bom,249826,250053,0.227244
Sensor10,bom,251039,251268,0.228911
Sensor10,bom,252254,252483,0.22865
Sensor10,bom,253467,253696,0.228881
Sensor10,bom,254683,254911,0.228031
Sensor10,bom,255896,256126,0.229602
Sensor10,bom,257112,257339,0.227167
Sensor10,bom,258326,258554,0.227908
Sensor10,bom,259541,259769,0.227546
Sensor10,bom,260754,260982,0.228036
Sensor10,bom,261972,262.2,0.227528
Sensor10,bom,263184,263412,0.227232
Sensor10,bom,264393,264621,0.227354
Sensor10,bom,265607,265835,0.228521
Sensor10,bom,266819,267047,0.228047
Sensor10,bom,268031,268259,0.227662
Sensor10,bom,269242,269.47,0.227425
Sensor10,bom,270.46,270689,0.229188
Sensor10,bom,271675,271903,0.228612
Sensor10,bom,272889,273117,0.227376
Sensor10,bom,274103,274329,0.226976
Sensor10,bom,275316,275543,0.227353
Sensor10,bom,276527,276754,0.227702
Sensor10,bom,277739,277966,0.227285
Sensor10,bom,278953,279181,0.22854
Sensor10,bom,280.17,280397,0.22721
Sensor10,bom,281383,281611,0.227908
Sensor10,bom,282596,282825,0.228786
Sensor10,bom,283813,284.04,0.227166
Sensor10,bom,285026,285254,0.227167
Sensor10,bom,286236,286464,0.228051
Sensor10,bom,287.45,287679,0.228812
Sensor10,bom,288664,288893,0.229505
Sensor10,bom,289886,290115,0.228408
Sensor10,bom,291104,291333,0.228483
Sensor10,bom,292318,292546,0.227552
Sensor10,bom,293533,293.76,0.226916
Sensor10,bom,294746,294973,0.227675
Sensor10,bom,295957,296184,0.227558
Sensor10,bom,297167,297395,0.227769
Sensor10,bom,298382,298.61,0.227387
Sensor10,bom,299593,299821,0.228251
Sensor10,bom,300807,301035,0.228606
Sensor10,bom,302022,302.25,0.227847
Sensor10,bom,303236,303464,0.227488
Sensor10,bom,304448,304676,0.227484
Sensor10,bom,305662,305.89,0.228251
Sensor10,bom,306874,307102,0.227301
Sensor10,bom,308087,308315,0.228611
Sensor10,bom,309302,309529,0.227128
Sensor10,bom,310518,310745,0.227429
Sensor10,bom,311728,311956,0.227414
Sensor10,bom,312942,313172,0.229531
Sensor10,bom,314158,314387,0.228421
Sensor10,bom,315371,315598,0.227399
Sensor10,bom,316581,316808,0.227399
Sensor10,bom,317792,318.02,0.227905
Sensor10,bom,319004,319232,0.228013
Sensor10,bom,320214,320441,0.227927
Sensor10,bom,321429,321656,0.227373
Sensor10,bom,322641,322869,0.227761
Sensor10,bom,323856,324086,0.229213
Sensor10,bom,325073,325301,0.228732
Sensor11,bom,9.74757,9.93045,0.182883
Sensor11,bom,10.7481,10.9304,0.182216
Sensor11,bom,11.7511,11.9304,0.179311
Sensor11,bom,12.7484,12.9306,0.18218
Sensor11,bom,13.7486,13.9303,0.181726
Sensor11,bom,14.7484,14.9304,0.182005
Sensor11,bom,15.7495,15.9305,0.180944
Sensor11,bom,16.7497,16.9304,0.180724
Sensor11,bom,17.8113,18.0058,0.194441
Sensor11,bom,18897,19.1122,0.215233
Sensor11,bom,20.0633,20.2883,0.224997
Sensor11,bom,21.2728,21.4979,0.225146
Sensor11,bom,22.4867,22.7145,0.227736
Sensor11,bom,23.6983,23925,0.226687
Sensor11,bom,24.9091,25.1359,0.226777
Sensor11,bom,26.1248,26351,0.226142
Sensor11,bom,27.3334,27.5606,0.227183
Sensor11,bom,28.5434,28.7692,0.225799
Sensor11,bom,29.7547,29.9816,0.226931
Sensor11,bom,30.9667,31.1948,0.228077
Sensor11,bom,32181,32.4078,0.226857
Sensor11,bom,33395,33.6248,0.229744
Sensor11,bom,34.6101,34.8391,0.229072
Sensor11,bom,35.8251,36.0509,0.225792
Sensor11,bom,37.0371,37.2628,0.225781
Sensor11,bom,38.2524,38.4792,0.226762
Sensor11,bom,39465,39.6918,0.226725
Sensor11,bom,40679,40.9074,0.228405
Sensor11,bom,41.8925,42.1194,0.226873
Sensor11,bom,43107,43.3332,0.226228
Sensor11,bom,44.3187,44.5452,0.226561
Sensor11,bom,45.5307,45.7587,0.227952
Sensor11,bom,46.7424,46.9707,0.228326
Sensor11,bom,47.9583,48.1839,0.225643
Sensor11,bom,49.1703,49.3969,0.226556
Sensor11,bom,50.3818,50.6087,0.226852
Sensor11,bom,51.5953,51.8216,0.226273
Sensor11,bom,52.8024,53.0283,0.225921
Sensor11,bom,54.0133,54.2379,0.224616
Sensor11,bom,55.2221,55.4472,0.225127
Sensor11,bom,56.4333,56.6588,0.225542
Sensor11,bom,57.6473,57873,0.225738
Sensor11,bom,58.8608,59.0868,0.225963
Sensor11,bom,60.0744,60.3003,0.225916
Sensor11,bom,61.2827,61.5079,0.225185
Sensor11,bom,62.4957,62.7227,0.226992
Sensor11,bom,63.7103,63.9353,0.225038
Sensor11,bom,64.9206,65.1476,0.226916
Sensor11,bom,66.1348,66.3628,0.228009
Sensor11,bom,67.3488,67.5764,0.227639
Sensor11,bom,68.5641,68.7918,0.227707
Sensor11,bom,69.7767,70.0034,0.226736
Sensor11,bom,70.9873,71.2128,0.225527
Sensor11,bom,72.1988,72.4241,0.225319
Sensor11,bom,73.4107,73.6385,0.227871
Sensor11,bom,74624,74.8506,0.226598
Sensor11,bom,75.8349,76.0607,0.225847
Sensor11,bom,77.0485,77.2751,0.226614
Sensor11,bom,78.2582,78.4833,0.225146
Sensor11,bom,79.47,79699,0.229022
Sensor11,bom,80.6876,80.9134,0.225851
Sensor11,bom,81.9014,82.1294,0.228011
Sensor11,bom,83.1215,83.3478,0.226253
Sensor11,bom,84.3347,84.5619,0.227238
Sensor11,bom,85.5501,85.7757,0.225575
Sensor11,bom,86.7592,86.9844,0.225176
Sensor11,bom,87.9687,88.1949,0.226148
Sensor11,bom,89.1813,89.4088,0.227468
Sensor11,bom,90.3973,90.6254,0.228095
Sensor11,bom,91.6086,91.8333,0.224719
Sensor11,bom,92.8192,93046,0.2268
Sensor11,bom,94.0299,94257,0.227105
Sensor11,bom,95.2465,95.4729,0.22643
Sensor11,bom,96.4612,96688,0.226855
Sensor11,bom,97.6724,97.8986,0.226225
Sensor11,bom,98.8856,99.1133,0.22771
Sensor11,bom,100101,100329,0.228495
Sensor11,bom,101317,101546,0.229025
Sensor11,bom,102533,102.76,0.227755
Sensor11,bom,103749,103978,0.228376
Sensor11,bom,104964,105191,0.226854
Sensor11,bom,106179,106406,0.227022
Sensor11,bom,107392,107621,0.228724
Sensor11,bom,108604,108.83,0.226083
Sensor11,bom,109816,110043,0.22661
Sensor11,bom,111028,111253,0.2251
Sensor11,bom,112236,112463,0.226399
Sensor11,bom,113447,113675,0.227871
Sensor11,bom,114662,114887,0.225471
Sensor11,bom,115872,116098,0.22605
Sensor11,bom,117085,117313,0.227911
Sensor11,bom,118.3,118525,0.225302
Sensor11,bom,119512,119738,0.225658
Sensor11,bom,120725,120954,0.22944
Sensor11,bom,121942,122167,0.225304
Sensor11,bom,123.15,123377,0.22693
Sensor11,bom,124364,124.59,0.225959
Sensor11,bom,125575,125802,0.22752
Sensor11,bom,126785,127013,0.227204
Sensor11,bom,127998,128226,0.227628
Sensor11,bom,129.21,129436,0.226113
Sensor11,bom,130424,130649,0.225854
Sensor11,bom,131638,131863,0.225638
Sensor11,bom,132852,133.08,0.227602
Sensor11,bom,134065,134293,0.227705
Sensor11,bom,135278,135505,0.2266
Sensor11,bom,136495,136723,0.227465
Sensor11,bom,137707,137934,0.226545
Sensor11,bom,138.92,139148,0.227458
Sensor11,bom,140135,140361,0.226351
Sensor11,bom,141346,141572,0.226119
Sensor11,bom,142559,142787,0.228072
Sensor11,bom,143774,144001,0.226644
Sensor11,bom,144986,145214,0.227738
Sensor11,bom,146202,146428,0.22581
Sensor11,bom,147414,147641,0.226888
Sensor11,bom,148629,148856,0.226508
Sensor11,bom,149841,150069,0.228677
Sensor11,bom,151054,151282,0.227716
Sensor11,bom,152269,152497,0.228087
Sensor11,bom,153483,153.71,0.227948
Sensor11,bom,154696,154923,0.226952
Sensor11,bom,155909,156134,0.225065
Sensor11,bom,157.12,157346,0.225864
Sensor11,bom,158331,158557,0.226688
Sensor11,bom,159543,159771,0.228238
Sensor11,bom,160758,160985,0.226832
Sensor11,bom,161971,162197,0.226201
Sensor11,bom,163183,163409,0.225667
Sensor11,bom,164396,164621,0.225453
Sensor11,bom,165609,165837,0.227371
Sensor11,bom,166823,167.05,0.227466
Sensor11,bom,168041,168271,0.230325
Sensor11,bom,169261,169488,0.226652
Sensor11,bom,170474,170701,0.226496
Sensor11,bom,171686,171913,0.226403
Sensor11,bom,172901,173126,0.225216
Sensor11,bom,174114,174.34,0.226659
Sensor11,bom,175327,175554,0.227588
Sensor11,bom,176541,176768,0.227295
Sensor11,bom,177757,177985,0.228629
Sensor11,bom,178971,179199,0.22854
Sensor11,bom,180.19,180416,0.225782
Sensor11,bom,181403,181631,0.228805
Sensor11,bom,182619,182846,0.22768
Sensor11,bom,183835,184061,0.226206
Sensor11,bom,185.05,185277,0.227187
Sensor11,bom,186261,186488,0.227569
Sensor11,bom,187474,187702,0.227371
Sensor11,bom,188686,188913,0.22646
Sensor11,bom,189897,190123,0.226014
Sensor11,bom,191109,191334,0.225498
Sensor11,bom,192325,192553,0.228557
Sensor11,bom,193.54,193765,0.225558
Sensor11,bom,194754,194983,0.228202
Sensor11,bom,195971,196198,0.227333
Sensor11,bom,197185,197411,0.226441
Sensor11,bom,198398,198624,0.22633
Sensor11,bom,199.61,199837,0.226666
Sensor11,bom,200822,201049,0.226789
Sensor11,bom,202038,202265,0.2271
Sensor11,bom,203249,203477,0.227451
Sensor11,bom,204462,204689,0.227165
Sensor11,bom,205673,205.9,0.226796
Sensor11,bom,206889,207116,0.227138
Sensor11,bom,208103,208331,0.228513
Sensor11,bom,209317,209545,0.22761
Sensor11,bom,210532,210757,0.225365
Sensor11,bom,211745,211971,0.226344
Sensor11,bom,212959,213188,0.22877
Sensor11,bom,214177,214403,0.226401
Sensor11,bom,215393,215621,0.227976
Sensor11,bom,216606,216.83,0.224288
Sensor11,bom,217819,218045,0.22601
Sensor11,bom,219029,219255,0.225465
Sensor11,bom,220241,220469,0.228303
Sensor11,bom,221452,221677,0.224974
Sensor11,bom,222.66,222887,0.226686
Sensor11,bom,223872,224.1,0.228139
Sensor11,bom,225085,225311,0.226261
Sensor11,bom,226298,226525,0.226742
Sensor11,bom,227.51,227737,0.226605
Sensor11,bom,228723,228949,0.226516
Sensor11,bom,229937,230164,0.226963
Sensor11,bom,231151,231377,0.225426
Sensor11,bom,232362,232591,0.228895
Sensor11,bom,233576,233801,0.224939
Sensor11,bom,234784,235009,0.225031
Sensor11,bom,235991,236218,0.226631
Sensor11,bom,237204,237.43,0.226203
Sensor11,bom,238417,238645,0.227682
Sensor11,bom,239629,239854,0.224787
Sensor11,bom,240839,241065,0.226379
Sensor11,bom,242053,242279,0.226273
Sensor11,bom,243267,243495,0.228186
Sensor11,bom,244482,244713,0.230917
Sensor11,bom,245702,245928,0.226152
Sensor11,bom,246915,247143,0.227807
Sensor11,bom,248134,248.36,0.226141
Sensor11,bom,249344,249569,0.224677
Sensor11,bom,250556,250783,0.226251
Sensor11,bom,251.77,251997,0.227338
Sensor11,bom,252984,253.21,0.225757
Sensor11,bom,254198,254425,0.226969
Sensor11,bom,255413,255639,0.225391
Sensor11,bom,256.63,256856,0.22615
Sensor11,bom,257842,258069,0.226453
Sensor11,bom,259057,259285,0.228047
Sensor11,bom,260271,260497,0.226032
Sensor11,bom,261485,261713,0.228249
Sensor11,bom,262701,262927,0.226643
Sensor11,bom,263911,264137,0.225455
Sensor11,bom,265123,265.35,0.227487
Sensor11,bom,266336,266563,0.226326
Sensor11,bom,267548,267776,0.2283
Sensor11,bom,268761,268986,0.22567
Sensor11,bom,269975,270204,0.22853
Sensor11,bom,271191,271419,0.228109
Sensor11,bom,272406,272633,0.22758
Sensor11,bom,273619,273845,0.225558
Sensor11,bom,274831,275059,0.227874
Sensor11,bom,276043,276271,0.227869
Sensor11,bom,277256,277481,0.225657
Sensor11,bom,278467,278695,0.228058
Sensor11,bom,279685,279912,0.227165
Sensor11,bom,280898,281126,0.228133
Sensor11,bom,282111,282339,0.227908
Sensor11,bom,283328,283555,0.227025
Sensor11,bom,284543,284769,0.225715
Sensor11,bom,285754,285.98,0.226517
Sensor11,bom,286966,287193,0.227151
Sensor11,bom,288181,288407,0.225648
Sensor11,bom,289399,289628,0.229773
Sensor11,bom,290617,290845,0.228265
Sensor11,bom,291834,292062,0.227715
Sensor11,bom,293051,293277,0.226119
Sensor11,bom,294262,294488,0.225927
Sensor11,bom,295474,295699,0.225739
Sensor11,bom,296685,296911,0.225864
Sensor11,bom,297897,298125,0.227914
Sensor11,bom,299.11,299335,0.225263
Sensor11,bom,300321,300.55,0.228145
Sensor11,bom,301538,301766,0.227129
Sensor11,bom,302753,302.98,0.227415
Sensor11,bom,303965,304192,0.226651
Sensor11,bom,305179,305406,0.226936
Sensor11,bom,306392,306618,0.225292
Sensor11,bom,307603,307.83,0.227614
Sensor11,bom,308817,309045,0.227759
Sensor11,bom,310.03,310259,0.229108
Sensor11,bom,311246,311472,0.226257
Sensor11,bom,312458,312685,0.227582
Sensor11,bom,313675,313901,0.226222
Sensor11,bom,314888,315113,0.225477
Sensor11,bom,316098,316326,0.227391
Sensor11,bom,317309,317537,0.227501
Sensor11,bom,318522,318748,0.225779
Sensor11,bom,319731,319957,0.225474
Sensor11,bom,320944,321.17,0.22612
Sensor11,bom,322158,322383,0.225419
Sensor11,bom,323373,323.6,0.226796
Sensor11,bom,324591,324817,0.226135
Sensor11,bom,325806,326033,0.227399
Sensor12,bom,14.1748,14.2363,0.0615487
Sensor12,bom,15.1531,15.2304,0.077307
Sensor12,bom,16.1534,16.2305,0.0771584
Sensor12,bom,17.1978,17.2778,0.0800167
Sensor12,bom,18.2509,18.3369,0.0859934
Sensor12,bom,19.3687,19.4604,0.09168
Sensor12,bom,20.5553,20.6528,0.0975059
Sensor12,bom,21.7661,21864,0.0979505
Sensor12,bom,22.9825,23.0798,0.0973378
Sensor12,bom,24193,24.29,0.0970493
Sensor12,bom,25.4042,25.5022,0.0980545
Sensor12,bom,26.6179,26.7147,0.0968138
Sensor12,bom,27.8279,27.9247,0.0967457
Sensor12,bom,29.0372,29.1341,0.0968898
Sensor12,bom,30249,30.3462,0.0972126
Sensor12,bom,31.4631,31.5613,0.0982554
Sensor12,bom,32.6767,32.7741,0.0974566
Sensor12,bom,33.8928,33.9902,0.0974197
Sensor12,bom,35.1075,35.2047,0.0971836
Sensor12,bom,36.3193,36.4169,0.0976548
Sensor12,bom,37.5316,37.6297,0.0980424
Sensor12,bom,38.7476,38.8444,0.0968495
Sensor12,bom,39.9595,40.0566,0.0970511
Sensor12,bom,41.1769,41.2741,0.0971607
Sensor12,bom,42.3876,42.4858,0.0981667
Sensor12,bom,43.6021,43.7001,0.0979627
Sensor12,bom,44.8136,44.9114,0.0977851
Sensor12,bom,46.0263,46.1229,0.0965741
Sensor12,bom,47.24,47.3377,0.0977381
Sensor12,bom,48.4521,48.5491,0.0969968
Sensor12,bom,49.6636,49.7604,0.0968203
Sensor12,bom,50.8774,50.9747,0.0972859
Sensor12,bom,52.0896,52.1862,0.0966245
Sensor12,bom,53.2967,53.3932,0.096586
Sensor12,bom,54.5042,54.6015,0.0973701
Sensor12,bom,55.7171,55.8142,0.0971616
Sensor12,bom,56.9271,57.0254,0.0983114
Sensor12,bom,58.1415,58.2384,0.0969171
Sensor12,bom,59.3558,59.4527,0.0969305
Sensor12,bom,60.5666,60.6642,0.0976053
Sensor12,bom,61.7754,61.8725,0.0971609
Sensor12,bom,62.9904,63.0881,0.0977081
Sensor12,bom,64.2036,64.3005,0.0968912
Sensor12,bom,65.4155,65.5124,0.0968361
Sensor12,bom,66.6323,66.7302,0.0979113
Sensor12,bom,67.8458,67.9441,0.0982962
Sensor12,bom,69.0617,69.1582,0.0965547
Sensor12,bom,70.2716,70.3687,0.0970955
Sensor12,bom,71.4817,71.5787,0.0970145
Sensor12,bom,72.6914,72.7881,0.0966462
Sensor12,bom,73.9066,74.0037,0.0970667
Sensor12,bom,75.1185,75215,0.0964937
Sensor12,bom,76.3293,76.4264,0.0971408
Sensor12,bom,77.5413,77.6381,0.096881
Sensor12,bom,78.7503,78.8482,0.0978732
Sensor12,bom,79.9694,80.0666,0.0972839
Sensor12,bom,81.1818,81.2789,0.0970356
Sensor12,bom,82.4003,82.4976,0.0972927
Sensor12,bom,83.6166,83.7141,0.0974203
Sensor12,bom,84.8306,84.9296,0.0990256
Sensor12,bom,86.0408,86.1386,0.0978205
Sensor12,bom,87.2528,87.3501,0.0973013
Sensor12,bom,88463,88.56,0.0970974
Sensor12,bom,89.6772,89.7742,0.0969676
Sensor12,bom,90.8929,90.9903,0.0973677
Sensor12,bom,92.1007,92.1979,0.0972531
Sensor12,bom,93.3121,93.4099,0.0978139
Sensor12,bom,94.5245,94.6221,0.0976296
Sensor12,bom,95.7414,95.8382,0.0968309
Sensor12,bom,96.9564,97054,0.0975864
Sensor12,bom,98167,98.2638,0.0968726
Sensor12,bom,99.3827,99.4796,0.0969234
Sensor12,bom,100598,100696,0.0978096
Sensor12,bom,101814,101912,0.0979057
Sensor12,bom,103.03,103127,0.0967476
Sensor12,bom,104246,104344,0.0975961
Sensor12,bom,105459,105556,0.0975039
Sensor12,bom,106674,106771,0.0969505
Sensor12,bom,107889,107986,0.0971373
Sensor12,bom,109098,109197,0.0984413
Sensor12,bom,110312,110409,0.0968613
Sensor12,bom,111521,111618,0.0972306
Sensor12,bom,112.73,112826,0.0966332
Sensor12,bom,113944,114042,0.0983378
Sensor12,bom,115155,115253,0.0978994
Sensor12,bom,116366,116463,0.0969597
Sensor12,bom,117582,117679,0.0971644
Sensor12,bom,118794,118892,0.09813
Sensor12,bom,120006,120103,0.0968972
Sensor12,bom,121224,121322,0.0983595
Sensor12,bom,122434,122531,0.0969159
Sensor12,bom,123646,123745,0.0987839
Sensor12,bom,124859,124956,0.0971742
Sensor12,bom,126069,126166,0.0968636
Sensor12,bom,127281,127379,0.0973285
Sensor12,bom,128494,128591,0.0971866
Sensor12,bom,129705,129802,0.0972188
Sensor12,bom,130918,131016,0.0984587
Sensor12,bom,132132,132.23,0.0984492
Sensor12,bom,133347,133445,0.0979247
Sensor12,bom,134562,134.66,0.0983247
Sensor12,bom,135774,135873,0.0983806
Sensor12,bom,136.99,137088,0.0978916
Sensor12,bom,138202,138.3,0.0975498
Sensor12,bom,139417,139514,0.0975741
Sensor12,bom,140.63,140726,0.0966361
Sensor12,bom,141.84,141938,0.0976026
Sensor12,bom,143056,143154,0.0984045
Sensor12,bom,144269,144366,0.0972659
Sensor12,bom,145484,145581,0.0969231
Sensor12,bom,146695,146794,0.0989819
Sensor12,bom,147911,148009,0.0980162
Sensor12,bom,149124,149221,0.0967823
Sensor12,bom,150339,150436,0.0968639
Sensor12,bom,151.55,151648,0.0979403
Sensor12,bom,152764,152861,0.0967976
Sensor12,bom,153979,154076,0.097143
Sensor12,bom,155192,155289,0.0969279
Sensor12,bom,156403,156.5,0.0972112
Sensor12,bom,157613,157711,0.0976207
Sensor12,bom,158823,158922,0.0985893
Sensor12,bom,160039,160136,0.0971738
Sensor12,bom,161254,161351,0.0968713
Sensor12,bom,162467,162564,0.0976031
Sensor12,bom,163676,163774,0.0979373
Sensor12,bom,164.89,164987,0.0969158
Sensor12,bom,166105,166203,0.0980921
Sensor12,bom,167321,167418,0.0976441
Sensor12,bom,168.54,168638,0.0983196
Sensor12,bom,169755,169853,0.0971838
Sensor12,bom,170968,171065,0.0967158
Sensor12,bom,172181,172279,0.0977246
Sensor12,bom,173394,173492,0.0976079
Sensor12,bom,174608,174704,0.0967594
Sensor12,bom,175823,175.92,0.0968301
Sensor12,bom,177037,177136,0.0985369
Sensor12,bom,178254,178351,0.0972176
Sensor12,bom,179469,179567,0.09771
Sensor12,bom,180684,180782,0.0986066
Sensor12,bom,181.9,181998,0.0984416
Sensor12,bom,183115,183212,0.0970252
Sensor12,bom,184.33,184428,0.0977487
Sensor12,bom,185543,185.64,0.0971312
Sensor12,bom,186757,186854,0.0973224
Sensor12,bom,187.97,188066,0.096668
Sensor12,bom,189182,189279,0.0968012
Sensor12,bom,190392,190.49,0.0982176
Sensor12,bom,191603,191701,0.0979341
Sensor12,bom,192822,192.92,0.0983857
Sensor12,bom,194036,194134,0.0985311
Sensor12,bom,195251,195.35,0.0988148
Sensor12,bom,196467,196564,0.096935
Sensor12,bom,197679,197776,0.0978799
Sensor12,bom,198892,198989,0.0967686
Sensor12,bom,200105,200202,0.0970984
Sensor12,bom,201322,201419,0.0971389
Sensor12,bom,202532,202629,0.0967588
Sensor12,bom,203745,203842,0.0972315
Sensor12,bom,204956,205053,0.096285
Sensor12,bom,206168,206267,0.0985605
Sensor12,bom,207385,207482,0.0972329
Sensor12,bom,208.6,208697,0.0973687
Sensor12,bom,209813,209.91,0.096723
Sensor12,bom,211025,211122,0.097222
Sensor12,bom,212239,212336,0.0972042
Sensor12,bom,213456,213555,0.0985806
Sensor12,bom,214672,214771,0.0983619
Sensor12,bom,215888,215985,0.0974523
Sensor12,bom,217099,217196,0.0973088
Sensor12,bom,218314,218411,0.0969755
Sensor12,bom,219522,219.62,0.0979809
Sensor12,bom,220736,220833,0.0965092
Sensor12,bom,221945,222042,0.0967724
Sensor12,bom,223156,223252,0.0967996
Sensor12,bom,224366,224465,0.0984845
Sensor12,bom,225.58,225677,0.097041
Sensor12,bom,226793,226.89,0.0969761
Sensor12,bom,228005,228102,0.0971
Sensor12,bom,229217,229314,0.0973696
Sensor12,bom,230433,230531,0.0973384
Sensor12,bom,231644,231742,0.0980918
Sensor12,bom,232858,232956,0.0972377
Sensor12,bom,234067,234165,0.0970103
Sensor12,bom,235276,235373,0.096706
Sensor12,bom,236486,236584,0.0974896
Sensor12,bom,237698,237796,0.0981049
Sensor12,bom,238912,239.01,0.0977069
Sensor12,bom,240122,240.22,0.0982397
Sensor12,bom,241334,241.43,0.0966406
Sensor12,bom,242546,242645,0.098364
Sensor12,bom,243764,243862,0.097319
Sensor12,bom,244982,245.08,0.0978304
Sensor12,bom,246195,246292,0.0970759
Sensor12,bom,247412,247.51,0.0981419
Sensor12,bom,248627,248724,0.0970612
Sensor12,bom,249838,249935,0.0968941
Sensor12,bom,251.05,251149,0.0984456
Sensor12,bom,252266,252364,0.0981289
Sensor12,bom,253478,253576,0.0978667
Sensor12,bom,254694,254792,0.0972695
Sensor12,bom,255908,256006,0.0981368
Sensor12,bom,257123,257.22,0.0966766
Sensor12,bom,258337,258435,0.0973739
Sensor12,bom,259552,259.65,0.0975
Sensor12,bom,260765,260863,0.0973851
Sensor12,bom,261984,262081,0.0970168
Sensor12,bom,263196,263292,0.0966559
Sensor12,bom,264405,264502,0.0970461
Sensor12,bom,265618,265716,0.0975564
Sensor12,bom,266831,266928,0.0972199
Sensor12,bom,268043,268.14,0.0968438
Sensor12,bom,269254,269351,0.0968227
Sensor12,bom,270471,270.57,0.0988051
Sensor12,bom,271686,271785,0.0985206
Sensor12,bom,272901,272998,0.097036
Sensor12,bom,274114,274211,0.0967107
Sensor12,bom,275327,275424,0.0969608
Sensor12,bom,276538,276636,0.0972429
Sensor12,bom,277.75,277847,0.0966792
Sensor12,bom,278964,279062,0.0979947
Sensor12,bom,280181,280278,0.096885
Sensor12,bom,281395,281492,0.0974286
Sensor12,bom,282608,282706,0.0980354
Sensor12,bom,283824,283922,0.097122
Sensor12,bom,285038,285135,0.096806
Sensor12,bom,286248,286345,0.0974968
Sensor12,bom,287462,287.56,0.0981296
Sensor12,bom,288675,288774,0.0984172
