Sensor remetente, Estado do Paciente, Enviado as (s), Processado as (s), Diff (s)
Sensor10,ruim,105996,106111,0.114252
Sensor10,medio,106629,106731,0.101859
Sensor10,medio,107203,107292,0.0888076
Sensor10,medio,107749,107.84,0.0912065
Sensor10,medio,108301,108388,0.0875982
Sensor10,medio,108848,108941,0.0933645
Sensor10,medio,109403,109495,0.0919597
Sensor10,medio,109955,110049,0.0936891
Sensor10,medio,110509,110602,0.0926312
Sensor10,medio,111065,111212,0.14686
Sensor10,medio,111692,111.79,0.0983742
Sensor10,medio,112285,112386,0.100458
Sensor10,medio,112874,112969,0.0941341
Sensor10,medio,113492,113606,0.114223
Sensor10,ruim,114156,114282,0.126861
Sensor10,ruim,114899,115.01,0.110449
Sensor10,ruim,115502,115603,0.100488
Sensor10,medio,116103,116206,0.103544
Sensor10,medio,116701,116796,0.0954736
Sensor10,medio,117284,117388,0.103622
Sensor10,medio,117872,117973,0.101029
Sensor10,medio,118465,118567,0.102349
Sensor10,medio,119071,119179,0.107964
Sensor10,medio,119708,119823,0.115331
Sensor10,medio,120341,120446,0.105083
Sensor10,medio,121609,121722,0.11267
Sensor10,medio,122243,122356,0.112462
Sensor10,medio,122882,122.99,0.108209
Sensor10,medio,123508,123621,0.113144
Sensor10,medio,124209,124336,0.127014
Sensor10,medio,124.95,125089,0.139443
Sensor10,medio,125688,125797,0.109285
Sensor10,medio,126317,126.43,0.11381
Sensor10,medio,126.95,127062,0.112022
Sensor10,medio,127588,127703,0.114568
Sensor10,medio,128226,128336,0.109666
Sensor10,medio,128861,128977,0.115745
Sensor10,ruim,129501,129614,0.113281
Sensor10,ruim,130141,130252,0.110605
Sensor10,ruim,130793,130903,0.109421
Sensor10,ruim,131.43,131546,0.116412
Sensor10,ruim,132116,132234,0.117905
Sensor10,medio,132799,132919,0.120214
Sensor10,medio,133486,133602,0.115074
Sensor10,medio,134159,134293,0.134474
Sensor10,medio,134905,135036,0.13058
Sensor10,medio,135623,135748,0.125327
Sensor10,medio,136349,136493,0.143752
Sensor10,medio,137179,137324,0.145474
Sensor10,medio,137923,138.04,0.117082
Sensor10,medio,138602,138725,0.122718
Sensor10,medio,139287,139.41,0.123017
Sensor10,medio,139969,140085,0.116415
Sensor10,medio,140.66,140778,0.118116
Sensor10,medio,141339,141459,0.119478
Sensor10,medio,142028,142144,0.11601
Sensor10,medio,142734,142858,0.123303
Sensor10,medio,143482,143604,0.122122
Sensor10,medio,144197,144323,0.12598
Sensor10,medio,144926,145052,0.126148
Sensor10,ruim,145724,145.86,0.136432
Sensor10,ruim,146594,146733,0.138757
Sensor10,ruim,147328,147456,0.127333
Sensor10,ruim,148048,148169,0.12117
Sensor10,ruim,148767,148893,0.125461
Sensor10,ruim,149494,149.62,0.126073
Sensor10,ruim,150223,150.36,0.136641
Sensor10,ruim,150982,151117,0.135175
Sensor10,ruim,151758,151897,0.138978
Sensor10,ruim,152532,152673,0.14081
Sensor10,ruim,153324,153469,0.145533
Sensor10,ruim,154115,154257,0.142189
Sensor10,ruim,154911,155049,0.13843
Sensor10,ruim,156428,156567,0.139562
Sensor10,ruim,157947,158085,0.137468
Sensor10,ruim,159461,159592,0.130723
Sensor10,ruim,160952,161091,0.139178
Sensor10,ruim,162446,162583,0.136424
Sensor10,medio,163919,164054,0.134349
Sensor10,medio,165.39,165528,0.13802
Sensor10,medio,166863,166994,0.130923
Sensor10,medio,168327,168456,0.128376
Sensor10,medio,169796,169922,0.125333
Sensor10,medio,171286,171422,0.136044
Sensor10,medio,172788,172923,0.135161
Sensor10,medio,174325,174456,0.130989
Sensor10,medio,175836,175.97,0.133472
Sensor10,medio,177334,177463,0.129616
Sensor10,medio,178856,178991,0.134448
Sensor10,medio,180359,180494,0.134828
Sensor10,medio,181843,181983,0.139929
Sensor10,medio,183332,183466,0.134292
Sensor10,medio,184822,184959,0.136985
Sensor10,medio,186338,186482,0.143872
Sensor10,medio,187871,188012,0.140812
Sensor10,medio,189401,189.54,0.139817
Sensor10,medio,190169,190304,0.134902
Sensor10,medio,191703,191842,0.139102
Sensor10,medio,193236,193374,0.138163
Sensor10,medio,194748,194884,0.136059
Sensor10,medio,196232,196369,0.13675
Sensor10,medio,197719,197853,0.134492
Sensor10,medio,199185,199319,0.134416
Sensor10,medio,200678,200.81,0.132103
Sensor10,medio,202182,202313,0.130977
Sensor10,medio,203691,203824,0.132972
Sensor10,medio,205209,205.35,0.140458
Sensor10,medio,206737,206871,0.133719
Sensor10,medio,208.25,208381,0.131733
Sensor10,medio,209724,209856,0.131344
Sensor10,medio,211197,211.33,0.133092
Sensor10,medio,212667,212799,0.132165
Sensor10,medio,214126,214253,0.127069
Sensor10,medio,215.6,215729,0.129399
Sensor10,medio,217075,217204,0.129182
Sensor10,medio,218537,218667,0.130797
Sensor10,medio,220009,220135,0.126188
Sensor10,medio,221468,221602,0.134108
Sensor10,medio,222946,223074,0.127818
Sensor10,medio,224408,224536,0.127814
Sensor10,medio,225886,226.02,0.134353
Sensor10,medio,227366,227499,0.133341
Sensor10,medio,228837,228.97,0.132553
Sensor10,medio,230297,230428,0.13031
Sensor10,medio,231765,231896,0.1307
Sensor10,medio,233.25,233387,0.136571
Sensor10,medio,234733,234868,0.135152
Sensor10,medio,236227,236361,0.133875
Sensor10,medio,237704,237834,0.13055
Sensor10,bom,239167,239298,0.130926
Sensor10,bom,240625,240755,0.130663
Sensor10,bom,242103,242234,0.13108
Sensor10,bom,243567,243.7,0.133237
Sensor10,bom,245036,245165,0.129024
Sensor10,bom,246494,246.63,0.135259
Sensor10,bom,247972,248104,0.131784
Sensor10,medio,249436,249568,0.131492
Sensor10,medio,250177,250302,0.124925
Sensor10,medio,250911,251042,0.130521
Sensor10,medio,251638,251761,0.122278
Sensor10,medio,252379,252512,0.132668
Sensor10,medio,253116,253239,0.12341
Sensor10,medio,253.85,253982,0.131756
Sensor10,medio,254584,254711,0.126394
Sensor10,medio,255325,255455,0.129633
Sensor10,medio,256054,256177,0.123261
Sensor10,medio,256784,256921,0.137027
Sensor10,medio,257504,257626,0.121648
Sensor10,medio,258.24,258371,0.130734
Sensor10,medio,258981,259.1,0.119432
Sensor10,medio,259.71,259845,0.135212
Sensor10,ruim,260.45,260572,0.12161
Sensor10,ruim,260593,260728,0.134484
Sensor10,ruim,260748,260.87,0.121635
Sensor10,ruim,260891,261017,0.125919
Sensor10,ruim,261039,261174,0.134619
Sensor10,ruim,261196,261327,0.130543
Sensor10,ruim,261348,261.48,0.13207
Sensor10,ruim,261501,261.63,0.129398
Sensor10,ruim,261651,261778,0.127344
Sensor10,ruim,261.8,261929,0.12867
Sensor10,ruim,261.95,262.07,0.12041
Sensor10,ruim,262091,262224,0.133575
Sensor10,ruim,262245,262368,0.123178
Sensor10,ruim,262389,262518,0.129332
Sensor10,medio,262542,262678,0.136586
Sensor10,medio,263283,263411,0.128134
Sensor10,medio,264019,264154,0.135268
Sensor10,medio,264779,264906,0.126645
Sensor10,medio,265517,265649,0.132472
Sensor10,medio,266258,266391,0.132268
Sensor10,medio,266994,267131,0.136216
Sensor10,medio,267744,267876,0.132946
Sensor10,medio,268476,268611,0.135347
Sensor10,medio,269216,269343,0.126954
Sensor10,medio,269942,270074,0.132505
Sensor10,medio,270695,270826,0.130774
Sensor10,medio,271429,271561,0.131754
Sensor10,medio,272171,272299,0.127362
Sensor10,medio,272887,273023,0.135238
Sensor10,ruim,273638,273772,0.134487
Sensor10,ruim,273793,273919,0.126551
Sensor10,ruim,273.94,274066,0.126366
Sensor10,ruim,274088,274217,0.129054
Sensor10,ruim,274237,274365,0.127855
Sensor10,ruim,274386,274524,0.138032
Sensor10,ruim,274547,274686,0.139282
Sensor10,ruim,274711,274838,0.127841
Sensor10,ruim,274859,274985,0.125774
Sensor10,ruim,275006,275131,0.125037
Sensor10,ruim,275152,275288,0.135329
Sensor10,ruim,275309,275434,0.125216
Sensor10,ruim,275455,275584,0.129408
Sensor10,ruim,275605,275735,0.12977
Sensor10,ruim,275756,275883,0.127068
Sensor10,ruim,275907,276041,0.134368
Sensor10,ruim,276064,276202,0.137939
Sensor10,ruim,276226,276354,0.127947
Sensor10,ruim,276375,276.5,0.125055
Sensor10,ruim,276521,276646,0.125542
Sensor10,ruim,276667,276.8,0.132541
Sensor10,ruim,276821,276952,0.1309
Sensor10,ruim,276973,277.1,0.127232
Sensor10,medio,277121,277245,0.123868
Sensor10,medio,277.87,277991,0.12133
Sensor10,medio,278599,278722,0.123001
Sensor10,medio,279351,279473,0.121997
Sensor10,medio,280.08,280205,0.124527
Sensor10,medio,280832,280953,0.121345
Sensor10,medio,281552,281678,0.125097
Sensor10,medio,282303,282423,0.120162
Sensor10,medio,283031,283158,0.126979
Sensor10,medio,284536,284657,0.121043
Sensor10,medio,286.02,286145,0.124784
Sensor10,ruim,287559,287684,0.125885
Sensor10,medio,289046,289176,0.130447
Sensor10,medio,290535,290661,0.125991
Sensor10,medio,292006,292.13,0.124386
Sensor10,ruim,293474,293604,0.130745
Sensor10,medio,294.97,295101,0.130965
Sensor10,medio,296441,296569,0.128444
Sensor10,ruim,297926,298056,0.130053
Sensor10,medio,299.44,299571,0.131043
Sensor10,medio,300.92,301047,0.126881
Sensor10,medio,302398,302535,0.136977
Sensor10,medio,303911,304043,0.132377
Sensor10,ruim,305.4,305536,0.136269
Sensor10,ruim,306925,307.06,0.134846
Sensor10,ruim,308482,308.62,0.138272
Sensor10,ruim,310063,310201,0.138055
Sensor10,ruim,311621,311755,0.134298
Sensor10,ruim,313145,313281,0.136081
Sensor10,ruim,314669,314809,0.139713
Sensor10,ruim,316237,316373,0.13548
Sensor10,ruim,317804,317942,0.138378
Sensor10,ruim,319.41,319546,0.136194
Sensor10,ruim,321.01,321149,0.13873
Sensor10,medio,322597,322725,0.128265
Sensor10,medio,323385,323514,0.129089
Sensor10,medio,324168,324296,0.127521
Sensor10,medio,324953,325.08,0.126728
Sensor10,medio,325.72,325846,0.126043
Sensor10,medio,326492,326619,0.127167
Sensor10,medio,327233,327363,0.130508
Sensor10,medio,327988,328113,0.124811
Sensor10,medio,328735,328862,0.126982
Sensor10,medio,329485,329.61,0.125536
Sensor10,medio,330.23,330352,0.12171
Sensor10,medio,330977,331.1,0.123517
Sensor10,medio,331723,331849,0.125788
Sensor10,medio,332481,332611,0.129276
Sensor10,medio,333242,333369,0.127809
Sensor10,medio,333989,334116,0.126892
Sensor10,medio,334763,334899,0.135963
Sensor10,ruim,335555,335693,0.137896
Sensor10,ruim,336363,336499,0.136233
Sensor10,ruim,337161,337292,0.130639
Sensor10,ruim,337939,338069,0.129506
Sensor10,ruim,338729,338.86,0.13055
Sensor10,ruim,339524,339663,0.138744
Sensor10,ruim,340309,340448,0.138552
Sensor10,ruim,341107,341239,0.131784
Sensor10,ruim,341.9,342032,0.131736
Sensor10,ruim,342667,342805,0.137991
Sensor10,ruim,343435,343565,0.13054
Sensor10,ruim,344192,344326,0.134136
Sensor10,ruim,344.97,345098,0.127652
Sensor10,medio,345726,345853,0.126452
Sensor10,medio,346489,346613,0.124113
Sensor10,medio,347239,347.37,0.13161
Sensor10,medio,347999,348127,0.12788
Sensor10,medio,348746,348876,0.129499
Sensor10,medio,349506,349633,0.126944
Sensor10,medio,350254,350384,0.130051
Sensor10,medio,351011,351132,0.120492
Sensor10,medio,351747,351876,0.129036
Sensor10,medio,352498,352625,0.127594
Sensor10,medio,353246,353375,0.128473
Sensor10,medio,354,354127,0.126558
Sensor10,medio,354749,354876,0.127742
Sensor10,ruim,355.51,355648,0.137382
Sensor10,ruim,356286,356415,0.12888
Sensor10,ruim,357064,357197,0.133032
Sensor10,ruim,357829,357959,0.130141
Sensor10,ruim,358601,358734,0.132513
Sensor10,ruim,359363,359487,0.123707
Sensor10,ruim,360136,360268,0.132439
Sensor10,ruim,360889,361016,0.126947
Sensor10,ruim,361672,361799,0.126936
Sensor10,ruim,362446,362576,0.130296
Sensor10,ruim,363238,363372,0.134587
Sensor10,medio,364007,364.14,0.133263
Sensor10,medio,364789,364913,0.124524
Sensor10,medio,365538,365664,0.125916
Sensor10,medio,366297,366426,0.129199
Sensor10,medio,367059,367185,0.126243
Sensor10,medio,367829,367958,0.12907
Sensor10,medio,368.59,368718,0.127431
Sensor10,medio,369352,369479,0.126381
Sensor10,ruim,370111,370238,0.126726
Sensor10,ruim,370258,370399,0.141673
Sensor10,ruim,370423,370564,0.140826
Sensor10,ruim,370585,370724,0.138931
Sensor10,ruim,370745,370874,0.1282
Sensor10,ruim,370894,371023,0.129119
Sensor10,ruim,371045,371178,0.132902
Sensor10,ruim,371201,371335,0.134632
Sensor10,ruim,371354,371.49,0.135786
Sensor10,ruim,371.51,371637,0.126396
Sensor10,ruim,371655,371782,0.127419
Sensor10,ruim,371803,371936,0.132881
Sensor10,ruim,371959,372102,0.142666
Sensor10,ruim,372124,372261,0.136714
Sensor10,ruim,372282,372411,0.12959
Sensor10,ruim,372429,372559,0.129857
Sensor10,ruim,372579,372711,0.13125
Sensor10,ruim,372733,372872,0.139131
Sensor10,ruim,372.89,373015,0.124237
Sensor10,ruim,373034,373162,0.128415
Sensor10,medio,373182,373308,0.126464
Sensor10,medio,373943,374072,0.129502
Sensor10,medio,374681,374809,0.127831
Sensor10,medio,375.44,375573,0.132326
Sensor10,medio,376191,376316,0.12523
Sensor10,medio,376941,377068,0.126984
Sensor10,medio,377689,377814,0.124679
Sensor10,medio,378438,378564,0.126325
Sensor10,medio,379178,379304,0.125972
Sensor10,ruim,379935,380066,0.131111
Sensor10,ruim,380087,380218,0.131556
Sensor10,ruim,380237,380371,0.134108
Sensor10,ruim,380389,380527,0.137184
Sensor10,ruim,380548,380678,0.130378
Sensor10,ruim,380696,380826,0.129535
Sensor10,ruim,380848,380982,0.134794
Sensor10,ruim,381002,381137,0.135183
Sensor10,ruim,381156,381287,0.131008
Sensor10,ruim,381307,381437,0.130104
Sensor10,ruim,381456,381591,0.13521
Sensor10,ruim,381612,381743,0.131503
Sensor10,ruim,381765,381897,0.132054
Sensor10,ruim,381916,382055,0.139209
Sensor10,ruim,382076,382.2,0.124513
Sensor10,ruim,382219,382347,0.12768
Sensor10,ruim,382368,382498,0.130155
Sensor10,medio,382519,382654,0.135416
Sensor10,medio,383247,383.38,0.132455
Sensor10,medio,384003,384141,0.138747
Sensor10,ruim,384765,384909,0.143357
Sensor10,medio,385566,385708,0.142008
Sensor10,ruim,386363,386504,0.141561
Sensor10,medio,387162,387308,0.145815
Sensor10,medio,387939,388081,0.141199
Sensor10,medio,388707,388851,0.144721
Sensor10,ruim,389474,389.62,0.145975
Sensor10,ruim,390251,390399,0.14737
Sensor10,ruim,391024,391162,0.1379
Sensor10,ruim,391784,391926,0.141714
Sensor10,ruim,392551,392.69,0.138743
Sensor10,ruim,393314,393456,0.142383
Sensor10,medio,394072,394205,0.133087
Sensor10,medio,394835,394973,0.137702
Sensor10,medio,395593,395725,0.131384
Sensor10,medio,396338,396481,0.142638
Sensor10,medio,397092,397226,0.133884
Sensor10,medio,397845,397985,0.140594
Sensor10,medio,398593,398726,0.132681
Sensor10,medio,400096,400224,0.128191
Sensor10,medio,401.57,401701,0.130429
Sensor10,medio,402304,402444,0.14001
Sensor10,medio,403062,403.19,0.128456
Sensor10,medio,403795,403932,0.137562
Sensor10,medio,404.54,404666,0.126462
Sensor10,medio,405269,405406,0.136911
Sensor10,medio,406012,406139,0.127031
Sensor10,medio,406744,406881,0.137307
Sensor10,medio,407485,407618,0.132137
Sensor10,medio,408253,408392,0.138803
Sensor10,medio,409006,409137,0.131198
Sensor10,medio,409754,409898,0.143292
Sensor10,medio,410516,410652,0.136839
Sensor10,medio,411272,411415,0.142758
Sensor10,medio,412032,412172,0.13927
Sensor10,medio,412.8,412942,0.142415
Sensor10,medio,413555,413695,0.1401
Sensor10,medio,414309,414443,0.134896
Sensor10,medio,415039,415167,0.128051
Sensor10,medio,415769,415901,0.132726
Sensor10,medio,416501,416635,0.134706
Sensor10,medio,417257,417396,0.13971
Sensor10,medio,418019,418.16,0.141043
Sensor10,medio,418789,418927,0.138646
Sensor10,medio,419537,419676,0.138813
Sensor10,medio,420293,420436,0.143908
Sensor10,medio,421044,421181,0.137679
Sensor10,medio,421806,421943,0.137516
Sensor10,medio,422552,422688,0.135656
Sensor10,medio,423301,423441,0.140072
Sensor10,medio,424052,424194,0.142001
Sensor10,medio,424824,424962,0.13799
Sensor10,medio,425597,425738,0.140526
Sensor10,medio,426.38,426525,0.144903
Sensor10,medio,427.15,427291,0.14096
Sensor10,ruim,427945,428087,0.141266
Sensor10,ruim,428.73,428876,0.145261
Sensor10,ruim,429.53,429677,0.146333
Sensor10,ruim,430325,430471,0.146004
Sensor10,ruim,431113,431249,0.135761
Sensor10,ruim,431884,432021,0.137138
Sensor10,ruim,432665,432803,0.137994
Sensor10,medio,433423,433571,0.148269
Sensor10,medio,434.22,434365,0.144493
Sensor10,medio,435019,435162,0.14347
Sensor10,medio,435808,435951,0.142905
Sensor10,medio,436598,436743,0.144626
Sensor10,medio,437383,437525,0.141485
Sensor10,medio,438.16,438.3,0.140132
Sensor10,medio,438933,439079,0.145834
Sensor10,medio,439711,439852,0.141088
Sensor10,medio,440495,440634,0.139198
Sensor10,medio,441277,441419,0.141996
Sensor10,medio,442065,442213,0.147643
Sensor10,medio,442857,443002,0.144861
Sensor10,ruim,443.65,443793,0.142763
Sensor10,ruim,444437,444578,0.141648
Sensor10,ruim,445227,445375,0.148618
Sensor10,ruim,446022,446151,0.129435
Sensor10,ruim,446781,446918,0.137572
Sensor10,ruim,447542,447676,0.134487
Sensor10,ruim,448.31,448446,0.136185
Sensor10,ruim,449083,449225,0.141945
Sensor10,ruim,449857,450002,0.145883
Sensor10,ruim,450649,450789,0.139957
Sensor10,ruim,451.42,451565,0.145012
Sensor10,ruim,452198,452338,0.140768
Sensor10,ruim,452967,453106,0.139564
Sensor10,ruim,453727,453858,0.130396
Sensor10,ruim,453877,454004,0.127235
Sensor10,ruim,454026,454159,0.133641
Sensor10,ruim,454.18,454305,0.125262
Sensor10,ruim,454325,454453,0.127497
Sensor10,ruim,454474,454.61,0.135412
Sensor10,ruim,454633,454769,0.136384
Sensor10,ruim,454789,454919,0.130144
Sensor10,ruim,454942,455068,0.125649
Sensor10,ruim,455089,455215,0.126277
Sensor10,ruim,455237,455371,0.133807
Sensor10,ruim,455.39,455519,0.128756
Sensor10,ruim,455539,455675,0.136495
Sensor10,ruim,455697,455828,0.131133
Sensor10,ruim,455.85,455975,0.125525
Sensor10,ruim,455999,456139,0.140817
Sensor10,ruim,456.16,456293,0.133336
Sensor10,ruim,456312,456438,0.126006
Sensor10,ruim,456458,456587,0.128972
Sensor10,ruim,456608,456734,0.125949
Sensor10,ruim,456755,456888,0.132355
Sensor10,ruim,456908,457039,0.131106
Sensor10,ruim,457061,457.2,0.139532
Sensor10,ruim,457221,457.35,0.129289
Sensor10,ruim,457.37,457502,0.1317
Sensor10,ruim,457525,457668,0.142696
Sensor10,ruim,457687,457823,0.135484
Sensor10,ruim,457842,457.97,0.127075
Sensor10,ruim,457989,458129,0.139447
Sensor10,ruim,458149,458297,0.147843
Sensor10,ruim,458323,458492,0.168099
Sensor10,ruim,458513,458648,0.135387
Sensor10,ruim,458671,458824,0.153673
Sensor10,ruim,458852,458987,0.135324
Sensor10,ruim,459.01,459149,0.138995
Sensor10,ruim,459172,459316,0.144131
Sensor10,ruim,459335,459473,0.137774
Sensor10,ruim,459495,459625,0.130087
Sensor10,ruim,459644,459773,0.128878
Sensor10,ruim,459791,459936,0.145002
Sensor10,ruim,459958,460.1,0.142476
Sensor10,ruim,460122,460251,0.129158
Sensor10,ruim,460.27,460415,0.145619
Sensor10,ruim,460438,460572,0.134071
Sensor10,ruim,460593,460752,0.158944
Sensor10,medio,460776,460925,0.148886
Sensor10,medio,461544,461693,0.149657
Sensor10,medio,462308,462449,0.141432
Sensor10,medio,463.05,463181,0.131171
Sensor10,medio,463803,463942,0.138873
Sensor10,medio,464549,464683,0.13348
Sensor10,medio,465308,465443,0.135108
Sensor10,medio,466041,466173,0.132121
Sensor10,medio,466792,466931,0.138879
Sensor10,medio,467555,467693,0.137353
Sensor10,medio,468.31,468451,0.140918
Sensor10,medio,469066,469204,0.138148
Sensor10,medio,469821,469953,0.131444
Sensor10,medio,470563,470699,0.136846
Sensor10,medio,471323,471453,0.130714
Sensor10,medio,472.81,472945,0.134486
Sensor10,medio,474323,474456,0.133891
Sensor10,medio,475822,475954,0.132676
Sensor10,medio,477336,477465,0.129309
Sensor10,medio,478793,478922,0.128483
Sensor10,medio,480264,480395,0.131122
Sensor10,medio,481716,481847,0.131363
Sensor10,medio,483182,483315,0.132404
Sensor10,medio,484653,484778,0.124971
Sensor10,medio,486125,486252,0.12739
Sensor10,medio,487578,487703,0.124501
Sensor10,medio,489029,489155,0.125914
Sensor10,ruim,490491,490619,0.128268
Sensor10,medio,492004,492132,0.127802
Sensor10,medio,493495,493623,0.127682
Sensor10,medio,494979,495108,0.128951
Sensor10,medio,496463,496607,0.144212
Sensor10,medio,497971,498099,0.127799
Sensor10,medio,499473,499.6,0.126884
Sensor10,medio,500962,501089,0.127377
Sensor10,medio,502461,502593,0.132345
Sensor10,medio,503976,504109,0.132878
Sensor10,medio,505503,505639,0.135536
Sensor10,medio,507041,507186,0.14565
Sensor10,medio,508582,508709,0.127345
Sensor10,medio,510058,510193,0.134849
Sensor10,medio,511536,511666,0.130506
Sensor10,medio,513.01,513143,0.132557
Sensor10,medio,514479,514608,0.128776
Sensor10,ruim,515966,516105,0.138375
Sensor10,ruim,517476,517611,0.134674
Sensor10,ruim,519021,519162,0.140643
Sensor10,medio,520551,520689,0.137345
Sensor10,medio,522063,522203,0.140049
Sensor10,medio,523579,523.72,0.140557
Sensor10,medio,525103,525242,0.13892
Sensor10,medio,526638,526.78,0.141901
Sensor10,medio,528.17,528312,0.141078
Sensor10,medio,529701,529838,0.137599
Sensor10,medio,531223,531361,0.138311
Sensor10,medio,532733,532868,0.135287
Sensor10,ruim,534243,534379,0.136188
Sensor10,ruim,535755,535888,0.133473
Sensor10,medio,537261,537399,0.137852
Sensor10,medio,538785,538918,0.132804
Sensor10,medio,540288,540423,0.13533
Sensor10,medio,541817,541952,0.135861
Sensor10,medio,543327,543464,0.136859
Sensor10,medio,544882,545024,0.14172
Sensor10,medio,546.46,546594,0.133637
Sensor10,medio,548018,548155,0.136499
Sensor10,medio,549553,549688,0.134615
Sensor10,ruim,551117,551.25,0.133611
Sensor10,ruim,552708,552839,0.130498
Sensor10,ruim,554248,554387,0.138703
Sensor11,medio,77.6212,77.6963,0.075106
Sensor11,medio,78.6189,78.6943,0.0753771
Sensor11,medio,79.6374,79.7059,0.0684466
Sensor11,medio,80.6598,80.7414,0.0816041
Sensor11,medio,81.7181,81.7795,0.0613704
Sensor11,medio,82.6212,82.6958,0.0746261
Sensor11,medio,83.6226,83.6934,0.0707438
Sensor11,medio,84.6216,84.6966,0.0749392
Sensor11,medio,85.6392,85.7089,0.0696995
Sensor11,medio,86.6232,86.6994,0.0761795
Sensor11,medio,87.6548,87.7363,0.081548
Sensor11,medio,88688,88.7675,0.0795729
Sensor11,medio,89.7725,89.8593,0.0868069
Sensor11,medio,90.9111,90.9792,0.068142
Sensor11,bom,91.8614,91.9315,0.0701113
Sensor11,bom,92.7957,92.8654,0.0697033
Sensor11,bom,93.8412,93.9174,0.0761694
Sensor11,bom,94.8713,94.9459,0.074624
Sensor11,bom,95.9132,95.9948,0.0816045
Sensor11,medio,97.1323,97.2287,0.0964512
Sensor11,medio,98.2173,98.2938,0.0765317
Sensor11,medio,99.2419,99.3185,0.0765864
Sensor11,medio,100271,100346,0.0745798
Sensor11,medio,101355,101438,0.0829476
Sensor11,medio,102502,102588,0.0858136
Sensor11,medio,103.64,103723,0.0834496
Sensor11,medio,104812,104.91,0.0980122
Sensor11,medio,106145,106253,0.108084
Sensor11,medio,107.32,107.4,0.0804498
Sensor11,medio,108415,108496,0.0804902
Sensor11,medio,109522,109604,0.0822118
Sensor11,medio,110629,110711,0.0818802
Sensor11,medio,111819,111907,0.0884407
Sensor11,medio,112998,113089,0.0913082
Sensor11,ruim,114312,114427,0.114736
Sensor11,ruim,115.63,115726,0.0962499
Sensor11,medio,116824,116914,0.0896698
Sensor11,medio,118001,118091,0.0897151
Sensor11,medio,119207,119308,0.100595
Sensor11,medio,120475,120577,0.101612
Sensor11,medio,121748,121849,0.100469
Sensor11,medio,123019,123121,0.101355
Sensor11,medio,124369,124484,0.114927
Sensor11,medio,125825,125926,0.100582
Sensor11,medio,127093,127194,0.101517
Sensor11,medio,128365,128465,0.100319
Sensor11,ruim,129639,129746,0.106633
Sensor11,ruim,130278,130383,0.104877
Sensor11,ruim,130932,131032,0.0991213
Sensor11,ruim,131574,131688,0.113905
Sensor11,ruim,132259,132369,0.110167
Sensor11,medio,132948,133.06,0.111639
Sensor11,medio,133628,133739,0.111421
Sensor11,medio,134322,134.44,0.117447
Sensor11,medio,135068,135194,0.126009
Sensor11,medio,135778,135899,0.120463
Sensor11,medio,136525,136653,0.127894
Sensor11,medio,137356,137488,0.131407
Sensor11,medio,138067,138177,0.110105
Sensor11,medio,138754,138861,0.106711
Sensor11,medio,139435,139543,0.108165
Sensor11,medio,140113,140229,0.115603
Sensor11,medio,140803,140915,0.111441
Sensor11,medio,141486,141597,0.11137
Sensor11,medio,142171,142284,0.112945
Sensor11,medio,142887,143012,0.12506
Sensor11,medio,143634,143751,0.117088
Sensor11,medio,144351,144.47,0.118689
Sensor11,ruim,145081,145214,0.132985
Sensor11,ruim,145.89,146029,0.138903
Sensor11,ruim,146762,146879,0.117858
Sensor11,ruim,147486,147601,0.115529
Sensor11,ruim,148199,148.32,0.120723
Sensor11,ruim,148919,149.04,0.121088
Sensor11,ruim,149647,149.77,0.122102
Sensor11,ruim,150391,150512,0.121753
Sensor11,ruim,151145,151279,0.133958
Sensor11,ruim,151926,152059,0.133695
Sensor11,ruim,152699,152831,0.131371
Sensor11,ruim,153498,153631,0.132935
Sensor11,ruim,154287,154419,0.131468
Sensor11,ruim,155078,155205,0.126846
Sensor11,ruim,155837,155958,0.120282
Sensor11,ruim,156595,156718,0.122954
Sensor11,ruim,157352,157477,0.124989
Sensor11,ruim,158113,158234,0.1216
Sensor11,ruim,159619,159738,0.119235
Sensor11,ruim,161117,161235,0.117224
Sensor11,ruim,162.61,162725,0.115345
Sensor11,bom,164082,164199,0.117016
Sensor11,bom,165557,165673,0.116049
Sensor11,medio,167022,167144,0.121122
Sensor11,medio,168484,168601,0.117368
Sensor11,medio,169948,170066,0.11793
Sensor11,medio,171446,171572,0.125808
Sensor11,ruim,172949,173078,0.129586
Sensor11,bom,174484,174603,0.119191
Sensor11,bom,175997,176117,0.12002
Sensor11,medio,177491,177613,0.122087
Sensor11,medio,178247,178369,0.122548
Sensor11,medio,179.02,179.14,0.120834
Sensor11,medio,179776,179897,0.120761
Sensor11,medio,180522,180.64,0.1179
Sensor11,medio,181257,181375,0.117611
Sensor11,medio,182012,182.13,0.118487
Sensor11,medio,182.75,182865,0.115473
Sensor11,medio,183494,183613,0.118646
Sensor11,medio,184238,184358,0.120606
Sensor11,medio,184986,185104,0.117529
Sensor11,medio,185737,185859,0.122498
Sensor11,medio,186509,186.63,0.12072
Sensor11,medio,187271,187393,0.122332
Sensor11,medio,188.04,188163,0.122716
Sensor11,medio,188802,188925,0.122717
Sensor11,medio,189567,189694,0.126347
Sensor11,medio,190332,190458,0.126928
Sensor11,medio,191087,191213,0.126038
Sensor11,medio,191.87,191999,0.128765
Sensor11,medio,192.63,192.76,0.130362
Sensor11,medio,193402,193528,0.126194
Sensor11,medio,194156,194282,0.126201
