Sensor remetente, Estado do Paciente, Enviado as (s), Processado as (s), Diff (s)
Sensor4,bom,57897,57.9698,0.0727354
Sensor4,bom,58.8967,58.9697,0.0729992
Sensor4,bom,59.8968,59.9698,0.0729866
Sensor4,bom,60897,60.9698,0.0728156
Sensor4,bom,61.8967,61.9695,0.0727872
Sensor4,bom,62.8965,62.9697,0.0731523
Sensor4,bom,63.8966,63.9696,0.0730256
Sensor4,bom,64.8968,64.9697,0.0728755
Sensor4,bom,65.8968,65.9696,0.0728726
Sensor4,bom,66.8969,66.9696,0.0726135
Sensor4,bom,67.8969,67.9696,0.0727464
Sensor4,bom,68.8971,68.9697,0.072591
Sensor4,bom,69897,69.9696,0.0725389
Sensor4,bom,70.8969,70.9695,0.0726014
Sensor4,bom,71.8969,71.9698,0.0729352
Sensor4,bom,72897,72.9696,0.0725898
Sensor4,bom,73.8971,73.9696,0.072507
Sensor4,bom,74897,74.9696,0.0726253
Sensor4,bom,75.8971,75.9697,0.0726627
Sensor4,bom,76897,76.9698,0.0727184
Sensor4,bom,77.8968,77.9697,0.0729255
Sensor4,bom,78.8968,78.9696,0.0728154
Sensor4,bom,79897,79.9698,0.072838
Sensor4,bom,80897,80.9697,0.0727036
Sensor4,bom,81.8967,81.9697,0.0730316
Sensor4,bom,82.8967,82.9697,0.0730697
Sensor4,bom,83.8968,83.9697,0.0728603
Sensor4,bom,84897,84.9698,0.072809
Sensor4,bom,85.8969,85.9698,0.0729183
Sensor4,bom,86.8968,86.9697,0.0728843
Sensor4,bom,87.8967,87.9696,0.0729435
Sensor4,bom,88.8968,88.9698,0.072983
Sensor4,bom,89.8967,89.9698,0.07302
Sensor4,bom,90.8967,90.9698,0.0730868
Sensor4,bom,91.8967,91.9697,0.0729824
Sensor4,bom,92.8968,92.9697,0.0729449
Sensor4,bom,93.8969,93.9698,0.0728913
Sensor4,bom,94.8968,94.9697,0.0728826
Sensor4,bom,95.8966,95.9696,0.0729867
Sensor4,bom,96.8968,96.9696,0.0727651
Sensor4,bom,97.8968,97.9696,0.0728009
Sensor4,bom,98.8966,98.9696,0.0730247
Sensor4,bom,99.8967,99.9696,0.0729028
Sensor4,bom,100897,100.97,0.0728166
Sensor4,bom,101897,101.97,0.0729074
Sensor4,bom,102897,102.97,0.0727558
Sensor4,bom,103897,103.97,0.0727013
Sensor4,bom,104897,104.97,0.0731088
Sensor4,bom,105897,105.97,0.0728786
Sensor4,bom,106897,106.97,0.0731128
Sensor4,bom,107897,107.97,0.07278
Sensor4,bom,108897,108.97,0.0730177
Sensor4,bom,109897,109.97,0.0727882
Sensor4,bom,110897,110.97,0.0727227
Sensor4,bom,111897,111.97,0.0728181
Sensor4,bom,112897,112.97,0.0731565
Sensor4,bom,113897,113.97,0.0728721
Sensor4,bom,114897,114.97,0.0731624
Sensor4,bom,115897,115.97,0.0728757
Sensor4,bom,116897,116.97,0.0727612
Sensor4,bom,117897,117.97,0.0726566
Sensor4,bom,118897,118.97,0.072534
Sensor4,bom,119897,119.97,0.0728228
Sensor4,bom,120897,120.97,0.0727802
Sensor4,bom,121897,121.97,0.0725176
Sensor4,bom,122897,122.97,0.0727473
Sensor4,bom,123897,123.97,0.0727006
Sensor4,bom,124897,124.97,0.0725501
Sensor4,bom,125897,125.97,0.0726921
Sensor4,bom,126897,126.97,0.0729581
Sensor4,bom,127897,127.97,0.0729981
Sensor4,bom,128897,128.97,0.0729179
Sensor4,bom,129897,129.97,0.0727419
Sensor4,bom,130897,130.97,0.0730753
Sensor4,bom,131897,131.97,0.0727
Sensor4,bom,132897,132.97,0.0726353
Sensor4,bom,133897,133.97,0.072664
Sensor4,bom,134897,134.97,0.0726158
Sensor4,bom,135897,135.97,0.072799
Sensor4,bom,136897,136.97,0.0729842
Sensor4,bom,137897,137.97,0.0725808
Sensor4,bom,138897,138.97,0.0728273
Sensor4,bom,139897,139.97,0.0728364
Sensor4,bom,140897,140.97,0.0727205
Sensor4,bom,141897,141.97,0.0727941
Sensor4,bom,142897,142.97,0.0728812
Sensor4,bom,143897,143969,0.0728777
Sensor4,bom,144897,144.97,0.0728397
Sensor4,bom,145897,145.97,0.0728883
Sensor4,bom,146897,146.97,0.0730094
Sensor4,bom,147897,147.97,0.0730895
Sensor4,bom,148897,148.97,0.0727137
Sensor4,bom,149897,149.97,0.0726433
Sensor4,bom,150897,150.97,0.0726562
Sensor4,bom,151897,151.97,0.0727567
Sensor4,bom,152897,152.97,0.0727963
Sensor4,bom,153897,153.97,0.07283
Sensor4,bom,154897,154.97,0.0726753
Sensor4,bom,155897,155.97,0.0727215
Sensor4,bom,156897,156.97,0.0726179
Sensor4,bom,157897,157.97,0.0726303
Sensor4,bom,158897,158.97,0.0725341
Sensor4,bom,159897,159.97,0.0729524
Sensor4,bom,160897,160.97,0.0727607
Sensor4,bom,161897,161.97,0.0729661
Sensor4,bom,162897,162.97,0.0729603
Sensor4,bom,163897,163.97,0.0727658
Sensor4,bom,164897,164.97,0.0730204
Sensor4,bom,165897,165.97,0.0728529
Sensor4,bom,166897,166.97,0.0728546
Sensor4,bom,167897,167969,0.0726238
Sensor4,bom,168897,168.97,0.07291
Sensor4,bom,169897,169.97,0.0726383
Sensor4,bom,170897,170.97,0.0727929
Sensor4,bom,171897,171.97,0.0727775
Sensor4,bom,172897,172.97,0.0727631
Sensor4,bom,173897,173.97,0.0724627
Sensor4,bom,174897,174.97,0.0727083
Sensor4,bom,175897,175.97,0.0727315
Sensor4,bom,176897,176.97,0.0727745
Sensor4,bom,177897,177.97,0.0729066
Sensor4,bom,178896,178.97,0.0732098
Sensor4,bom,179897,179.97,0.072965
Sensor4,bom,180897,180.97,0.0731215
Sensor4,bom,181897,181.97,0.0728657
Sensor4,bom,182897,182.97,0.0729546
Sensor4,bom,183897,183.97,0.0730276
Sensor4,bom,184897,184.97,0.072704
Sensor4,bom,185897,185.97,0.0728349
Sensor4,bom,186897,186.97,0.0729391
Sensor4,bom,187897,187.97,0.0727067
Sensor4,bom,188897,188.97,0.0728033
Sensor4,bom,189897,189.97,0.0726715
Sensor4,bom,190897,190.97,0.0727971
Sensor4,bom,191897,191.97,0.0729119
Sensor4,bom,192897,192.97,0.072886
Sensor4,bom,193897,193.97,0.0731067
Sensor4,bom,194897,194.97,0.0729361
Sensor4,bom,195896,195.97,0.0732628
Sensor4,bom,196897,196.97,0.0729366
Sensor4,bom,197897,197.97,0.0728941
Sensor4,bom,198897,198.97,0.0729556
Sensor4,bom,199897,199.97,0.0728946
Sensor4,bom,200897,200.97,0.0731377
Sensor4,bom,201897,201.97,0.0729376
Sensor4,bom,202897,202.97,0.0728714
Sensor4,bom,203897,203.97,0.0730202
Sensor4,bom,204897,204.97,0.0727671
Sensor4,bom,205897,205.97,0.0727533
Sensor4,bom,206897,206.97,0.0727211
Sensor4,bom,207897,207.97,0.0728806
Sensor4,bom,208897,208.97,0.0729004
Sensor4,bom,209897,209.97,0.073016
Sensor4,bom,210897,210.97,0.072802
Sensor4,bom,211897,211.97,0.0732043
Sensor4,bom,212897,212.97,0.0729694
Sensor4,bom,213897,213.97,0.0729248
Sensor4,bom,214897,214.97,0.0729004
Sensor4,bom,215897,215.97,0.072998
Sensor4,bom,216897,216.97,0.0730917
Sensor4,bom,217897,217.97,0.0730749
Sensor4,bom,218897,218.97,0.072625
Sensor4,bom,219897,219.97,0.0728182
Sensor4,bom,220897,220.97,0.0727651
Sensor4,bom,221897,221.97,0.0725864
Sensor4,bom,222897,222.97,0.0727954
Sensor4,bom,223897,223.97,0.0727447
Sensor4,bom,224897,224.97,0.0727531
Sensor4,bom,225897,225.97,0.0726916
Sensor4,bom,226897,226.97,0.072797
Sensor4,bom,227897,227.97,0.0727502
Sensor4,bom,228897,228.97,0.0726906
Sensor4,bom,229897,229.97,0.0727728
Sensor4,bom,230897,230.97,0.0727714
Sensor4,bom,231897,231.97,0.0727981
Sensor4,bom,232897,232.97,0.0728982
Sensor4,bom,233897,233.97,0.0729227
Sensor4,bom,234897,234.97,0.0730187
Sensor4,bom,235897,235.97,0.0730443
Sensor4,bom,236897,236.97,0.0729422
Sensor4,bom,237897,237.97,0.0729158
Sensor4,bom,238897,238.97,0.0729016
Sensor4,bom,239897,239.97,0.0727948
Sensor4,bom,240897,240.97,0.0731201
Sensor4,bom,241897,241.97,0.0729234
Sensor4,bom,242897,242.97,0.0729738
Sensor4,bom,243897,243.97,0.0729808
Sensor4,bom,244897,244.97,0.0729965
Sensor4,bom,245897,245.97,0.0730536
Sensor4,bom,246897,246.97,0.0728538
Sensor4,bom,247897,247.97,0.0730253
Sensor4,bom,248897,248.97,0.0727602
Sensor4,bom,249897,249.97,0.072867
Sensor4,bom,250897,250.97,0.0726932
Sensor4,bom,251897,251.97,0.072839
Sensor4,bom,252897,252.97,0.0729193
Sensor4,bom,253897,253.97,0.072644
Sensor4,bom,254897,254.97,0.0726603
Sensor4,bom,255897,255.97,0.0726329
Sensor4,bom,256897,256.97,0.072834
Sensor4,bom,257897,257.97,0.0728756
Sensor4,bom,258897,258.97,0.0731439
Sensor4,bom,259897,259.97,0.0731623
Sensor4,bom,260897,260.97,0.0729106
Sensor4,bom,261897,261.97,0.0730572
Sensor4,bom,262897,262.97,0.0730895
Sensor4,bom,263897,263.97,0.0731404
Sensor4,bom,264897,264.97,0.0730838
Sensor4,bom,265897,265.97,0.0731584
Sensor4,bom,266897,266.97,0.0730216
Sensor4,bom,267896,267.97,0.0731751
Sensor4,bom,268897,268.97,0.0728928
Sensor4,bom,269897,269.97,0.0728577
Sensor4,bom,270897,270.97,0.0727626
Sensor4,bom,271897,271.97,0.0729453
Sensor4,bom,272897,272.97,0.072637
Sensor4,bom,273897,273.97,0.0729174
Sensor4,bom,274897,274.97,0.0727632
Sensor4,bom,275897,275.97,0.0728344
Sensor4,bom,276897,276.97,0.0726688
Sensor4,bom,277897,277.97,0.0728396
Sensor4,bom,278897,278.97,0.0728612
Sensor4,bom,279897,279.97,0.0728158
Sensor4,bom,280897,280.97,0.0729988
Sensor4,bom,281897,281.97,0.0728729
Sensor4,bom,282897,282.97,0.0729601
Sensor4,bom,283897,283.97,0.0727287
Sensor4,bom,284897,284.97,0.0728538
Sensor4,bom,285897,285.97,0.0727656
Sensor4,bom,286897,286.97,0.0727842
Sensor4,bom,287897,287.97,0.0727111
Sensor4,bom,288897,288.97,0.0731614
Sensor4,bom,289897,289.97,0.0728627
Sensor4,bom,290897,290.97,0.0728515
Sensor4,bom,291897,291.97,0.0729443
Sensor4,bom,292897,292.97,0.0726824
Sensor4,bom,293897,293.97,0.0726814
Sensor4,bom,294897,294.97,0.0727973
Sensor4,bom,295897,295.97,0.0729349
Sensor4,bom,296897,296.97,0.0727821
Sensor4,bom,297897,297.97,0.0729161
Sensor4,bom,298897,298.97,0.0727692
Sensor4,bom,299897,299.97,0.0730765
Sensor4,bom,300897,300.97,0.0725611
